"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Ankle2",1231.50257915274,0.212024526947509,0.113819807950737,1.86280868650979,0.0624891874743086,0.165662762839965
"Ddx47",1029.68173439856,0.14366924170702,0.0771273874329651,1.86275260304764,0.0624970812436643,0.165662762839965
"Dynap",6.13552497761338,1.7331942056479,0.930375931376034,1.86289664983539,0.0624768082626128,0.165662762839965
"Noc2l",1278.1969005361,0.248768129723483,0.13358112737324,1.86229997167488,0.0625608194794574,0.165804282693199
"Dtd1",219.827575168113,0.291397491511856,0.156509713769833,1.86184923921331,0.062624343728138,0.165945188698065
"Cacna2d3",13.0566315287439,-1.16290597622688,0.62481933563437,-1.86118756239546,0.0627176941659738,0.166165069990585
"Fus",2368.32962616667,-0.352649131287165,0.189489012335579,-1.86105319216417,0.0627366653847614,0.166187849889098
"Tnfaip8",603.820965548838,0.659639449583831,0.354487958793628,1.86082328953761,0.0627691354612296,0.166246374479147
"Itgbl1",617.459369243667,-0.616057519146178,0.331113351901816,-1.86056380876134,0.0628057996696682,0.166305490909754
"Zfp112",112.597762352039,-0.32365361359957,0.17395883455688,-1.86051840611604,0.0628122168088711,0.166305490909754
"Ascl2",10.0866120705717,-1.19216217279448,0.640807044500776,-1.86040740816643,0.0628279073689604,0.166319547911123
"Fabp7",73.3042246872913,1.20015971098623,0.64550118864456,1.85926801080934,0.0629891588910642,0.166685286583003
"Lig1",387.926118560065,-0.799780391568849,0.430172004163696,-1.85921069671587,0.0629972792122891,0.166685286583003
"Nup85",576.75627330816,-0.392419638889247,0.211052969502119,-1.85934194536555,0.0629786850431691,0.166685286583003
"Slc19a2",1459.54286191759,-0.258042741021329,0.138831814223158,-1.85867153336015,0.0630737108135209,0.166859960525664
"Pfkfb1",53.1434180237352,-0.754346659275274,0.40593459953791,-1.85829604112084,0.0631269857226043,0.166973326442437
"Itgb3",687.872557683733,0.931034754723557,0.501091180945318,1.85801464908471,0.0631669340520649,0.167026062507851
"Syde2",266.399528530524,-0.60925126854168,0.327905492655782,-1.85800873174528,0.0631677743421177,0.167026062507851
"Fam189a2",78.7020813710848,0.54447982372723,0.293078924086935,1.85779248857117,0.0631984882290071,0.167079699656258
"Pgrmc2",1998.51071205962,-0.265574557828063,0.143014288719158,-1.85697918862906,0.0633141150115335,0.167357768783993
"1700008I05Rik",8.70979307250875,1.76662552760161,0.951522321425029,1.85663067257935,0.0633637169873236,0.167389299152479
"Acot9",1556.37314927239,-0.32912708099875,0.177279614771003,-1.85654217166419,0.0633763178461122,0.167389299152479
"Comt",1737.80303603669,0.278480121698385,0.149996200155396,1.85658117612232,0.0633707640927887,0.167389299152479
"E2f8",98.6487970657626,-0.989088660781323,0.532679462039327,-1.85681771359208,0.0633370926908924,0.167389299152479
"Kank3",167.132832219289,-0.333546405507491,0.179661357214328,-1.85652836357896,0.0633782840433765,0.167389299152479
"Itgav",9460.47663695608,-0.285177202212948,0.15376237708864,-1.85466176845426,0.0636445415042797,0.168009424854188
"Tsnax",1258.07009563648,0.158916408677805,0.0856843293457305,1.85467295935279,0.0636429424474907,0.168009424854188
"Ube2j1",2606.73891069692,-0.122899785729061,0.0662651034002998,-1.85466828575876,0.0636436102488358,0.168009424854188
"Mospd2",1783.06374110506,0.312411892716291,0.168501342094729,1.85406174712043,0.0637303265870187,0.168208165115424
"Sppl2a",3225.47353238547,0.640256302971525,0.345476711408451,1.85325459525566,0.0638458757670641,0.168485385548367
"Mppe1",245.685345363843,-0.271407266372754,0.146476850026989,-1.85290212291393,0.0638963887864914,0.168590916460537
"Noa1",384.42442164871,-0.251619458977218,0.135827871694227,-1.85248768046413,0.063955824993595,0.16870087574629
"Sil1",841.157603272437,0.282103305576054,0.152285388901305,1.85246468890646,0.0639591236054532,0.16870087574629
"Efnb3",35.011700898142,0.880418807647853,0.475332186254258,1.85221795011565,0.0639945322052052,0.168766485672361
"Senp2",1221.794585038,0.259750846472002,0.140263034087712,1.85188384210746,0.0640425046469772,0.16886520193371
"Arid4b",1378.53318144114,0.363817666837045,0.196495147766738,1.85153511917219,0.0640926072210005,0.16896950144605
"Bcl2l12",93.9878217178767,-0.403326861491487,0.217894992746674,-1.85101482327498,0.0641674206086345,0.169138901870835
"Mtmr12",715.338267354863,0.250910697862945,0.135576566681412,1.85069370028047,0.0642136308809944,0.169232864014544
"Il6",901.482370687903,1.15761757425191,0.625530431835856,1.85061751648828,0.0642245979197389,0.169233928169759
"Ankrd28",1168.79827889867,0.311922200762324,0.168575374756066,1.85034262100076,0.0642641833604811,0.169310390004648
"Scd3",4.77446736655654,-1.40051656615431,0.757025005035053,-1.85002682452934,0.0643096834744852,0.169402406929419
"Stk40",1461.17828879582,-0.359059252667574,0.194103999625599,-1.84982923257714,0.0643381661450696,0.169449574192037
"Nudt12",225.988454039321,0.407593372120089,0.220353083968519,1.8497284666019,0.0643526954625531,0.169459982578166
"Acad9",617.004225507383,-0.187436938999079,0.101337016659427,-1.84963940303291,0.0643655396798191,0.169465950897351
"Sgsm2",558.226216978019,-0.27616456218578,0.149365004189558,-1.84892414179765,0.0644687671500485,0.169709845302486
"Cmpk1",1568.22893821594,0.533481622873539,0.28860172133863,1.84850464646945,0.0645293728288809,0.169841478904469
"9130019O22Rik",111.513842092195,0.3375207745769,0.182604422760901,1.84837130160228,0.0645486473858738,0.169850846293812
"Ttc7b",1033.88657658806,0.420607858359745,0.227560607775002,1.84833334060883,0.0645541353899894,0.169850846293812
"Ppp1r15b",2651.23632845821,0.334609360587122,0.181104215072809,1.84760669679941,0.0646592602216717,0.170099508704664
"Trpt1",90.2200540500925,-0.380774275024949,0.206110681169835,-1.84742621228441,0.0646853931230671,0.170140319032123
"Gltpd1",556.067111340409,0.292857999963702,0.158542168115348,1.84719310606773,0.0647191581776531,0.170192885255826
"Gm16740",17.918194612501,-0.570037614716715,0.308605264818475,-1.84714157437339,0.0647266244219306,0.170192885255826
"St6galnac4",528.96417471301,-0.514646856047208,0.278636836827048,-1.84701657507925,0.0647447380789503,0.170212577742511
"Fkrp",658.831645242726,-0.271522619430199,0.14702625318124,-1.84676283014225,0.0647815211401027,0.170279807550057
"Surf2",586.559974089823,0.265339070217279,0.143683325755873,1.84669354513763,0.0647915677439078,0.170279807550057
"Polr3g",120.776741830624,-0.323038110931936,0.174940660723285,-1.84655819634125,0.0648111975713814,0.170291797505405
"Serpinb9c",12.3902359170253,1.56160396160107,0.845703135239728,1.84651551653337,0.0648173885018388,0.170291797505405
"Tmbim4",1421.7304970928,0.42116296778348,0.228138412648333,1.84608529047972,0.0648798223054136,0.170427687629901
"Tmem229b",214.080913648574,0.6925728788708,0.375172362393346,1.84601252195832,0.0648903872756005,0.170427687629901
"Csnk2a1",1127.76485152625,0.288019759184235,0.156047147986854,1.84572267356337,0.0649324832902277,0.170507828799396
"Lsm10",390.570622419027,-0.274262141554807,0.148598741445296,-1.84565588434524,0.0649421865884722,0.170507828799396
"Ptpn5",6.670948303418,1.62586554704523,0.881024146209165,1.84542677296751,0.0649754815308764,0.170567293069993
"Nek1",439.991227299534,-0.289218379206388,0.156747561353928,-1.84512203385,0.0650197886737559,0.170599743587003
"Pepd",932.273247057674,0.353396909958848,0.191527457051077,1.84515011789982,0.0650157043879837,0.170599743587003
"Ppp1cc",66.7654898800841,0.404861598545676,0.219407167250513,1.84525238450126,0.0650008334630077,0.170599743587003
"Csgalnact1",91.5976145700988,-0.550950068916119,0.298683293086079,-1.84459620497534,0.0650962994744385,0.170744566777993
"Mx1",1700.03857652327,1.4901125846764,0.80780523721373,1.84464338188258,0.0650894319611367,0.170744566777993
"Ang",114.411654724775,-0.339984130851184,0.184377036131962,-1.8439613629967,0.0651887711776548,0.170882915733015
"Frem1",81.2270555213135,0.783281955743236,0.424837411128999,1.84372170440846,0.0652237082396472,0.170882915733015
"Gramd4",1025.90304639497,0.392771190333596,0.213027498842795,1.84375816487168,0.0652183920934157,0.170882915733015
"Ndfip1",2986.72105322843,0.357313356756321,0.193790541343139,1.8438121606959,0.0652105198467121,0.170882915733015
"Rft1",465.521307347272,-0.238358969322366,0.129275733593068,-1.84380287543112,0.0652118735232834,0.170882915733015
"Rptor",1336.27175107618,0.21239189942511,0.115170260593028,1.84415575975494,0.0651604436545916,0.170882915733015
"Zfp143",459.00272829787,0.261061975544778,0.141575479315732,1.84397733849501,0.0651864428428008,0.170882915733015
"Arhgap33",91.9900608629542,-0.567766357528606,0.308041137987922,-1.84315108442064,0.0653069545058484,0.171073040898986
"Nrm",108.784211562949,-0.472254240670628,0.256302756440062,-1.84256403337226,0.0653926892767526,0.171269621530628
"Lrpprc",1860.73950746536,-0.151980943063124,0.0824983936901759,-1.84222911822854,0.0654416428950603,0.171369820336999
"Mex3c",1867.90112911828,-0.165831715473745,0.0900206742884214,-1.84215144781553,0.0654530000794379,0.171371549971021
"Plekhf2",613.877792762779,0.654490805459594,0.355378616395147,1.84167188250816,0.0655231594560715,0.171527212033615
"Pop4",613.365318206486,-0.216077556921259,0.117345079958051,-1.84138574023302,0.0655650509847345,0.171608835456042
"Aamp",3419.53860805141,0.156626941553499,0.085095243049535,1.8406074880393,0.0656790996298723,0.171845243683156
"Mt3",13.8415271895803,1.42250379065595,0.772868927009835,1.84054985385361,0.0656875521075866,0.171845243683156
"Pisd-ps1",2198.62325990165,-0.309996663374029,0.168423376018279,-1.84057979778523,0.0656831604976179,0.171845243683156
"Ctns",1371.65537742619,0.237540405742463,0.129069774605164,1.84040304144887,0.0657090872791651,0.171853389276347
"Ddit4",921.955986498973,-0.475179739995582,0.258196202351429,-1.84038237459751,0.0657121192626493,0.171853389276347
"Adamts14",176.606578201214,-0.6454202549569,0.350762226348315,-1.84005062824519,0.0657608047483181,0.171952644503477
"Tm4sf1",2975.10611515836,0.5124671382663,0.278527260212669,1.83991734911336,0.0657803725173273,0.171975742183437
"Pld1",660.865545981766,-0.237377021041011,0.129028847998248,-1.83972053322706,0.0658092773987289,0.172023239224186
"D11Wsu47e",283.6962859611,-0.208867573672585,0.113574383912534,-1.83903769914737,0.0659096413235822,0.172257481834439
"1700109K24Rik",26.3154590133522,-0.681601361772426,0.370680299371446,-1.83878496625853,0.0659468203339485,0.172293609605268
"Prpf18",902.877902158565,0.191128339414634,0.103948920544284,1.83867555732057,0.0659629206153019,0.172293609605268
"Tsacc",25.6503434880124,0.727922721075199,0.395873088597237,1.83877798729529,0.0659478472399094,0.172293609605268
"Zfp106",5320.00575405458,0.172220575200759,0.0936667922853909,1.83865136190449,0.065966481575352,0.172293609605268
"Zpr1",965.311410888443,0.165313154898188,0.0899147963639785,1.83855340370225,0.065980900191608,0.172303178805176
"Parg",1024.88158333928,0.135736955092076,0.0738414594215265,1.83822145655623,0.0660297793083214,0.172402720713595
"Fam212a",106.578055651477,-0.604057023606089,0.328629035914426,-1.8381121495405,0.0660458812623282,0.172414041228168
"Tcf23",13.3276154909572,1.57708007278036,0.858019950711958,1.83804592360789,0.0660556385405714,0.172414041228168
"Npas4",18.2168225187799,-1.25424329391796,0.682472445349734,-1.83779330940639,0.0660928679053237,0.172483113978041
"Entpd1",210.979201204801,0.880238161952964,0.479005647308567,1.8376362928054,0.066116017154413,0.172487332817269
"Slc38a10",5729.78215488576,0.176878187000019,0.0962503311254381,1.83768912721456,0.0661082269336637,0.172487332817269
"Rnf152",42.1747649708119,-1.2955560635094,0.705112732200678,-1.83737437199003,0.0661546474936174,0.1725600142454
"Dffb",91.4629451124237,-0.33677828408504,0.183321962781505,-1.83708639693344,0.0661971419989003,0.172642749790718
"C1galt1c1",719.101072321117,0.360427572705136,0.196218785358621,1.83686578248049,0.0662297117734186,0.172699578828441
"Gfm1",939.084561760997,0.147138807311532,0.0801206272238296,1.83646599396279,0.0662887670308506,0.172797321282339
"Rsph9",58.3263203708196,-0.526513726792901,0.28669076333046,-1.83652141658294,0.0662805776204975,0.172797321282339
"H2afy2",280.54699495734,-0.763621414742475,0.415857055827434,-1.83625936855416,0.0663193059600456,0.172848804422627
"Serpinb9",995.640665227978,-0.610704518434439,0.332625675445471,-1.83601135906466,0.0663559766987256,0.172916249624314
"Plcl2",280.266408342138,0.878809181017269,0.478756105377017,1.83560934502384,0.0664154540657712,0.173043094745116
"Elmo2",2012.82037065151,-0.229017734633348,0.124799420394259,-1.83508652451949,0.0664928702498002,0.173160317664507
"Mrm1",259.244046183967,-0.256665800982931,0.139859097680635,-1.83517415198131,0.0664798897085554,0.173160317664507
"Tcp11l2",896.566913358933,0.318879639965699,0.173762594181963,1.83514548379596,0.0664841361904574,0.173160317664507
"Rasip1",60.0313277273059,-0.408766123386511,0.22291249917717,-1.83375147152079,0.0666908943145208,0.173647784464966
"Lrrc58",3568.53990463479,0.142224644511851,0.0775649024699825,1.83362113511187,0.0667102526826683,0.173669963963118
"1700001G17Rik",8.0261229614717,-0.995545801325514,0.543046264323449,-1.83326148567803,0.0667636940386523,0.17378085169671
"Tmem95",6.29366735231134,-1.11826817960628,0.610092594931837,-1.83294829161338,0.0668102611675562,0.173873813217254
"Ykt6",3807.13347873554,0.244999323000692,0.13367331610648,1.83282146457363,0.0668291259991655,0.173894660976552
"Xbp1",2336.66881725163,0.260351915251312,0.142104442638941,1.83211664896933,0.0669340434111945,0.17413938120993
"Parp4",1298.37798749321,0.401428226190701,0.219116250665048,1.83203311015186,0.0669464878130253,0.174143478040669
"Gm20939",48.3344391554456,-0.688045066499525,0.375726544399307,-1.83123890700758,0.067064891842313,0.174394843727592
"Rassf4",4337.15305888877,1.24249646070401,0.678474540463006,1.83130889459183,0.0670544507995778,0.174394843727592
"D630032N06Rik",6.93486315516696,-0.983327637098449,0.537164417131041,-1.83058967745916,0.067161810443739,0.174476952346221
"Lamp2",13852.0029669295,0.404009921352433,0.220697777716389,1.83060258029245,0.0671598831544998,0.174476952346221
"Rarres2",24.1139446114505,0.768554156996486,0.419819286267558,1.830678537495,0.0671485383909388,0.174476952346221
"Sac3d1",379.255025724535,-0.427874609066265,0.23373499718551,-1.83059710449211,0.0671607010662793,0.174476952346221
"Vars2",347.624345953428,-0.410830249147726,0.224393305880858,-1.83084895306929,0.0671230913182749,0.174476952346221
"Wfikkn2",107.494837965118,0.51503848532258,0.281318223223326,1.83080384705016,0.0671298259403421,0.174476952346221
"Casp8",925.161495741613,0.225031481468431,0.122951089034272,1.83025203953829,0.0672122594212981,0.174569573209571
"Cfp",443.989831018352,1.10159665020045,0.60189788071868,1.83020523163351,0.0672192557973812,0.174569573209571
"Tbc1d17",1058.23630686929,-0.220684709207927,0.120595151742763,-1.82996336103678,0.067255417739608,0.174635177894045
"Cyp26c1",9.61600456424713,1.48108831383274,0.809387941243734,1.82988680503054,0.0672668669220372,0.174636602650779
"Gabrq",10.1968662485705,1.03665343647711,0.56654996406231,1.82976524973021,0.0672850491805115,0.174655504361791
"Ing1",692.464828782051,-0.357485480105454,0.195405060420271,-1.82945866057197,0.0673309267955306,0.174746278663728
"Gm16576",41.2280696678971,0.517780059423062,0.283062433679974,1.82920796903928,0.0673684590880051,0.17479146943227
"Ibtk",1781.29385109654,0.319564592259492,0.174702155951156,1.82919661477353,0.0673701593998044,0.17479146943227
"Snrpc",212.16544645418,-0.371766972986054,0.203260822145829,-1.82901441144094,0.067397449348017,0.174833959845301
"Vezf1",2229.1507031777,-0.265107495341617,0.144963521761314,-1.8287876296088,0.0674314288562667,0.174893786904039
"Afmid",119.328010903753,-0.455641518563896,0.249178337366634,-1.82857596442454,0.0674631561020785,0.174947753951343
"Ftsj3",1916.56577299754,0.202441869322996,0.110719328586435,1.82842392477983,0.0674859534436912,0.174978549946816
"Shmt2",1756.53577238088,-0.449960634623485,0.246296905852347,-1.82690331844133,0.0677143072383345,0.175542219460414
"Cenpw",56.0942550891583,-0.587924018977807,0.321891440520011,-1.82646676788927,0.0677799825921746,0.175684048068149
"Cdca7",86.6418912691896,-0.740650206927834,0.405692984303164,-1.82564213724328,0.0679041842932782,0.175974848888901
"Gm4013",25.7861393963884,0.683253472930378,0.374267325687568,1.82557606832274,0.0679141433543521,0.175974848888901
"Ift27",341.571455468943,-0.290294810954942,0.159049885741754,-1.82518088335057,0.0679737376173961,0.176072312104819
"Ppp2r2b",60.1742447523963,1.39484819416621,0.764222963758021,1.8251848744601,0.0679731355394437,0.176072312104819
"Osbp2",44.149553253198,0.859257369327491,0.471251757000763,1.82335101474455,0.0682502443828875,0.176759968518953
"Igsf1",9.52532423036556,-1.23505313148518,0.677448744121292,-1.8230945768261,0.0682890678378823,0.176831930795331
"Cldn10",5.74715626762995,1.27281228802392,0.698259879074157,1.82283462958172,0.0683284411167858,0.176905293330967
"Tmem117",109.537034369767,0.825033612596825,0.452704057535851,1.82245685423636,0.068385694664276,0.177024917469117
"2510039O18Rik",1554.65640380973,0.260061890977758,0.142713830886029,1.82226129985568,0.0684153472951056,0.177044464386187
"Fcho1",15.7875882765234,-0.915543285395481,0.502403967871789,-1.8223249495297,0.0684056947006457,0.177044464386187
"Tusc3",1351.45295573755,0.31614509055679,0.173503971055728,1.82212020066819,0.0684367492482128,0.177071246722483
"Nyx",24.3738754045572,0.961546801084673,0.527792258229833,1.82182816456917,0.0684810628255363,0.177157291704815
"Fbxo48",21.3753795255048,-0.869591889973602,0.477365142399525,-1.82164932613745,0.0685082114234934,0.177198911077783
"Abi3bp",13.3323042463033,-0.982096181040196,0.539173222413671,-1.82148545256704,0.0685330960447227,0.177234662103713
"Ccdc43",532.708689350794,0.239221362569521,0.131391056019776,1.82068224288809,0.0686551729623893,0.177521711754429
"4933439K11Rik",8.08955203389464,1.0363905278277,0.569379250355323,1.82021126899327,0.0687268376511653,0.177621014036025
"Fam219a",1023.04911173451,0.569816350155159,0.313038327464858,1.82027662481403,0.0687168892570643,0.177621014036025
"Zswim7",100.554764248335,-0.397820334439301,0.218555383715603,-1.82022665228402,0.0687244959163731,0.177621014036025
"Snx16",420.918073458041,0.252172123825556,0.138547334805667,1.82011529979457,0.0687414481263587,0.17763011942458
"Tcf21",150.904131946708,0.965735397998199,0.530627501024556,1.81998746038138,0.0687609145287961,0.177651767725503
"Ptprr",8.92909720886097,1.37032150296896,0.753385386841922,1.81888516408997,0.0689289517211113,0.178057196956454
"Mtmr6",2742.46962038901,0.239381892873122,0.13164198286048,1.81843123045958,0.0689982486678552,0.178178746277838
"Mustn1",338.609635520484,1.31881974422448,0.725225516891432,1.81849605882236,0.0689883485482429,0.178178746277838
"9930111J21Rik1",118.409311640247,0.906103867648187,0.498383819686703,1.81808443985558,0.0690512278492477,0.178229373509392
"Las1l",1196.48344356414,0.240687761119153,0.132378312897956,1.81818120997422,0.0690364409231494,0.178229373509392
"Nop16",580.028395847837,0.249089828430936,0.137005639433333,1.81809909038192,0.0690489890132736,0.178229373509392
"Zfp180",873.458748435741,0.279354828900413,0.153684193080089,1.81771998343925,0.069106941846234,0.178344445122183
"Sorcs2",336.921313483744,-0.766065781758361,0.421524301867601,-1.81737038259535,0.0691604195850598,0.178453709481759
"Bpnt1",876.998804608012,0.256257096670989,0.141027534451621,1.81707138019134,0.0692061843469342,0.178543040164611
"Nicn1",601.851866083306,-0.214533387497104,0.118075222141914,-1.81692131173175,0.0692291629246015,0.178573566127039
"Sash1",2648.91195466053,0.628061593180271,0.345712042335641,1.81671887660339,0.0692601698477034,0.178624787689964
"Atp13a4",29.0072689425178,1.59336741258163,0.877097174388656,1.8166372656396,0.0692726733983292,0.178628279496963
"2310039H08Rik",135.093619636327,-0.370717000276181,0.204085039814661,-1.81648297500319,0.0692963172092848,0.178660492116182
"Snrpd1",497.776572619325,-0.286104376646688,0.157529562460089,-1.81619482831467,0.0693404911411404,0.178745616825778
"Acss1",55.7385560698252,1.18991026653993,0.655303904062705,1.81581440178032,0.0693988473267781,0.178867267217232
"Bend7",31.0022951509593,0.634581515063849,0.349490354710937,1.81573398667528,0.0694111879030627,0.178870297795555
"Skiv2l",1393.43337189344,0.167379362335243,0.0922217318591065,1.81496659150752,0.0695290437508244,0.179145192977156
"Xrcc6",419.428862564586,-0.314207448089501,0.173130055380754,-1.81486367227507,0.0695448624812834,0.179157138094974
"Vstm5",63.586543674287,-0.576796262165539,0.317883804193838,-1.81448772965427,0.0696026701381431,0.17927723123524
"Htr1d",6.26657386762384,-1.33079722956998,0.733506693539562,-1.81429459511565,0.0696323832386527,0.179319160838943
"R3hcc1",583.502901859582,-0.244011675285829,0.134498278065777,-1.81423642588564,0.0696413344198179,0.179319160838943
"Tmem42",77.6535374147334,-0.378483884328313,0.20867773972896,-1.81372428520601,0.069720184289403,0.179493342841158
"Nucb1",9654.85934328276,-0.100627958049774,0.055496664365243,-1.81322533886913,0.0697970732086245,0.17966242125247
"Lman2",4438.25603196882,0.248570000759722,0.137124626437961,1.81273055917626,0.0698733887608485,0.17982996969278
"Ripk2",3413.59222907689,-0.568561812831999,0.313667521424913,-1.81262570714738,0.0698895700850262,0.179842724434983
"Cpe",30292.7474463805,-0.30032936767523,0.165729210841346,-1.81216917736209,0.0699600600506302,0.179966300910589
"Mterfd1",399.675738747136,0.182380968974555,0.100642098609428,1.81217374731362,0.0699593541434042,0.179966300910589
"Ypel3",949.264377566036,0.41443544655487,0.228705398536683,1.81209297728228,0.0699718313185155,0.179967684950062
"Traf7",2355.96822248934,-0.208923434651056,0.115323688179203,-1.81162637051988,0.0700439474517747,0.180124250742357
"Eya2",5.00336005886315,1.57250413454786,0.86814003174253,1.81134848878186,0.070086924272661,0.180205843969235
"Abl1",2986.18374075665,-0.301990036739338,0.166737099195793,-1.81117482669363,0.0701137936068461,0.18024600246715
"Polr3gl",220.802963774393,0.316710121740907,0.174960054457552,1.81018531757342,0.0702670537194836,0.180611016788039
"Tmem230",237.310673772947,0.254896040484601,0.140838379363881,1.80984786700812,0.0703193825594444,0.18071652678615
"Clcf1",172.221798061916,0.511449066389093,0.282681959206645,1.80927381366851,0.0704084751149883,0.180916468294664
"Rps6kl1",15.3846448916744,0.785670707574603,0.4343003821018,1.80904908204857,0.0704433784704612,0.180977127401421
"Mb21d2",341.242855598294,0.456623350979509,0.252440844369949,1.8088330837237,0.0704769388229069,0.181034317281031
"Hsd11b2",27.3489323796561,1.01366143788374,0.560509480072752,1.80846439520019,0.0705342534410258,0.181131462730097
"Myom3",5.62007971441723,1.18177793828183,0.653477632947355,1.80844435784543,0.0705373694509128,0.181131462730097
"Hnrnpa1",194.699863721273,-0.445816857208112,0.246555838294717,-1.80817805934577,0.0705787922652195,0.181208787000173
"Rsrp1",2965.19669329149,0.311693349121727,0.172420041452489,1.80775591106453,0.0706444984451599,0.181348423263885
"9430015G10Rik",281.699411071509,-0.541399498888188,0.299515159061328,-1.80758630242596,0.070670911671753,0.181387163712457
"Garem",341.944474367084,-0.403794626325912,0.223399034804824,-1.80750389847787,0.0706837473974396,0.181391048703248
"Smg5",1840.37366672656,0.15871835113579,0.0878188011830761,1.80733907770967,0.0707094265906747,0.181427886516528
"2900009J06Rik",13.6297360860228,-0.776823572231247,0.429864538637544,-1.80713574256065,0.0707411168932318,0.181450838788591
"Birc6",5351.38187309939,0.151513357982005,0.083840391899886,1.80716423848456,0.0707366750290023,0.181450838788591
"Nlrp1b",23.5693742187118,1.22106934920185,0.67572015120317,1.80706368905477,0.0707523494109185,0.181450838788591
"Aurkaip1",1050.88735874468,0.361856531228902,0.200279718952349,1.80675573703494,0.0708003729501729,0.181544938385839
"Gsap",392.851613221062,0.842905231378108,0.466580172121711,1.80656033355449,0.070830858981033,0.181594045724937
"Rrm1",3900.56171877616,0.444529722375905,0.246131730923132,1.80606425960875,0.0709083027114819,0.181763506838504
"Tubgcp3",805.212093406919,-0.233613004081493,0.129362874307568,-1.80587363516725,0.0709380801779534,0.181810747485361
"Cbx6",2993.98942203666,-0.473337569404088,0.262129821324139,-1.80573719927417,0.0709593991397794,0.181836297763661
"Fnbp1l",1022.65166459481,-0.758299038590081,0.419987722936766,-1.80552667894116,0.0709923045649855,0.181891525897271
"Maats1",12.560132547968,-1.23834928621113,0.686227717078536,-1.80457485961531,0.0711412350756499,0.182243960208984
"4933411E08Rik",8.0094897581617,-0.955102259452851,0.529350883985769,-1.80428953336465,0.0711859297406749,0.182324956438821
"Ifrd2",243.709812214758,-0.368736246297251,0.204378074413848,-1.80418690877081,0.0712020109019423,0.182324956438821
"Ipo13",1818.29426184628,0.250911612781391,0.139074301969211,1.80415511153844,0.0712069940976034,0.182324956438821
"Ccl9",2297.60707968031,1.31348049621504,0.728262429219471,1.80358129640546,0.0712969703439571,0.182526168405327
"H2-DMa",183.105611843843,0.504224182775094,0.279624746705162,1.80321730718187,0.071354093433237,0.182614046468673
"Spr",677.491874784471,-0.193628229550009,0.107378132270442,-1.80323707868505,0.0713509896053237,0.182614046468673
"Hist1h2bb",10.2778533562081,-1.05858293765884,0.587088231739534,-1.80310706369002,0.0713714020281984,0.182629169764218
"4933402D24Rik",5.5643622583593,1.64583409873491,0.9129596248866,1.80274576648375,0.0714281510112369,0.182716015863169
"Slfn10-ps",81.8661692293589,1.20495341951484,0.668385077647383,1.80278324548492,0.0714222624627947,0.182716015863169
"Cep164",993.792030978954,-0.178417835656915,0.0989852965419654,-1.80246806232756,0.0714717951576864,0.18279847225755
"Pou3f4",53.0695947494324,0.549035371314287,0.304728772541635,1.80171818609374,0.0715897553314703,0.183070944958577
"Ndufa2",1369.30575312124,0.225981459141364,0.125436379873849,1.80156234872717,0.0716142895241595,0.183104457782726
"Mob3a",1049.7574613245,-0.240132667195217,0.133300996154211,-1.80143190316009,0.0716348314658208,0.183127754095088
"Ska1",29.6282407249302,-1.25414674298934,0.696266094609933,-1.80124632334991,0.0716640640032138,0.183173256125636
"8430419L09Rik",242.919602506955,-0.387755821632066,0.215299510437922,-1.80100651805183,0.0717018526155816,0.183240609467895
"St3gal5",1231.46790999347,0.380523720375155,0.211293135037605,1.80092798711814,0.0717142310986935,0.183243013785035
"Ankrd13d",164.689801808013,-0.268329330280461,0.14904967449222,-1.8002678046403,0.0718183619792816,0.183479824154054
"Ap3b2",9.90032525458503,1.43528595953221,0.797429276882933,1.79989122689676,0.0718778152147579,0.183514657777791
"Atg10",146.25949874557,0.285244162159124,0.158476514239895,1.79991441335801,0.0718741534247236,0.183514657777791
"Dusp10",484.238459023508,-0.577131495312986,0.320646439886626,-1.79989990070386,0.0718764453603885,0.183514657777791
"Sh3bp1",350.88918157502,-0.281404361319838,0.156326348242433,-1.80010832776208,0.0718435349054985,0.183514657777791
"Crbn",1168.58046579699,0.584772661767971,0.324918316369448,1.79975283727328,0.0718996739809773,0.183541216833849
"Msl2",713.982535434773,0.386727052406292,0.214955762335086,1.79910065310758,0.0720027603701094,0.183775087444563
"Synrg",1098.00749602582,0.28902609251523,0.160694435790298,1.79860672271442,0.0720809131773611,0.183945254860545
"Mrap",12.0832641270756,1.49923407974866,0.83363829175994,1.79842276268709,0.0721100382527949,0.183969694489045
"Tmem57",1231.80621553963,-0.180248935460429,0.100228620944878,-1.79837788608864,0.0721171447058365,0.183969694489045
"Trmt1",1070.48104425193,-0.23578819748015,0.131120471943214,-1.79825616843621,0.0721364222445654,0.183969694489045
"Ubfd1",1672.01982183891,0.12531992212103,0.0696869483959223,1.79832701826793,0.0721252005949767,0.183969694489045
"Cep85",379.985916481087,-0.312527778386251,0.173830173907097,-1.79789142104455,0.0721942159004802,0.184045800747097
"Rp9",270.601446351139,-0.239284738298048,0.133084224805878,-1.79799475593053,0.0721778388006386,0.184045800747097
"Sphk2",950.234859133978,0.364320556253788,0.202642315846345,1.79785033906757,0.0722007276509272,0.184045800747097
"Celf6",8.42145463264623,1.25162789680874,0.69624512889991,1.79768280574739,0.0722272877109218,0.184084215147419
