"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0007254","GO:0007254","JNK cascade",54,0.544435398185414,1.49825758272937,0.0129950495049505,0.108440899199538,0.0931672361219777,911,"tags=39%, list=23%, signal=30%","Il1b/Tnf/Il1a/Traf1/Ripk2/Nod2/Gadd45b/Daxx/Tlr3/Nfkb1/Nox1/Mfhas1/Nod1/Fcgr2b/Tnfsf11/Myd88/Traf3/Dusp16/Sfrp4/Traf2/Rasgrp1"
"GO:0061081","GO:0061081","positive regulation of myeloid leukocyte cytokine production involved in immune response",22,0.644626421509023,1.59141324041751,0.0130548302872063,0.108445239828251,0.0931709653826459,802,"tags=55%, list=21%, signal=44%","Tlr2/Ripk2/Casp4/Nod2/Cd74/Tlr3/Nr4a3/Nod1/Casp1/Syk/Myd88/Mapkapk2"
"GO:0015711","GO:0015711","organic anion transport",68,0.520197614472844,1.45705558207751,0.0131284347649094,0.108917384716286,0.0935766096975866,708,"tags=32%, list=18%, signal=27%","Il1b/Nos2/Il1a/Nfkbie/Slc7a2/Adora2a/Slc7a11/Slco5a1/Slc25a18/Il1rn/Ptges/Arg2/Ptgs2/Edn1/Slc10a6/Slco3a1/Aqp9/Syk/Myc/Tnfsf11/Cd47/Slc4a7"
"GO:0050855","GO:0050855","regulation of B cell receptor signaling pathway",9,-0.654380252087579,-1.83511484503579,0.0132067684688403,0.109288112068263,0.0938951209142356,217,"tags=44%, list=6%, signal=42%","Lpxn/Cd300a/Prkch/Nfam1"
"GO:0032633","GO:0032633","interleukin-4 production",13,0.713684066164308,1.60331689772452,0.0132049858077255,0.109288112068263,0.0938951209142356,898,"tags=69%, list=23%, signal=53%","Nlrp3/Icosl/Tnfsf4/Cd83/Gata3/Syk/Rbpj/Cebpb/Il20rb"
"GO:0039531","GO:0039531","regulation of viral-induced cytoplasmic pattern recognition receptor signaling pathway",8,0.786175637136751,1.59390473026234,0.013306177868296,0.109691537350826,0.0942417246295824,519,"tags=50%, list=13%, signal=43%","Oasl1/Ddx60/Dhx58/Zc3hav1"
"GO:0032700","GO:0032700","negative regulation of interleukin-17 production",6,0.828464642421292,1.5745272940979,0.0132986412257878,0.109691537350826,0.0942417246295824,587,"tags=83%, list=15%, signal=71%","Il12b/Tnfsf4/Tlr2/Arg2/Il27ra"
"GO:0044827","GO:0044827","modulation by host of viral genome replication",3,0.916398298331803,1.49410783435818,0.0133000831255195,0.109691537350826,0.0942417246295824,204,"tags=67%, list=5%, signal=63%","Zc3h12a/Ccl8"
"GO:0019731","GO:0019731","antibacterial humoral response",5,0.850053452691681,1.54682868436192,0.0133373295369399,0.109808989444818,0.0943426338534526,228,"tags=60%, list=6%, signal=57%","Nod2/Camp/Slpi"
"GO:0001779","GO:0001779","natural killer cell differentiation",17,0.676619981964597,1.599823819366,0.0134497404436055,0.11045114486511,0.0948943430896443,367,"tags=41%, list=9%, signal=37%","Pglyrp3/Irf1/Il15/Pglyrp2/Ikzf1/Il15ra/Prdm1"
"GO:0006501","GO:0006501","C-terminal protein lipidation",3,0.916005135744772,1.493466816907,0.0134663341645885,0.11045114486511,0.0948943430896443,236,"tags=67%, list=6%, signal=63%","Igtp/Irgm1"
"GO:0061739","GO:0061739","protein lipidation involved in autophagosome assembly",3,0.916005135744772,1.493466816907,0.0134663341645885,0.11045114486511,0.0948943430896443,236,"tags=67%, list=6%, signal=63%","Igtp/Irgm1"
"GO:1905517","GO:1905517","macrophage migration",16,0.681589246133141,1.59598182835975,0.013569813117486,0.110601638658958,0.0950236401623336,623,"tags=56%, list=16%, signal=47%","Ccl5/Ccl3/Ccl2/Cx3cl1/Csf1/Slamf8/Il34/Ptprj/Mcoln2"
"GO:1904035","GO:1904035","regulation of epithelial cell apoptotic process",33,0.596461548989665,1.56036014220903,0.0135542168674699,0.110601638658958,0.0950236401623336,870,"tags=45%, list=22%, signal=36%","Tnf/Tnfaip3/Icam1/Ccl2/Jak2/Gata3/Itga4/Zfp36/Cflar/Angptl4/Adar/Col18a1/Zfp36l1/Sfrp4/Serpine1"
"GO:0046328","GO:0046328","regulation of JNK cascade",47,0.558662673074214,1.51670393224668,0.0135388460737346,0.110601638658958,0.0950236401623336,911,"tags=40%, list=23%, signal=31%","Il1b/Tnf/Il1a/Traf1/Ripk2/Nod2/Gadd45b/Tlr3/Nox1/Mfhas1/Nod1/Fcgr2b/Tnfsf11/Myd88/Traf3/Dusp16/Sfrp4/Traf2/Rasgrp1"
"GO:0022408","GO:0022408","negative regulation of cell-cell adhesion",57,0.538943239544332,1.48844392369444,0.0135662898252826,0.110601638658958,0.0950236401623336,939,"tags=51%, list=24%, signal=39%","Tnfaip3/Tnfsf4/Cd274/Irf1/Adora2a/Zc3h12a/Cd74/Adtrp/Il4i1/Sdc4/Socs1/Lax1/Il1rn/Nfkbid/Arg2/Jak2/Peli1/Bmp2/Cd86/Akna/Tnfrsf14/Pawr/Ptpn2/Spi1/Cebpb/Cd44/Il20rb/Bmp6/Swap70"
"GO:0003012","GO:0003012","muscle system process",92,-0.280453718376397,-1.48792127385431,0.0135135135135135,0.110601638658958,0.0950236401623336,253,"tags=21%, list=6%, signal=20%","Mef2c/Npy1r/Cmya5/Trim63/P2ry1/Gper1/Ednra/Tmod1/Pparg/Cacnb2/Adra1a/Stac/Klf15/Htr2b/Kcnj2/Rgs2/Kcne4/Tifab/Cxcr4"
"GO:2000193","GO:2000193","positive regulation of fatty acid transport",11,0.733239696219501,1.59075725426906,0.0136357843761947,0.111000069307971,0.0953659527273241,673,"tags=55%, list=17%, signal=45%","Il1b/Il1a/Ptges/Edn1/Acsl1/Tnfsf11"
"GO:0010951","GO:0010951","negative regulation of endopeptidase activity",33,0.59580928108141,1.55865379106568,0.0136617900172117,0.111072575659333,0.0954282467179454,383,"tags=27%, list=10%, signal=25%","Tnf/Serpina3f/Bcl2a1d/Serpina3i/Adora2a/Serpina3g/Ifi204/Mmp9/Ptgs2"
"GO:0045589","GO:0045589","regulation of regulatory T cell differentiation",9,0.763735977754588,1.59191919415997,0.0138522427440633,0.112480211081794,0.0966376197750312,548,"tags=67%, list=14%, signal=57%","Tnfsf4/Irf1/Il4i1/Socs1/Il2rg/Lck"
"GO:0002834","GO:0002834","regulation of response to tumor cell",7,0.805591958919801,1.58385247946565,0.0139275766016713,0.112950733588585,0.0970418702175718,231,"tags=43%, list=6%, signal=40%","Il12b/Cd274/Il4i1"
"GO:0002836","GO:0002836","positive regulation of response to tumor cell",3,0.914738878723985,1.49140229481163,0.0139650872817955,0.1129728605013,0.0970608806031065,101,"tags=67%, list=3%, signal=65%","Il12b/Cd274"
"GO:0002839","GO:0002839","positive regulation of immune response to tumor cell",3,0.914738878723985,1.49140229481163,0.0139650872817955,0.1129728605013,0.0970608806031065,101,"tags=67%, list=3%, signal=65%","Il12b/Cd274"
"GO:0001937","GO:0001937","negative regulation of endothelial cell proliferation",15,0.687120834579972,1.58737685003469,0.0139826422372228,0.112974184046019,0.0970620177294515,566,"tags=40%, list=15%, signal=34%","Il12b/Tnf/Ccl2/Stat1/Prl7c1/Vash1"
"GO:1903025","GO:1903025","regulation of RNA polymerase II regulatory region sequence-specific DNA binding",3,0.914516299374566,1.49103939851387,0.0141313383208645,0.114033756189237,0.0979723514576314,138,"tags=67%, list=4%, signal=64%","Zbtb7c/Lif"
"GO:0048661","GO:0048661","positive regulation of smooth muscle cell proliferation",37,0.581602101059519,1.54236857449166,0.0141594804641755,0.114119088207548,0.0980456646481105,786,"tags=43%, list=20%, signal=35%","Tnf/Ccl5/Cx3cl1/Mmp9/Jak2/Ptgs2/Edn1/Pdgfb/Itga2/Nr4a3/Nox1/Ereg/Myc/Myd88/Il18/Egr1"
"GO:0038146","GO:0038146","chemokine (C-X-C motif) ligand 12 signaling pathway",3,-0.856495039360836,-1.60279694719419,0.0142964635063958,0.11448395490026,0.0983591406665121,408,"tags=67%, list=10%, signal=60%","Trem2/Cxcr4"
"GO:0038159","GO:0038159","C-X-C chemokine receptor CXCR4 signaling pathway",3,-0.856495039360836,-1.60279694719419,0.0142964635063958,0.11448395490026,0.0983591406665121,408,"tags=67%, list=10%, signal=60%","Trem2/Cxcr4"
"GO:0038160","GO:0038160","CXCL12-activated CXCR4 signaling pathway",3,-0.856495039360836,-1.60279694719419,0.0142964635063958,0.11448395490026,0.0983591406665121,408,"tags=67%, list=10%, signal=60%","Trem2/Cxcr4"
"GO:0071415","GO:0071415","cellular response to purine-containing compound",3,-0.856191387549835,-1.60222871016617,0.0142964635063958,0.11448395490026,0.0983591406665121,177,"tags=100%, list=5%, signal=96%","P2ry1/P2ry6"
"GO:0002418","GO:0002418","immune response to tumor cell",6,0.827002941081315,1.57174927734526,0.0143104943625325,0.11448395490026,0.0983591406665121,231,"tags=50%, list=6%, signal=47%","Il12b/Cd274/Il4i1"
"GO:0002837","GO:0002837","regulation of immune response to tumor cell",6,0.827002941081315,1.57174927734526,0.0143104943625325,0.11448395490026,0.0983591406665121,231,"tags=50%, list=6%, signal=47%","Il12b/Cd274/Il4i1"
"GO:0033674","GO:0033674","positive regulation of kinase activity",118,0.476846996262542,1.37445868989701,0.014337276919992,0.114557135144241,0.0984220136334531,786,"tags=34%, list=20%, signal=28%","Il12b/Il1b/Tnf/Il23a/Tnfsf15/Igtp/Nod2/Cd74/Irgm1/Sdc4/Pim1/Socs1/Chil1/Tlr1/Csf1/Malt1/Il1rn/Pik3r5/Jak2/Daxx/Edn1/Pdgfb/Insrr/Atp2b4/Pik3r6/Agrn/Il34/Ereg/Acsl1/Cd86/Vegfc/Camkk2/Htr2a/Syk/Tnfsf11/Fgf1/Ptprc/Il18/Ralb/Egr1"
"GO:0002637","GO:0002637","regulation of immunoglobulin production",21,0.648689803303558,1.58774728428688,0.0144247281053234,0.115114292103416,0.0989006962555602,761,"tags=48%, list=20%, signal=39%","Tnf/Tnfaip3/Tnfsf4/Trex1/Il13ra2/Cd86/Il27ra/Fcgr2b/Tnfrsf4/Ptprc"
"GO:0051785","GO:0051785","positive regulation of nuclear division",10,0.745672347809201,1.58749538202525,0.014513411947648,0.115538774790374,0.0992653914860259,538,"tags=50%, list=14%, signal=43%","Il1b/Il1a/Edn1/Pdgfb/Ereg"
"GO:0070302","GO:0070302","regulation of stress-activated protein kinase signaling cascade",62,0.528622652622544,1.47063144935401,0.0145134914145544,0.115538774790374,0.0992653914860259,911,"tags=39%, list=23%, signal=30%","Il1b/Tnf/Il1a/Traf1/Ripk2/Zc3h12a/Nod2/Fas/Gadd45b/Tlr3/Bmp2/Nox1/Mfhas1/Nod1/Fcgr2b/Tnfsf11/Myd88/Eif2ak2/Traf3/Dusp16/Sfrp4/Spi1/Traf2/Rasgrp1"
"GO:0006636","GO:0006636","unsaturated fatty acid biosynthetic process",15,0.685304884801582,1.58318166849751,0.0147058823529412,0.116927064583483,0.100458143703271,397,"tags=33%, list=10%, signal=30%","Il1b/Cd74/Ptges/Ptgs2/Edn1"
"GO:0016064","GO:0016064","immunoglobulin mediated immune response",36,0.583429441343384,1.54182436141189,0.0147325717945981,0.116996071366392,0.100517431031989,335,"tags=31%, list=9%, signal=28%","Tnf/C3/Icosl/Tnfsf4/Nod2/Irf7/Bcl3/Cd74/Batf/Trex1/Il13ra2"
"GO:0032616","GO:0032616","interleukin-13 production",9,0.761213199140424,1.58666075431232,0.0147757255936675,0.117052577385932,0.100565978302472,476,"tags=56%, list=12%, signal=49%","Nlrp3/Tnfsf4/Tslp/Arg2/Gata3"
"GO:0032656","GO:0032656","regulation of interleukin-13 production",9,0.761213199140424,1.58666075431232,0.0147757255936675,0.117052577385932,0.100565978302472,476,"tags=56%, list=12%, signal=49%","Nlrp3/Tnfsf4/Tslp/Arg2/Gata3"
"GO:0032727","GO:0032727","positive regulation of interferon-alpha production",8,0.77993300934898,1.58124832946565,0.0147997284453496,0.117099922023132,0.100606654551245,519,"tags=62%, list=13%, signal=54%","Ifih1/Irf7/Stat1/Tlr3/Zc3hav1"
"GO:0032303","GO:0032303","regulation of icosanoid secretion",10,0.744384609367315,1.58475385776764,0.0149021640533886,0.117623885408035,0.101056818841295,673,"tags=60%, list=17%, signal=50%","Il1b/Il1a/Ptges/Edn1/Syk/Tnfsf11"
"GO:0014070","GO:0014070","response to organic cyclic compound",186,0.446875353333507,1.30501032973056,0.0148985101489851,0.117623885408035,0.101056818841295,786,"tags=29%, list=20%, signal=24%","Il1b/Nos2/Tnf/Ccl5/Saa3/Usp18/Ccl2/Ifit3/Ifih1/Nfkbia/Adora2a/Ripk2/Cd83/Zc3h12a/Nod2/Fas/Foxh1/Pim1/Socs1/Slc7a11/Nr3c2/Rgs8/Il1rn/Stat1/Jak2/Daxx/Tlr3/Nfkb1/Peli1/Pdgfb/Slc6a4/Bmp2/Kynu/Cyp7b1/Atp2b4/Nr4a3/Zc3hav1/Zfp36/Pde4b/Cflar/Hcn1/Casp1/Foxf1/Cdk6/Rgs9/Htr2a/Taf7/Eif2ak2/Casp7/Zfp36l1/Gdnf/Il18/Ralb/Egr1"
"GO:0043954","GO:0043954","cellular component maintenance",12,-0.582159131767576,-1.80850733746438,0.0149253731343284,0.11766410665121,0.101091375010487,986,"tags=83%, list=25%, signal=62%","Zmynd8/Syngap1/Kifc3/Dgkz/Shroom2/Plekha7/Trem2/Rab3a/Camsap3/Mtss1"
"GO:0033083","GO:0033083","regulation of immature T cell proliferation",5,0.845665761647867,1.53884447308297,0.0149857635246516,0.117854140261667,0.10125464280324,124,"tags=60%, list=3%, signal=58%","Il1b/Il1a/Ripk2"
"GO:0033084","GO:0033084","regulation of immature T cell proliferation in thymus",5,0.845665761647867,1.53884447308297,0.0149857635246516,0.117854140261667,0.10125464280324,124,"tags=60%, list=3%, signal=58%","Il1b/Il1a/Ripk2"
"GO:0051353","GO:0051353","positive regulation of oxidoreductase activity",16,0.676683357152918,1.58449439702364,0.015117247946673,0.11874442885319,0.102019536197111,506,"tags=38%, list=13%, signal=33%","Il1b/Tnf/Nod2/Gch1/Edn1/Nod1"
"GO:0008285","GO:0008285","negative regulation of cell population proliferation",205,0.441397712065008,1.28998278731494,0.0152015201520152,0.11926216776267,0.102464352715465,679,"tags=26%, list=17%, signal=23%","Il12b/Il1b/Tnf/Il1a/Tnfaip3/Tnn/Ccl2/Ifit3/Cd274/Irf1/Adora2a/Tlr2/Il15/Zbtb7c/Lif/Fas/Il4i1/Sdc4/Socs1/Mmp9/Ptgir/Nmi/Parp10/Ptges/Stat1/Arg2/Dll1/Jak2/Ptgs2/Peli1/Slc6a4/Bmp2/Tnfrsf9/Abcc8/Gata3/Ifi35/Scin/Sod2/Ptprj/Ereg/Prl7c1/Mcc/Slfn3/Vash1/Foxa3/Cd86/Fosl1/Il1rl1/Adora2b/Cdk6/Myc/Ifitm1/Fcgr2b/Tnfrsf14"
"GO:0016202","GO:0016202","regulation of striated muscle tissue development",6,-0.733487535337959,-1.77841962985015,0.0152399481193256,0.119419424587622,0.102599460261144,1044,"tags=100%, list=27%, signal=73%","Cdon/Hdac5/Bdnf/Hdac9/Bmp4"
"GO:0055001","GO:0055001","muscle cell development",35,-0.358914397473412,-1.56204239242314,0.0152671755725191,0.119488641589258,0.102658928199742,296,"tags=43%, list=8%, signal=40%","Six1/Hdac5/Speg/Neurl2/Ski/Nfatc4/Hdac9/Mef2c/Bmp4/Nfatc2/Ednra/Tmod1/Hes1/Adra1a/Rgs2"
"GO:0072102","GO:0072102","glomerulus morphogenesis",5,-0.772222124024349,-1.73940917633894,0.0153199158906579,0.119757128310124,0.102889599154181,253,"tags=60%, list=6%, signal=56%","Mef2c/Bmp4/Mtss1"
"GO:2000515","GO:2000515","negative regulation of CD4-positive, alpha-beta T cell activation",11,0.727953875641708,1.57928971170113,0.0155473429336052,0.121388869827764,0.104291513453915,350,"tags=45%, list=9%, signal=41%","Tnfsf4/Cd274/Irf1/Zc3h12a/Arg2"
"GO:0032673","GO:0032673","regulation of interleukin-4 production",11,0.727481494188399,1.57826488417542,0.0156747801707659,0.12223694116362,0.105020135800089,898,"tags=73%, list=23%, signal=56%","Nlrp3/Icosl/Tnfsf4/Cd83/Gata3/Syk/Cebpb/Il20rb"
"GO:0010800","GO:0010800","positive regulation of peptidyl-threonine phosphorylation",8,0.777796139163194,1.57691600557237,0.0157501697216565,0.122530661690875,0.10527248643457,251,"tags=50%, list=6%, signal=47%","Igtp/Ripk2/Irgm1/Chil1"
"GO:0043280","GO:0043280","positive regulation of cysteine-type endopeptidase activity involved in apoptotic process",44,0.562496848786195,1.51651502007362,0.0157364666386907,0.122530661690875,0.10527248643457,667,"tags=36%, list=17%, signal=30%","Tnf/Nlrp3/Tnfsf15/Tnfsf10/Fas/Malt1/Stat1/Jak2/Bid/Nod1/Lck/Cflar/Slc11a2/Casp1/Syk/Myc"
"GO:0001960","GO:0001960","negative regulation of cytokine-mediated signaling pathway",28,0.608687677054708,1.55898502709343,0.0158938945522306,0.122996899069721,0.105673055300049,869,"tags=54%, list=22%, signal=42%","Isg15/Parp14/Oas1g/Oas1a/Oas3/Trex1/Stat2/Nlrc5/Il1rn/Il1r2/Samhd1/Adar/Ptprc/Ptpn2/Rffl"
"GO:0032493","GO:0032493","response to bacterial lipoprotein",5,0.844370204334516,1.53648696814233,0.0158849093361307,0.122996899069721,0.105673055300049,299,"tags=60%, list=8%, signal=55%","Tlr2/Tlr1/Cd14"
"GO:0042116","GO:0042116","macrophage activation",40,0.572072453758549,1.52889067927335,0.0158662999788449,0.122996899069721,0.105673055300049,663,"tags=42%, list=17%, signal=36%","Tnf/Csf2/Cx3cl1/Slc7a2/Tlr2/Lbp/Trex1/Tlr1/Nmi/Jak2/Tlr3/Mfhas1/Ifi35/Ctsc/Casp1/Il1rl1/Syk"
"GO:0090276","GO:0090276","regulation of peptide hormone secretion",49,0.549548741042094,1.50009700437835,0.0158796056045667,0.122996899069721,0.105673055300049,459,"tags=18%, list=12%, signal=16%","Il1b/Nos2/Tnf/Ccl5/Lif/Syt7/Gpr68/Jak2/Abcc8"
"GO:0019725","GO:0019725","cellular homeostasis",151,0.459284711768325,1.33381987650656,0.0159047714314294,0.122996899069721,0.105673055300049,761,"tags=25%, list=20%, signal=21%","Cxcl10/Cxcl9/Steap4/Ccl5/Il1a/Lcn2/Icam1/Ccl2/Cx3cl1/Bdkrb1/Prnd/Slc39a4/Ccl8/Vcam1/Hap1/Slamf8/Nr3c2/Gpr68/Edn1/Gm6377/Abcc8/Atp2b4/Nox1/Lck/Foxa3/Slc11a2/Piwil4/Clic4/Rab20/Htr2a/Hrc/Myc/Cacna1e/Slc4a7/Rnf135/Kcnh1/Slc31a2/Ptprc"
"GO:1903793","GO:1903793","positive regulation of anion transport",17,0.667269108306523,1.57771428844936,0.0159273242095328,0.123024849066736,0.105697068601218,397,"tags=29%, list=10%, signal=27%","Il1b/Il1a/Adora2a/Ptges/Edn1"
"GO:0070339","GO:0070339","response to bacterial lipopeptide",4,0.874715605243304,1.51413670433078,0.0160655221294692,0.123651222456199,0.106235218671047,299,"tags=75%, list=8%, signal=69%","Tlr2/Tlr1/Cd14"
"GO:0071220","GO:0071220","cellular response to bacterial lipoprotein",4,0.874715605243304,1.51413670433078,0.0160655221294692,0.123651222456199,0.106235218671047,299,"tags=75%, list=8%, signal=69%","Tlr2/Tlr1/Cd14"
"GO:0071221","GO:0071221","cellular response to bacterial lipopeptide",4,0.874715605243304,1.51413670433078,0.0160655221294692,0.123651222456199,0.106235218671047,299,"tags=75%, list=8%, signal=69%","Tlr2/Tlr1/Cd14"
"GO:0032330","GO:0032330","regulation of chondrocyte differentiation",18,-0.481515391477172,-1.72493178229079,0.016304347826087,0.12534087985593,0.107686891527765,544,"tags=50%, list=14%, signal=43%","Pkdcc/Thrb/Maf/Runx2/Bmp4/Wnt9a/Gli2/Fgf18/Snai2"
"GO:1904936","GO:1904936","interneuron migration",4,-0.797071667094785,-1.65133711234993,0.0164248562825075,0.126118045403273,0.108354595010396,795,"tags=100%, list=20%, signal=80%","Lhx6/Nr2f2/Nr2f1"
"GO:0061037","GO:0061037","negative regulation of cartilage development",9,-0.640674624198905,-1.7966793923784,0.0165084605860503,0.126461037696914,0.108649277590912,247,"tags=78%, list=6%, signal=73%","Rara/Tgfbr1/Gli3/Bmp4/Wnt9a/Gli2/Snai2"
"GO:1903531","GO:1903531","negative regulation of secretion by cell",46,0.553248836007887,1.49969780982229,0.0164892506783553,0.126461037696914,0.108649277590912,459,"tags=24%, list=12%, signal=21%","Il12b/Il1b/Rsad2/Lif/Adtrp/Il13ra2/Il1rn/Tnfrsf1b/Rab11fip1/Edn1/Abcc8"
"GO:0032305","GO:0032305","positive regulation of icosanoid secretion",9,0.75708250124145,1.57805079293537,0.016622691292876,0.126738266007655,0.108887458901444,397,"tags=44%, list=10%, signal=40%","Il1b/Il1a/Ptges/Edn1"
"GO:0032306","GO:0032306","regulation of prostaglandin secretion",9,0.75708250124145,1.57805079293537,0.016622691292876,0.126738266007655,0.108887458901444,397,"tags=44%, list=10%, signal=40%","Il1b/Il1a/Ptges/Edn1"
"GO:0032308","GO:0032308","positive regulation of prostaglandin secretion",9,0.75708250124145,1.57805079293537,0.016622691292876,0.126738266007655,0.108887458901444,397,"tags=44%, list=10%, signal=40%","Il1b/Il1a/Ptges/Edn1"
"GO:0051241","GO:0051241","negative regulation of multicellular organismal process",306,0.417900386796809,1.23213019051676,0.0165983401659834,0.126738266007655,0.108887458901444,671,"tags=25%, list=17%, signal=22%","Il12b/Il1b/Cxcl10/Gbp4/Tnf/Nlrp3/Il23a/Tnfaip3/Pglyrp3/Ccl2/Cx3cl1/Tnfsf4/Cd274/Irf1/Tlr2/Oas1g/Il15/Cd83/Zc3h12a/Lif/Nod2/Pglyrp2/Bcl3/Trim30a/Srgn/Cd74/Dhx58/Fas/Adtrp/Oas1a/Oas3/Lbp/Socs1/Relb/Slamf8/Nmi/Sp100/Stat1/Nfkbid/Arg2/Dll1/Gpr68/Tnfrsf1b/Sema4a/Clec4a1/Clec2g/Jak2/Rab11fip1/Ptgs2/Nfkb1/Pdgfb/Il1r2/Slc6a4/Bmp2/Rel/Abcc8/Atp2b4/Gata3/Meox2/Zfp36/Mcc/Ctsc/Pde4b/Vash1/Plk2/Cd86/Il27ra/Il23r/Gpr55/Il1rl1/Adora2b/Ncf1/Cdk6/Zbtb46/Myc/Fcgr2b"
"GO:0005978","GO:0005978","glycogen biosynthetic process",11,-0.588723782503368,-1.78242012861414,0.0167053364269142,0.127070100034232,0.109172554832366,1256,"tags=82%, list=32%, signal=56%","Inpp5k/Acadm/Cd36/Irs2/Per2/Nr1d1/Ppp1r3b/Ppp1r3d/Ppp1r3c"
"GO:0009250","GO:0009250","glucan biosynthetic process",11,-0.588723782503368,-1.78242012861414,0.0167053364269142,0.127070100034232,0.109172554832366,1256,"tags=82%, list=32%, signal=56%","Inpp5k/Acadm/Cd36/Irs2/Per2/Nr1d1/Ppp1r3b/Ppp1r3d/Ppp1r3c"
"GO:0031334","GO:0031334","positive regulation of protein-containing complex assembly",52,0.540473123914887,1.48066822253598,0.0167788710512688,0.12748017116847,0.10952486834574,268,"tags=15%, list=7%, signal=15%","Gbp5/Tnf/Csf2/Csf3/Isg15/Icam1/Fas/Ikzf1"
"GO:0010950","GO:0010950","positive regulation of endopeptidase activity",60,0.528729523822289,1.46804526210078,0.0168884339815763,0.128162695262055,0.110111260416032,667,"tags=33%, list=17%, signal=28%","Tnf/Nlrp3/Tnfsf15/Ripk2/Tnfsf10/Fas/Ifi204/Malt1/Stat1/Jak2/Bid/Nod1/Lck/Psme2/Cflar/Slc11a2/Casp1/Aim2/Syk/Myc"
"GO:0036037","GO:0036037","CD8-positive, alpha-beta T cell activation",8,0.773940207221792,1.56909842910389,0.0169721656483367,0.128647827364755,0.110528062724905,364,"tags=62%, list=9%, signal=57%","Cd274/Irf1/Tnfsf8/Socs1/Clec4a1"
"GO:0061756","GO:0061756","leukocyte adhesion to vascular endothelial cell",21,0.641582683277948,1.570351742593,0.0170578133943904,0.129146335442844,0.110956357032337,261,"tags=29%, list=7%, signal=27%","Tnf/Sele/Icam1/Madcam1/Selp/Vcam1"
"GO:0032147","GO:0032147","activation of protein kinase activity",25,0.617804092080743,1.55434683342607,0.0171530407663177,0.12971612667986,0.11144589442193,768,"tags=52%, list=20%, signal=42%","Il12b/Il23a/Tnfsf15/Socs1/Chil1/Tlr1/Malt1/Jak2/Pdgfb/Cd86/Camkk2/Fgf1/Il18"
"GO:0001822","GO:0001822","kidney development",82,-0.253093913358456,-1.34071621553434,0.0172413793103448,0.130232558139535,0.11188958764192,425,"tags=26%, list=11%, signal=23%","Myo1e/Foxd1/Sim1/Wnk4/Cdkn1c/Il6ra/Efnb2/Klhl3/Osr2/Irx3/Mef2c/Bmp4/Gli2/Ednra/Hes1/Mtss1/Smad9/Klf15/Aph1c/Gcnt1/Cxcr4"
"GO:0097484","GO:0097484","dendrite extension",13,-0.553363991606886,-1.77010057503449,0.0173775671406003,0.13097124891512,0.112524235440104,725,"tags=46%, list=19%, signal=38%","Rnf157/Bdnf/Wasf1/Bcl11a/Syt3/Cxcr4"
"GO:0060340","GO:0060340","positive regulation of type I interferon-mediated signaling pathway",8,0.771019186057909,1.56317630530562,0.0173794976238968,0.13097124891512,0.112524235440104,681,"tags=62%, list=17%, signal=52%","Zbp1/Irf7/Nlrc5/Ikbke/Trim56"
"GO:0042554","GO:0042554","superoxide anion generation",18,0.658889102496606,1.5720983114436,0.0174677608440797,0.131483863781161,0.11296464962531,1127,"tags=72%, list=29%, signal=52%","Cxcl1/Fpr2/Edn1/Cybb/Nox1/Sod2/Ncf1/Syk/Il18/Acp5/Ncf4/Hvcn1/Prkcd"
"GO:0006026","GO:0006026","aminoglycan catabolic process",8,0.770052247301754,1.56121591861274,0.0175152749490835,0.131688919061628,0.113140823318763,251,"tags=38%, list=6%, signal=35%","Pglyrp3/Pglyrp2/Chil1"
"GO:0032446","GO:0032446","protein modification by small protein conjugation",178,0.446314215108748,1.30232220003021,0.0175982401759824,0.132159732003678,0.113545323289393,925,"tags=29%, list=24%, signal=23%","Gbp4/Ubd/Traf1/Isg15/Tnfaip3/Ifih1/Neurl3/Ripk2/Nod2/Trim30a/Dtx3l/Herc6/Rnf213/Trim30d/Trim21/Birc3/Uba7/Trim30b/Nmi/Parp10/Trim34a/Daxx/Ube2l6/Peli1/Spsb1/Trim25/Arrdc4/Rnf19b/Trim12a/Rnf31/Trim47/Trim56/Sqstm1/Birc2/Rnf135/Pcgf5/Trim69/Traf3/Trim14/Egr1/Klhl25/Trim12c/Cbx7/Znrf1/Rela/Bcl10/Rffl/Traf2/Trim5/Arel1/Nub1"
"GO:1900246","GO:1900246","positive regulation of RIG-I signaling pathway",5,0.841071684614387,1.53048470451659,0.0176832009590889,0.132644426593812,0.113961749708386,519,"tags=80%, list=13%, signal=69%","Oasl1/Ddx60/Dhx58/Zc3hav1"
"GO:0048102","GO:0048102","autophagic cell death",7,-0.683418648817993,-1.75408232890489,0.0177116542685087,0.132704620678469,0.114013465588093,972,"tags=100%, list=25%, signal=75%","Cdkn2d/Dapk1/Trp53inp1/Cdkn1b/Trem2/Bmf"
"GO:0061900","GO:0061900","glial cell activation",21,0.639523662435529,1.56531203835502,0.0177447052089296,0.132799084144247,0.11409462408167,605,"tags=43%, list=16%, signal=36%","Il1b/Tnf/Cx3cl1/Adora2a/Tlr2/Jak2/Tlr3/Ctsc/Casp1"
"GO:0034104","GO:0034104","negative regulation of tissue remodeling",6,-0.726424876756307,-1.76129545247098,0.0178339818417639,0.133160397751837,0.114405047459204,510,"tags=67%, list=13%, signal=58%","Ceacam1/P2rx7/Pparg/Inpp5d"
