"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Plxdc2",3295.43745712397,-0.0776758267423705,0.1920378910743,-0.40448177340334,0.685858478280602,0.88263285139544
"Fastkd5",248.065509585547,0.0476479626924679,0.11784800462768,0.404317093386546,0.68597955731321,0.882664858334752
"Fndc1",202.178972511849,0.191657791160269,0.474155606970856,0.404208636031271,0.686059303703023,0.882690613801434
"Ftl1",24775.6597683794,-0.137125184412679,0.339509729083189,-0.403891767057667,0.686292310754539,0.882800630574653
"Fto",2045.3051665703,-0.0387830401094519,0.0960311438423319,-0.403858983218273,0.686316419789877,0.882800630574653
"Hmbox1",669.719023409417,0.0465532504118421,0.115274005277313,0.403848641329411,0.686324025218039,0.882800630574653
"Cyp4f41-ps",7.96117457202205,-0.224918422106844,0.557107632874641,-0.403725256726925,0.686414764741556,0.882840504208069
"3110082I17Rik",202.632930016766,-0.0572918709755406,0.142005325083241,-0.403448750544794,0.686618129374502,0.882974928648818
"Rora",1332.96223704979,-0.104012265960574,0.257901875296651,-0.403301704731436,0.6867262877998,0.882974928648818
"Tgfb2",961.664757500026,-0.0728587615089465,0.180635614111355,-0.403346603976067,0.68669326182286,0.882974928648818
"Uchl5",555.838066068996,-0.0480318793287758,0.119109487632751,-0.403258214634184,0.68675827783797,0.882974928648818
"B230217C12Rik",24.8921334395794,-0.167708102958376,0.416428453819394,-0.402729692027989,0.687147088366996,0.88303602972805
"Calr",24803.9146929377,0.044884373778668,0.111568235157895,0.402304237538097,0.687460136410719,0.88303602972805
"Cbs",18.5034065042975,0.189127804094421,0.469870688461402,0.402510326221289,0.687308490326489,0.88303602972805
"Luc7l2",2120.72292171612,0.0824683652136021,0.204728118700389,0.40281894708509,0.687081421587907,0.88303602972805
"Mpp4",11.6251809489188,0.19640349006005,0.487506207180445,0.40287382430672,0.687041048460604,0.88303602972805
"Rnf44",2296.2470102845,0.0605438375086839,0.150454737050402,0.402405658310393,0.68738550646677,0.88303602972805
"Rps23",9.70480724574782,0.172889793853603,0.429539056904724,0.402500753015231,0.68731553429312,0.88303602972805
"Sh3bp2",998.611290390055,0.206092415679083,0.512285110664022,0.402300225770659,0.687463088511383,0.88303602972805
"Smg5",1840.37366672656,0.035393922206843,0.0878609364606946,0.402840256803737,0.687065743939238,0.88303602972805
"Tns4",114.988277766843,-0.222648023710096,0.552733874133084,-0.402812337237881,0.687086284507346,0.88303602972805
"Wtip",367.456083353804,-0.0699350813565143,0.173719804876443,-0.402574026641667,0.687261620237658,0.88303602972805
"Cntfr",64.2323085106464,-0.194949740780412,0.484812433799031,-0.402113739643123,0.687600321519569,0.883058794769809
"Mum1l1",884.565950931162,0.0840169781603198,0.208928940611974,0.40213183446116,0.687587005299046,0.883058794769809
"Disp2",78.0183410370785,0.190942393950498,0.475063179777608,0.40193052646152,0.687735156026262,0.883155208181795
"B230208H11Rik",7.50112832552447,-0.203381437753496,0.506298277616526,-0.401702803949766,0.687902760714989,0.883216941602615
"Vps72",642.335025736242,-0.0566208206726183,0.140925558758078,-0.401778223706158,0.687847249771087,0.883216941602615
"Acsf3",216.304051424916,-0.0700462300066996,0.174453779680542,-0.401517411287779,0.688039221785998,0.883315404357004
"B3galt1",99.0997196470378,-0.0931182512742085,0.232078898883536,-0.401235320066466,0.688246878779663,0.883370498422141
"Bmp3",57.5347742461617,0.309611024128881,0.771682595076528,0.401215507650755,0.688261464259882,0.883370498422141
"Galk2",1312.35946396859,-0.045085763550837,0.112349538195076,-0.401299055386885,0.688199958975082,0.883370498422141
"Mrpl14",361.799200893778,0.0723546324674472,0.180388614609007,0.401104208401823,0.688343402561207,0.883398940777206
"A730020M07Rik",27.9824459447389,0.238442170193244,0.594863808393465,0.400834891665707,0.688541688177818,0.883543616757949
"Dnajb4",1343.84086393599,0.0826757316898872,0.20628259872707,0.400788686006784,0.688575709446563,0.883543616757949
"Zbtb42",197.086922709766,0.104405294779234,0.2607409821584,0.400417663211102,0.688848916704953,0.883817441488609
"Anapc16",952.256961326834,0.0510738698861112,0.12760197214731,0.400259251692041,0.688965577367931,0.883890381312899
"A730017C20Rik",31.9991527154508,0.27633187432376,0.692340554761642,0.399127094929309,0.689799558699784,0.884146786191578
"Atg9b",61.0035428095784,-0.105290273576579,0.263705382718661,-0.399272371656175,0.689692522315377,0.884146786191578
"Capn5",303.712010888546,-0.0911935148234625,0.2285475378856,-0.399013332924678,0.689883380130944,0.884146786191578
"Gfap",10.6340721683744,-0.157200934823885,0.393603124115966,-0.399389448894642,0.689606267150758,0.884146786191578
"Nomo1",5736.02187548412,0.0488787906002326,0.122463592845302,0.399129157201659,0.689798039223882,0.884146786191578
"Poglut1",1686.7228662309,0.0535700316400984,0.134072029387537,0.399561578092128,0.689479460480346,0.884146786191578
"Qrich1",2343.91014980112,0.0429527582371815,0.10757568730391,0.399279421899826,0.689687328024037,0.884146786191578
"Ryk",3133.15845631915,-0.0574228820158373,0.143896480492994,-0.399056890197068,0.689851286075768,0.884146786191578
"Slc13a4",17.7247079558181,-0.323870920924874,0.811282999944295,-0.399208316884629,0.689739715559234,0.884146786191578
"Slc35g2",45.4473424786909,0.165860294919698,0.414912524969701,0.399747621337317,0.689342413211511,0.884146786191578
"Tmem98",2355.1169259008,-0.0984980878455292,0.24632891740858,-0.399864087747979,0.689256624348429,0.884146786191578
"Zfp654",279.964478357417,-0.108585430951262,0.271882796872454,-0.399383234983423,0.689610845069382,0.884146786191578
"Bex2",100.212297135542,-0.153481227178618,0.384736338620805,-0.398925736333653,0.689947925113471,0.884152830153215
"C130036L24Rik",15.5209000695126,-0.178273604363652,0.44715316331363,-0.39868577254951,0.690124752429908,0.884226078672549
"Sh3gl3",51.6921282707587,0.184529645246596,0.462776401213307,0.398744717238815,0.690081315010899,0.884226078672549
"Adck5",329.809989546538,-0.0689918676763567,0.173239319729027,-0.398246008956112,0.690448854469207,0.884257748022996
"Amz2",643.696376508555,-0.0438450710286527,0.110020143093224,-0.398518578470684,0.690247966356535,0.884257748022996
"Tsen2",177.520856629065,-0.0701248701045539,0.176129798583106,-0.39814313460119,0.690524680191321,0.884257748022996
"Uchl1",3548.72269379492,0.149061890404912,0.374278575062391,0.398264555699091,0.690435184529975,0.884257748022996
"Wdr26",6137.07578653277,-0.0583595225341413,0.14660105247248,-0.398083926069335,0.690568322501921,0.884257748022996
"Zfp428",158.100279351248,-0.0695153583420797,0.174543486891984,-0.398269563533467,0.690431493506134,0.884257748022996
"Zfp507",1126.73165543741,0.0872096420876855,0.21886241028722,0.398467886619898,0.690285325413931,0.884257748022996
"Ak1",3434.39099413489,-0.0661290703305986,0.166303138386565,-0.397641746103938,0.690894283645592,0.884445229012003
"Cass4",21.2178537795438,-0.209259603287542,0.526148586376453,-0.39771959614811,0.690836890886065,0.884445229012003
"Cobl",400.983091735857,-0.171668842545927,0.431548272238738,-0.39779754337878,0.690779428258844,0.884445229012003
"Fxyd4",9.43898545982961,-0.246227135834062,0.619549153952479,-0.397429540922186,0.691050734979616,0.884515849879183
"Mtmr6",2742.46962038901,0.0523007871055631,0.13163279608847,0.397323377301898,0.691129010593783,0.884515849879183
"Synj2bp",906.2569413656,0.0688281407228012,0.173229299623139,0.397323898858549,0.691128626036212,0.884515849879183
"Mllt11",490.778837260837,0.114027734450119,0.287092183524318,0.397181605748806,0.691233545480171,0.884573028672148
"Ndufc1",419.15390361015,0.0704527174595944,0.177447881373185,0.397033297407633,0.691342906550039,0.884628778383909
"Ufsp1",82.0912908566757,-0.0961459291626659,0.242205481749941,-0.396960169802967,0.691396832476259,0.884628778383909
"Tspan32",18.338506069917,-0.162940631344628,0.410604451142631,-0.396831137342024,0.691491987707849,0.884673932503384
"Lancl1",772.141866227764,-0.0768114110072462,0.193629433180499,-0.396692846462259,0.691593975987241,0.884727820043235
"Copz2",1102.37150577677,-0.0672687485747386,0.169665945159181,-0.396477610823002,0.691752721464625,0.884777714886986
"Gpx3",3485.54075893771,-0.125234119740327,0.315808085800889,-0.396551340421614,0.691698341210603,0.884777714886986
"Dek",845.259024720124,0.141680278096763,0.357601548766465,0.39619592975893,0.691960493746078,0.884890288731355
"Vps36",1225.06095040262,0.0683834936185735,0.172581201418235,0.396239526997221,0.691928334236024,0.884890288731355
"Fhad1",14.7032692391649,0.222788239558463,0.563424873856251,0.395417827462307,0.692534554414987,0.885011729950249
"Ltn1",1938.42757132357,-0.035184915466646,0.0888932041183914,-0.395811083823521,0.692244399502608,0.885011729950249
"Npas3",173.438409833063,0.1438377973188,0.36367159073212,0.395515627242796,0.692462390941295,0.885011729950249
"Ntn4",492.207332869746,-0.174508572106363,0.441281428069852,-0.395458682387012,0.692504408473289,0.885011729950249
"Phospho2",697.891046990811,-0.0544723977639417,0.137626251224235,-0.39579947342451,0.692252965314345,0.885011729950249
"Plekhg4",19.5924538101982,-0.184330007713558,0.466003153456171,-0.395555279715279,0.692433133387093,0.885011729950249
"Safb",1413.85883796208,0.0457295054307055,0.115557273058794,0.395730222947014,0.692304057102353,0.885011729950249
"Srf",789.627617882784,-0.0730376247248983,0.184592100099072,-0.395670370973071,0.692348215967266,0.885011729950249
"Tmem9",1112.93375574405,0.0455790623192092,0.11529859116032,0.395313263245624,0.692611712246674,0.885033798839719
"2-Mar",1079.35706387211,-0.0719652394613491,0.182140430570116,-0.39510853925233,0.692762787112699,0.885090816250839
"Mxra7",1100.22769474029,-0.0912136728029739,0.230867810124359,-0.395090475167764,0.6927761179844,0.885090816250839
"Tmem256",836.869768257099,-0.0564807558847486,0.143038890144519,-0.39486293432285,0.692944045949325,0.885228830484019
"2300009A05Rik",69.8505636355999,-0.110655928461004,0.280323641180598,-0.394743475773112,0.693032213880835,0.88526493704996
"Zfp688",185.300442469316,0.0725203573396424,0.183798817866123,0.394563785456256,0.693164844479385,0.885357828151802
"Ap1s1",2227.99366263046,0.0524516625008729,0.132995773470063,0.394385935224323,0.693296126159022,0.88544898041466
"Zfp827",853.251368993448,-0.0933904291494488,0.23695306476881,-0.394130496858388,0.693484696297657,0.885613277038263
"Gpbp1l1",919.561679196816,0.0305308526893364,0.0775761648151857,0.39355970692895,0.693906134391802,0.886074903140245
"Enoph1",386.398979393997,-0.0510272291789521,0.129737932021078,-0.393310024169817,0.69409051539698,0.886080652776138
"Gart",1318.02146062734,0.0656833560610626,0.166945994471727,0.393440742731845,0.69399398256471,0.886080652776138
"Ppp2r3a",407.682259517204,0.080457013571107,0.204537495414673,0.393360705859779,0.694053087475362,0.886080652776138
"Abca8b",307.442991612424,-0.154244569315658,0.39260879607057,-0.392870895556637,0.694414838718595,0.886418112342005
"Lemd2",1320.23548626417,-0.0335328319523702,0.0853826826302511,-0.392735750615659,0.694514662781025,0.886429573618819
"Scube3",364.622078903868,0.105110553206269,0.267663703157734,0.392696327392316,0.69454378352499,0.886429573618819
"Kcnu1",27.620605997315,-0.14941407834505,0.380857874549007,-0.392309279470664,0.694829708065217,0.886656994420869
"Msmo1",3206.51109594617,-0.0765738827691828,0.195195797947828,-0.39229268034576,0.694841971334963,0.886656994420869
"Nt5dc3",1069.86644723877,0.0594671082263237,0.151708425401381,0.391982897910839,0.695070850190715,0.886773432596536
"Tesc",26.1201896672998,-0.223881571972105,0.571158389184103,-0.391978085609351,0.695074405918429,0.886773432596536
"Trp53bp1",1296.16062581107,-0.0569131259841325,0.145214132865465,-0.391925529981715,0.695113238814337,0.886773432596536
"4930404I05Rik",10.2310683351862,-0.183248281965029,0.467882205037831,-0.391654737008458,0.69531333806225,0.886903866827178
"Fam103a1",75.5511524548931,0.119819007980054,0.306017089235293,0.391543518956637,0.695395527468299,0.886903866827178
"Ogfrl1",280.279079358327,0.130196105042774,0.332510014108539,0.391555440493514,0.695386717359971,0.886903866827178
"Dapk3",922.778649688009,-0.0568027708269197,0.145146452634294,-0.391347978514073,0.695540039242164,0.886935084987548
"Sigmar1",1649.44612056499,-0.0423430281810863,0.108178839463298,-0.39141692026981,0.695489087417864,0.886935084987548
"Srprb",2198.65078348069,0.054036861112983,0.138249905418961,0.39086363892421,0.69589803210676,0.887315023164254
"Ercc6l2",748.41971247743,-0.0669645374604993,0.171422068707869,-0.390641286534802,0.696062403484331,0.88743869247487
"Gata6",1459.63474081284,0.103173519175435,0.264161422377184,0.390569971371965,0.696115125400507,0.88743869247487
"Chodl",14.3072498259369,0.376015834986719,0.96411257358537,0.390012375410042,0.696527395886729,0.887447841219652
"Hnrnpul1",2960.75278563507,-0.0527691561596289,0.135308399364495,-0.389991725624356,0.696542665469396,0.887447841219652
"Ncam1",2710.443187209,-0.0876695509255356,0.224667555301606,-0.390219009628886,0.696374605999648,0.887447841219652
"Npepps",5039.02980823388,0.0344172881480754,0.0881563472542021,0.390411912699058,0.69623198034444,0.887447841219652
"Smim15",1381.78918572579,0.0724901215900516,0.18583621129258,0.390075330775677,0.696480843999874,0.887447841219652
"Tuba8",38.6738615297715,-0.175489628762946,0.449835474605221,-0.390119585203807,0.69644812106936,0.887447841219652
"Wls",12305.7672729104,-0.0322621897509759,0.0827177768286171,-0.390027282984405,0.69651637248609,0.887447841219652
"Fabp4",957.538841061208,0.231337211905081,0.593663945024374,0.389677045143079,0.696775372666549,0.887514778250841
"Snord100",13.1431043408453,0.148085969225153,0.379949636861786,0.38975157457256,0.696720255341305,0.887514778250841
"Stat6",2686.47134086505,0.0589323894897804,0.151200628673877,0.389762860159073,0.696711909363816,0.887514778250841
"Dot1l",842.035969913562,-0.0744209610263918,0.191074981222328,-0.389485638309698,0.696916932575972,0.887542091486359
"Hoxd1",10.1692663359689,0.340380615785212,0.873920596357583,0.389486890689939,0.696916006311237,0.887542091486359
"Cep112",68.602826640856,-0.106348545515808,0.273151216824218,-0.389339453626695,0.697025054374468,0.887603296298654
"Amotl1",7223.07528391236,0.0512041278534064,0.131645694005272,0.388954065230238,0.697310126633801,0.887743975363414
"Hsd17b4",2633.08837591203,-0.0407286372478329,0.104715276321287,-0.388946471600469,0.697315744080289,0.887743975363414
"Snapc4",487.458411260727,-0.0578227991181834,0.148644317858571,-0.389001072837505,0.69727535276118,0.887743975363414
"Ly6a",250.915650214807,0.188431856427971,0.484664372715179,0.388788338974331,0.697432727686121,0.887816422581229
"Mex3b",170.671061245301,0.133130018653686,0.342666176812868,0.388512282980264,0.697636966064831,0.887999921146088
"Mex3a",854.579855934171,-0.127026206518437,0.327109753378921,-0.388329009472521,0.69777257197527,0.888096035539621
"Bptf",4521.32343293902,0.0474128973343581,0.12218427454616,0.388044185804335,0.697983335023413,0.888211291223283
"Mapk3",3795.73864065161,-0.0545828317937868,0.140640443773644,-0.388101959359826,0.697940582020096,0.888211291223283
"Wdr31",24.4551251332429,-0.168578216373513,0.434658174926386,-0.387840896819814,0.698133778504696,0.888326242357707
"Pan3",803.589135588985,0.05114052726574,0.13210496732269,0.387120396016754,0.698667078726398,0.888928290092011
"Fpgs",418.939970177012,-0.0830688061810975,0.214812134413072,-0.386704440175436,0.698975028635061,0.889195964592318
"Lzts3",180.107827490602,-0.0902581163139367,0.233421927872487,-0.386673682016895,0.698997802183581,0.889195964592318
"Atf7ip",1944.48815928039,-0.0558048413742392,0.144352798640228,-0.386586487410765,0.699062363131626,0.889201549523083
"Tnni3k",26.6475364301523,-0.193573457544875,0.500987661052691,-0.386383682859838,0.699212532833032,0.889239484527242
"Zfp133-ps",20.9408307810219,-0.143484599562809,0.371317200060876,-0.386420557785326,0.699185227360477,0.889239484527242
"Scara3",460.922621410397,0.174067010568678,0.450853960559481,0.38608291330672,0.699435263869971,0.889446203379265
"Srp68",1878.99912317451,0.0300280554955237,0.0778111663571198,0.385909335399342,0.699563816536261,0.889533133778425
"Eng",933.253559452165,0.0656536768974909,0.170261002085824,0.385606075925694,0.699788432682386,0.889679432210474
"Zbed4",41.2463068426976,-0.110008204023807,0.285297322419792,-0.385591435246417,0.699799277305085,0.889679432210474
"Rtbdn",8.21702755056914,0.203968368692463,0.529149823198689,0.385464304720886,0.699893447817065,0.889700742916537
"Spink10",19.0772749880901,0.149567010563659,0.388076240039257,0.385406255607219,0.699936448582194,0.889700742916537
"Aldh1a7",63.9657102505727,-0.209736433190975,0.544568332398504,-0.385142544494295,0.700131808716529,0.889728828358281
"Bin1",1793.93547616698,0.0673630403752846,0.17491828742966,0.385111478994862,0.700154823691739,0.889728828358281
"Gm1045",12.9557620104615,0.31337874347783,0.813411535940109,0.385264690296824,0.700041319275765,0.889728828358281
"Nsmaf",1285.03336590042,-0.067351838878816,0.174916510047758,-0.385051353130855,0.70019936891371,0.889728828358281
"Gnao1",125.746649804217,-0.0907500229802417,0.235787408515948,-0.38488070059137,0.70032580523367,0.889812978225705
"Bag3",2577.46057243265,-0.101413515325108,0.26357990427476,-0.384754352211135,0.700419421990794,0.889855417656461
"4921507L20Rik",11.7457386834286,0.195739605807616,0.509168662050855,0.384429797818283,0.700659918663399,0.890007931752425
"Haus7",308.170103917554,-0.0660808310864119,0.17187597569122,-0.384468107428394,0.700631529459453,0.890007931752425
"9630033F20Rik",490.921875473894,-0.0510379683441324,0.132911903021697,-0.383998477064924,0.700979576259166,0.890049281998413
"Aup1",1764.34192170422,0.0532156479209327,0.138596407524899,0.383961235873826,0.701007178689336,0.890049281998413
"B3gnt1",1040.4670736197,-0.0607026232112716,0.157974678751651,-0.384255398972521,0.700789161607774,0.890049281998413
"Cdc25a",529.967494646029,0.0359992861671437,0.0937289016718817,0.384078822273699,0.700920027332838,0.890049281998413
"Etl4",728.218353290941,0.131364150978735,0.342569630676279,0.383467007041472,0.70137352863361,0.890049281998413
"Gpr116",105.495398459027,0.135838881378632,0.354055766146169,0.38366521426049,0.701226598056676,0.890049281998413
"Lyz1",44.9787323820048,-0.295270435395958,0.770441591408832,-0.383248306800293,0.701535663602484,0.890049281998413
"Mapre2",1581.38263024849,-0.0463493844185381,0.120897531141857,-0.383377426989416,0.701439937794403,0.890049281998413
"Mocos",964.865616852733,-0.124642526283506,0.325210869045189,-0.383266791326666,0.701521959442397,0.890049281998413
"Myocd",28.1918723228262,-0.196354658620028,0.512109844066131,-0.383422933371051,0.701406201866814,0.890049281998413
"Sec24c",3330.745838439,-0.0486200797885724,0.126716357218765,-0.383692215083441,0.701206583270395,0.890049281998413
"Tceb3",2407.98557530137,0.0513533008928276,0.133830989694096,0.383717560560588,0.701187795723997,0.890049281998413
"Tmem170",87.5840065902287,-0.0713887585292983,0.185872008459949,-0.384074821813101,0.70092299228426,0.890049281998413
"Uts2b",17.3458834327021,-0.458059447846208,1.19447716188402,-0.383481126691213,0.701363061398703,0.890049281998413
"Wbp2",3747.99330985867,0.0546978975265884,0.142874982067113,0.38283747605928,0.701840272612648,0.89035930540559
"Ppp1r8",908.9648478161,0.0505946317507469,0.132270069523424,0.382510056379663,0.702083071095298,0.890590869068353
"Ctdspl2",460.739582094869,0.103178383900647,0.269808198566792,0.382413820071908,0.702154441036269,0.890604954908075
"Vhl",728.239271155507,0.0446496767008559,0.116789773027186,0.382308104070571,0.702232844253308,0.890627958494282
"Acap2",2696.73987033403,0.0739353598819773,0.193455738587896,0.382182303929873,0.702326146800772,0.890669853035425
"Lama1",150.965981126277,-0.248193411310071,0.650228179272459,-0.381702022800327,0.702682399514871,0.89101343490619
"Mtch1",4670.07147828968,-0.0383857202079593,0.100577147987575,-0.381654490866071,0.702717660294467,0.89101343490619
"Ccdc47",2500.29077235732,-0.031405716063551,0.0823443991982222,-0.381394683419209,0.702910405455513,0.891181363402674
"Cox6a2",27.1269301836085,0.151011162688993,0.396201603500933,0.381147277937853,0.703093967638211,0.891261164329858
"Gadd45gip1",428.439402394945,0.0741050151920436,0.194421249785457,0.381156973704357,0.703086773550603,0.891261164329858
"Smim12",486.215936262968,-0.0542910922229513,0.142486184332617,-0.381027062218293,0.703183167788387,0.891297783135499
"Fbxl16",181.752509231424,-0.120075536577305,0.315403833310274,-0.380704112936962,0.70342281661585,0.89152507581038
"Med23",967.225445725632,0.0530434762196132,0.139401023069043,0.380509949294573,0.703566912524607,0.891631235167537
"C1ql3",315.402855659414,-0.0891934256713158,0.234463378324816,-0.380415168921395,0.703637256357847,0.891643918234974
"Tmem158",118.201830979833,0.152293779480019,0.400463850335406,0.380293450588528,0.703727596650965,0.891681936320669
"2310002F09Rik",20.4117520352753,0.132522259467058,0.349120064505349,0.379589353178032,0.704250265249816,0.891702828891654
"4933411E08Rik",8.0094897581617,-0.214901909315517,0.565906036771206,-0.379748395231205,0.70413219225043,0.891702828891654
"Adarb1",252.819941608015,-0.170692087456182,0.449103794294811,-0.380072690599743,0.703891457100776,0.891702828891654
"Ang",114.411654724775,-0.071257386501614,0.187787080056787,-0.379458408321092,0.70434748420979,0.891702828891654
"Cdk5",967.314560691943,-0.0651564537726513,0.171556837544272,-0.37979514372802,0.704097487469711,0.891702828891654
"Gtpbp3",383.810755870734,-0.0449563375619487,0.118407868603595,-0.379673564705849,0.70418774562862,0.891702828891654
"Hsd17b7",1430.46292210184,0.0676411226831534,0.178246314408189,0.379481185390759,0.704330573209795,0.891702828891654
"Krt18",752.044247249348,-0.12866617322698,0.338643632325653,-0.379945644757463,0.703985763886617,0.891702828891654
"Meis3",374.021880741195,0.0678283427724453,0.17845938201372,0.380077203042374,0.703888107575005,0.891702828891654
"Npm2",7.28568411720633,0.235003059646229,0.618699860963197,0.379833703664284,0.70406886211178,0.891702828891654
"Irf6",32.7880774409074,0.119090478600738,0.314023761434333,0.379240341739685,0.704509396716444,0.891771304069189
"Tmsb10",1161.14799036315,0.0802249348445684,0.211550806135553,0.379223016494504,0.704522261131938,0.891771304069189
"B4galt6",1508.89625738496,0.0628403406443626,0.16599344631248,0.378571214950658,0.705006300990164,0.892029563345301
"Fiz1",589.952637887317,0.0526116847573709,0.138988524682937,0.378532579415384,0.70503499620372,0.892029563345301
"Mtmr1",532.019302491194,-0.0382841684584557,0.10117806138796,-0.378384087748606,0.705145287182197,0.892029563345301
"Pex6",671.662188920292,0.043261399373632,0.114261142822029,0.378618647644853,0.704971072563649,0.892029563345301
"Phf13",911.838621540236,0.045131079483123,0.119300320561337,0.378298057128181,0.705209188561589,0.892029563345301
"Stat4",14.3581358321741,0.216752776496555,0.572333637356372,0.378717521300588,0.704897640790525,0.892029563345301
"Tmem203",250.747599098962,-0.0861309500499515,0.227619724646669,-0.378398445844934,0.705134622552189,0.892029563345301
"Ylpm1",1361.4461734672,-0.0623657797856595,0.164837060852677,-0.378348045415582,0.705172058266793,0.892029563345301
"Tmem181a",459.882874399814,-0.0466355855123194,0.123340126625471,-0.378105542683048,0.705352190979112,0.892134087494806
"4632427E13Rik",16.1552239261855,0.153982053081378,0.407740125787676,0.377647534158956,0.705692447938889,0.892327684059507
"Fam174a",590.328128581488,0.0906306287206018,0.240033827221017,0.37757440178276,0.705746783819699,0.892327684059507
"Rpl12",81.1036968862822,-0.0754354318701247,0.199719410745131,-0.377707062066143,0.70564822101208,0.892327684059507
"Wnt2",170.118450207456,0.208663968367136,0.552457111578964,0.377701660443395,0.70565223416731,0.892327684059507
"Adcy4",58.116143280725,-0.10659646060585,0.28251211880648,-0.377316417632578,0.7059384728214,0.89249369076522
"Smad6",413.494693452374,-0.0639675857412849,0.169699013081671,-0.376947305583322,0.706212765217495,0.892764092761689
"2610524H06Rik",102.799695523933,0.0882576506452215,0.234306786994621,0.376675604566451,0.706414694483427,0.892866605805344
"St14",228.885822895744,-0.160737965975775,0.426638669414534,-0.376754329832201,0.706356183428674,0.892866605805344
"Qsox2",473.65064388411,0.0918129005279477,0.243833209688873,0.376539769316491,0.706515655526049,0.89291784463901
"Tm9sf1",1885.79680771684,-0.0230031079376599,0.0611213631437049,-0.37635135662103,0.70665570388173,0.893018470323602
"Ulbp1",146.569316520216,-0.128216892173029,0.340887227860868,-0.376127005337262,0.706822478571675,0.893152850648329
"Lamb3",40.2404838412079,0.197796738787117,0.526274431140028,0.375843337778438,0.707033366997245,0.893266572410472
"Tomm6os",16.4322661235083,-0.174642120044711,0.464641970163298,-0.375863850575816,0.707018116308907,0.893266572410472
"3110045C21Rik",21.4705982041275,0.14990498834792,0.399110063331832,0.375598117212306,0.707215690698962,0.893414322951682
"Tmtc3",2222.50849787043,0.077484177463469,0.206336466361125,0.375523429425501,0.707271225078612,0.893414322951682
"Ddx6",5485.64615073527,0.0418920083147523,0.111620950568426,0.375305962737448,0.707432932106649,0.89352843381765
"Slc18a2",56.423217412329,-0.113352223153825,0.302079809428628,-0.375239322906836,0.707482487758852,0.89352843381765
"Brd8",1255.82395490394,0.060516164161732,0.16142604855874,0.374884751885078,0.70774617970371,0.893785083204702
"Nkx6-2",7.65852543470974,0.277185973555214,0.739919146203115,0.374616571253211,0.707945647014773,0.893827568463864
"Ube2c",240.422895991957,-0.283216417429675,0.755966664078432,-0.374641410643329,0.707927171138217,0.893827568463864
"Zfp280d",538.05531670629,-0.0769047221306291,0.205300675068728,-0.37459556382308,0.707961272761505,0.893827568463864
"Arhgdig",70.9473413760848,0.142099676404651,0.379711345696511,0.374230788769281,0.708232619342902,0.893968699076476
"Gm16973",62.6956531702508,-0.0861019189242501,0.230095171708408,-0.374201328454489,0.708254535714399,0.893968699076476
"Oraov1",503.994066319111,-0.0361817865241294,0.0966716149341419,-0.374275184590414,0.708199592477127,0.893968699076476
"Lyve1",22.853987346453,0.195530568022407,0.522761299654972,0.37403413020715,0.708378923852991,0.894049341250278
"Ctso",390.617541683445,-0.116937994636434,0.313029066672515,-0.373569125319511,0.708724907920982,0.894333249872451
"Tprkb",569.639801620093,0.0528724642801025,0.141527985365533,0.373583105444098,0.708714505217331,0.894333249872451
"Kat8",397.195017350417,0.0600695418930934,0.160846181214832,0.373459546502148,0.7088064481292,0.894359775482695
"Gm12359",17.6898051553579,0.14220871080842,0.381072124912945,0.373180564810159,0.709014060112396,0.894545358178176
"Zfp560",177.07794489506,0.0699913347684737,0.187615476198359,0.373057362786396,0.709105751205511,0.894584667177313
"Ccl25",88.4690494828656,0.111827038010707,0.300062728739939,0.372678867783098,0.709387466283371,0.894597665709544
"Cstad",10.2242506662361,-0.19807080176158,0.531254480021132,-0.372836012138102,0.709270498395618,0.894597665709544
"Dnmt3l",59.5531060712977,0.169465616024477,0.454894405701447,0.372538360332573,0.709492056558262,0.894597665709544
"Gnai1",450.338540519445,0.0717616138178984,0.192650102269106,0.372497148834405,0.70952273441783,0.894597665709544
"Prc1",508.37196294843,-0.229022871740201,0.614561964735575,-0.372660341644706,0.709401256369688,0.894597665709544
"Siah1a",282.512843655721,-0.0577761968700947,0.155114620651031,-0.37247421698614,0.709539805100932,0.894597665709544
"Tmem214",2255.15695106468,0.0341999428865652,0.091742584596441,0.372781549996707,0.70931103564384,0.894597665709544
"Hoxc6",96.0428230670929,0.181753985259572,0.488083714702464,0.372382810129957,0.709607850671544,0.894607133358137
"Asxl1",1628.54510220127,-0.0476081047615057,0.12789125255523,-0.372254582000798,0.70970331083059,0.894651158189411
"Fstl3",327.805934124993,-0.101660458219169,0.273156169829965,-0.372169730899545,0.709766481220217,0.89465447453705
"Desi1",1046.77259541502,-0.0390125330096332,0.104885648507642,-0.371953013255104,0.709927833353836,0.894771986087512
"Neurl1b",27.8448999427967,-0.20712704270354,0.556969991214064,-0.371881871502721,0.709980803144009,0.894771986087512
"Elovl4",117.740549482318,-0.107020177380463,0.288129395876522,-0.37143095745193,0.710316571377756,0.894817643149093
"Hspb11",205.639084085321,0.0651126677057973,0.175272682515425,0.371493530944658,0.710269973346274,0.894817643149093
"Snhg5",372.033990952598,-0.0753626642157745,0.202892873633105,-0.371440666526584,0.71030934102847,0.894817643149093
"Sorbs2os",8.16055383158661,0.22023564545779,0.59245873011267,0.371731623257383,0.710092677611073,0.894817643149093
