"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Hist1h3d",48.3586452507102,-0.595826027914605,0.283763346812741,-2.09972864574295,0.0357527181998161,0.260239588321343
"Phkb",676.591036846695,-0.235265276082965,0.112049926423049,-2.09964685915732,0.0357599174548972,0.260239588321343
"Rbfox1",209.273001028857,0.689509777116906,0.328332710385367,2.10003376242234,0.0357258712454319,0.260239588321343
"Hecw1",57.6232654063352,-0.999121570993932,0.476036279705418,-2.09883492832145,0.0358314546649748,0.260637019549337
"Adam33",49.6982221373136,-0.942300723010127,0.449027078828648,-2.09853874618933,0.035857580900858,0.260666561780898
"Oraov1",503.994066319111,-0.205715979484415,0.0980344428720966,-2.09840514677895,0.0358693710249836,0.260666561780898
"C030034I22Rik",33.4962665399168,-0.543233878079055,0.258992498803453,-2.09748884847553,0.0359503233121943,0.260703196651775
"Cdkn2c",96.3481602140394,-0.991553528699398,0.472755904917381,-2.09739004502267,0.0359590616071414,0.260703196651775
"Ppard",866.601720538769,0.296515921665575,0.141352228918129,2.09770955813733,0.035930810026804,0.260703196651775
"Serpine1",25435.6427135278,0.983628433323419,0.468897693032004,2.0977463697103,0.0359275563371815,0.260703196651775
"Smim1",1187.35267940162,-0.492797199242871,0.234943041220473,-2.09751775018705,0.0359477675527506,0.260703196651775
"Nf1",1904.0974809579,0.214394647850815,0.102253429071376,2.09669885692696,0.0360202417696532,0.261023860240419
"4930404N11Rik",288.57941987678,-1.1199341368377,0.534237329663858,-2.09632325307998,0.0360535253553999,0.261042216238129
"Pvr",2804.70126027993,0.510865631280847,0.243700153928021,2.09628768405184,0.0360566786115008,0.261042216238129
"Fam214a",1001.47316835961,-0.414542798922031,0.197776345285532,-2.09601809722771,0.0360805855969177,0.261092545867921
"Usp31",1335.48884630027,0.438654008191755,0.209345347495707,2.09536067287453,0.0361389427192989,0.261392005135972
"Mtcp1",85.5007556921117,-0.366288167473584,0.17486081969895,-2.09474122393002,0.0361940025126742,0.261585543173445
"Sun2",3101.75145279201,0.244613387341787,0.116778545994576,2.09467745345236,0.0361996748167161,0.261585543173445
"Gdi2",7849.66018954992,-0.157799090046594,0.0753832276476119,-2.09329177020975,0.0363231168591398,0.262354444893946
"Cand2",407.989159250086,-0.500747015845829,0.239296407733275,-2.09258058066619,0.0363866115810508,0.262689841414253
"Tmem243",88.0196412614044,1.04160808272139,0.497885476863483,2.09206359920997,0.0364328268308925,0.262900234474655
"Ccbl1",117.010359473083,-0.445157512938216,0.212820204562588,-2.09170700617055,0.0364647333960001,0.263007226962532
"Acsl5",2551.00414614833,0.377156761662371,0.180433009178024,2.09028693463872,0.0365920322227936,0.263467585902929
"Hmga1",64.8691099329281,0.990844879052797,0.474035922772839,2.09023162898061,0.0365969976132454,0.263467585902929
"Nme7",366.484631086851,-0.241113343657637,0.115350381582205,-2.09026914649439,0.0365936291953596,0.263467585902929
"Slc37a4",332.167205570844,-0.264871876429497,0.126687519029892,-2.09074957389448,0.0365505185433998,0.263467585902929
"Ankk1",20.8501752199467,1.07655094900947,0.51521181377987,2.08953079144539,0.036659969165858,0.263468296498963
"Axin1",1269.015091245,0.203087647530208,0.0971822273384196,2.08976119494557,0.0366392568066182,0.263468296498963
"Boc",388.179156999571,-0.40781232249115,0.195212536535194,-2.08906830334448,0.0367015751167301,0.263468296498963
"Chkb",61.2170493525337,-0.554640946049449,0.265464255315329,-2.08932440034393,0.0366785313747469,0.263468296498963
"Ttyh3",1338.02239652877,-0.623302679760072,0.298334901535544,-2.08927174310449,0.0366832684938271,0.263468296498963
"Wdr54",62.9009461122148,-0.511494213239425,0.244863126345015,-2.08889848330501,0.0367168624122849,0.263468296498963
"Zbtb5",486.971721118801,0.611043833900826,0.292462887135674,2.08930384256708,0.0366803807191569,0.263468296498963
"Atp8b1",64.2739022480827,0.935393160073464,0.447858939004381,2.08858879126741,0.0367447550297343,0.263545637029753
"Ptpn12",1638.76263182912,0.500755875605592,0.239800115805104,2.08822199240545,0.036777814357672,0.263659945667501
"Coa3",602.668490735741,-0.238624796031563,0.114328601235993,-2.08718372700985,0.0368715298854764,0.26387276784137
"Lhx6",33.4970349824129,-0.561884301991627,0.269206640573883,-2.08718589108287,0.0368713343413979,0.26387276784137
"Mgat4a",347.5895193368,1.0057004152985,0.481948731339193,2.08673734341815,0.0369118836703291,0.26387276784137
"Mrgprf",180.745379495262,-1.10046646115018,0.527258525322488,-2.087147781019,0.0368747780684756,0.26387276784137
"Nr2f1",174.732392236999,-0.747952893673704,0.358475324770612,-2.08648362101999,0.0369348373384065,0.26387276784137
"Sh3kbp1",3084.81300598399,0.514078702839031,0.246355047243007,2.08673907270079,0.0369117272678914,0.26387276784137
"Slco2a1",1229.04500880045,0.640155859997864,0.306734681224307,2.08700189180673,0.0368879635386308,0.26387276784137
"Zfp763",122.458760446375,-0.465160529039229,0.222951448764059,-2.08637589761299,0.036944586496915,0.26387276784137
"Sox9",165.618010099919,-0.719435323773331,0.344907983679099,-2.08587611135929,0.0369898467097805,0.264073550989295
"9530077C05Rik",32.1110249224732,-0.826915968207199,0.396569923965517,-2.08517065524894,0.0370538125621543,0.264163003184326
"Lilrb4",3312.17145288932,1.44021781770697,0.690669589664256,2.0852486330071,0.03704673745455,0.264163003184326
"Marcksl1",2223.59026612896,0.690585447747608,0.331188983152172,2.08517034949289,0.0370538403063929,0.264163003184326
"Klhdc8b",201.589282747985,-0.470699312102477,0.225787233452082,-2.08470295200446,0.0370962725403222,0.264225679445175
"Osgepl1",124.013874649604,-0.431217241060482,0.206849029197289,-2.0846955034495,0.037096949085036,0.264225679445175
"Hspa4l",2039.55322347692,0.366828058253707,0.17600223369067,2.08422387921746,0.0371398076336432,0.264408644359904
"Mtrf1",125.483565413213,-0.368215107950901,0.176688452496008,-2.08397947205531,0.0371620345563887,0.264444625755005
"Acot7",1812.20386997753,0.320509392259211,0.153912280368461,2.08241598066068,0.037304490000361,0.264881643016008
"Acsl1",548.932400521059,0.709796674512181,0.340816437024261,2.08263627397071,0.0372843901774536,0.264881643016008
"Osbpl6",120.253942240223,-0.672775654694942,0.323083012081495,-2.0823615898605,0.0373094541010275,0.264881643016008
"Pced1b",90.9255932389495,0.540964174337422,0.259766316296566,2.08250315918489,0.03729653462587,0.264881643016008
"Pcmtd1",1537.19561758442,-0.259926842475712,0.124781718978789,-2.08305226601258,0.0372464597101851,0.264881643016008
"Bop1",997.46260669344,0.228954331220354,0.109975084939582,2.08187455682473,0.037353929348627,0.265075188036639
"Zc4h2",186.658545636841,-0.333954910420149,0.160444100341552,-2.08144088632258,0.0373935695691543,0.265234259693877
"Gm10638",37.8886280999591,-0.555856484011801,0.26717396470042,-2.08050393171759,0.037479335385782,0.265720205159142
"Ptpn11",6333.02482429431,0.225332064245507,0.10832230485483,2.08020005249602,0.0375071874415566,0.265795296554317
"Gamt",125.4013640777,-0.527620668310626,0.253727471012308,-2.07947789888716,0.0375734471176305,0.266020005592824
"H2-M10.2",7.8804951836053,1.28395903139066,0.617398634531321,2.07962726118651,0.0375597345318986,0.266020005592824
"Rnf122",602.112708453386,0.919036557617605,0.442063718399151,2.07896852731031,0.03762024331103,0.266106626893225
"Samd4b",2158.91226491405,0.357670199751748,0.172027635203722,2.07914384992958,0.037604130750109,0.266106626893225
"Pramef12",37.4039759340699,-1.03678934655916,0.498812198087673,-2.07851642468641,0.0376618197124597,0.266278403008341
"Cd200",703.613095743231,0.905264425332112,0.435682373201106,2.07780824062453,0.0377270245336331,0.266617003576602
"Col27a1",505.457397519987,0.487329124962129,0.234838254729867,2.07516925009812,0.0379708514465357,0.268217037351011
"Reck",828.894525968767,-0.363757069947781,0.175307420076819,-2.07496676289221,0.0379896152889302,0.268226540960218
"Tead3",842.820638880944,-0.39353200493828,0.189708131232438,-2.07440768290585,0.0380414643955883,0.268469528060341
"Gas1",1131.61864561809,-1.16614345728858,0.562259809987038,-2.07402954394956,0.0380765671280795,0.268594162714291
"Cnnm1",25.637565132182,-1.18620773652545,0.572058859591343,-2.07357637529263,0.0381186711675385,0.268621079227915
"Ctnnd2",204.61694138885,-0.582026180936112,0.280696328742514,-2.07350834812667,0.0381249950087479,0.268621079227915
"Pex10",90.2610887305831,-0.341720888278924,0.164809837072066,-2.07342531459151,0.0381327150589144,0.268621079227915
"Commd9",608.019805022728,-0.288363166243466,0.139094495919356,-2.07314577286115,0.0381587152469527,0.268681324228543
"Aatk",61.4867726095353,-1.12444552911736,0.542534309684398,-2.07257957523732,0.0382114234993162,0.268929483759584
"Ankrd1",2051.57244261895,0.530579024513218,0.256239269914816,2.07063899569181,0.0383925450923197,0.269662278122646
"Baalc",44.8067569082481,-1.06404154017729,0.513855435976038,-2.07070211908182,0.0383866420860894,0.269662278122646
"Ctdsp2",2964.68551361609,-0.466866494317885,0.225482059649517,-2.07052612098528,0.0384031025341231,0.269662278122646
"Mrto4",437.815376908793,0.249449840185576,0.120468209876963,2.07066943586482,0.038389698372408,0.269662278122646
"Topors",1752.60082317553,0.253100341292906,0.122210644176341,2.07101716056501,0.0383571924026826,0.269662278122646
"Tcta",847.258555918297,-0.436683922406947,0.210967957109666,-2.06990638952791,0.0384611114823896,0.269946515823755
"Ppef2",14.0792300021852,1.10793671198593,0.535775136434159,2.06791363884442,0.0386481446715083,0.271135662777474
"Gnl3l",1645.13991898021,0.186261785414248,0.0901240428774072,2.06672691844965,0.0387598932019341,0.271795808477497
"P4ha2",1539.32476545867,0.411413081109114,0.199187882138514,2.0654523593108,0.0388802187891002,0.272515470702483
"Coro6",115.600234685903,-0.646286670401629,0.312932005736877,-2.0652622887831,0.0388981896825044,0.272517389863915
"Mfsd7b",552.107189942828,-0.606628418268566,0.293807231132933,-2.06471575232979,0.0389499032342077,0.272755597955236
"Klf7",198.871849941361,0.544257074921957,0.263637299562857,2.06441605882173,0.0389782851672695,0.272830278768538
"Atg16l2",409.351617674721,-0.58213434669189,0.282082518896517,-2.06370231295845,0.0390459499277902,0.273123605539698
"D330045A20Rik",21.3923559050708,-0.755429812796913,0.366073773910523,-2.06359992612188,0.0390556646144824,0.273123605539698
"Ddx27",961.199125096029,0.217220537788164,0.105296714634344,2.06293746716115,0.0391185697911019,0.273236235392241
"Pxmp4",317.95364462674,-0.37785962499911,0.183171825870133,-2.06286978471792,0.0391250015611333,0.273236235392241
"Socs7",1184.93142557967,0.463645886795327,0.224721689826051,2.06320042873574,0.0390935894332032,0.273236235392241
"Etf1",4964.65515647731,0.273112111445809,0.132420834726793,2.06245574579926,0.0391643666677418,0.273387163334794
"Card14",15.174493449827,-1.11196503145394,0.539231788873505,-2.06212811336089,0.0391955404374209,0.273480800723083
"Snapc4",487.458411260727,0.299856593354161,0.14549311678755,2.06096755623163,0.0393061354003388,0.2741282513722
"Eml5",176.062898682185,0.482705712518281,0.234241978177004,2.06071395176456,0.0393303378096484,0.274172870951008
"Patz1",496.803902570494,-0.476424841936257,0.23129472514834,-2.05981715160475,0.0394160242622951,0.274645863174246
"1110034G24Rik",105.388313020677,-0.424477061070454,0.206131987840311,-2.05924886048882,0.0394704046954747,0.274900389826149
"C1qbp",1932.66371440173,0.267473604483822,0.12992364163122,2.05869848724706,0.0395231312422632,0.275018842295351
"Mterfd2",353.387865158772,-0.466163212887753,0.226429226139753,-2.05875902521539,0.0395173286930192,0.275018842295351
"Dok2",26.2576543786153,-1.02465560888233,0.497808751160853,-2.05833185232865,0.0395582885639036,0.275139153385524
"Smarcd3",363.720226404082,-0.333590516715142,0.162102517524947,-2.05789843247686,0.0395998842555541,0.275304116321119
"Cep131",273.339387567464,-0.433588976553141,0.210765014670829,-2.0572151276165,0.0396655370308213,0.275511774802714
"Stard13",834.064170531217,-0.454556282220472,0.220947958645053,-2.0573002122672,0.0396573569605635,0.275511774802714
"Fam129a",1997.29765861662,0.602693371418718,0.293159093854837,2.05585766927344,0.0397962373785398,0.276294977183108
"Bend7",31.0022951509593,0.712875683901503,0.346908931007845,2.05493609469911,0.039885177583644,0.276787674452697
"Cdca4",546.059964473541,0.213497489455529,0.103946291302738,2.0539211816007,0.0399833208724463,0.277218891542009
"Gspt1",3891.72091232025,0.17718123130614,0.0862578017678698,2.05408934235254,0.0399670453836508,0.277218891542009
"Acaa2",1029.86110399859,-0.377984023578136,0.18408009058428,-2.05336721846667,0.040036976136237,0.277419761889311
"Pak7",5.41688574841012,-1.50444875736025,0.732715768096988,-2.05325014537029,0.0400483233118994,0.277419761889311
"Lurap1l",605.341674476207,0.605956406568545,0.295164203977306,2.05294679504949,0.0400777378871234,0.277498689624017
"Gba2",383.584590025024,-0.31496212587654,0.153434895197212,-2.05274116733168,0.0400976871418626,0.277512037886536
"Cdh10",217.030128870999,-0.659617309220011,0.321424740586016,-2.05216719788716,0.0401534161480037,0.277648161321558
"Sh3yl1",216.683835222903,-0.301133369997547,0.146727568389314,-2.05232986072901,0.0401376158904373,0.277648161321558
"Zfp85os",13.116487080362,0.772657167415688,0.376589410694955,2.05172303169606,0.0401965871100055,0.277821923207799
"Phkg2",232.32033727971,-0.34897441813185,0.170172579901419,-2.05070886469494,0.0402953071749204,0.278129733387091
"Rab3a",238.55085667566,-0.561506202096113,0.27379200962169,-2.0508494856076,0.0402816067240255,0.278129733387091
"Ranbp1",1518.92066897514,0.289917862648739,0.141358729663037,2.05093709698601,0.0402730728972846,0.278129733387091
"Tbc1d2",996.887006864711,-0.430635915853166,0.210016684917555,-2.05048430329342,0.0403171939954243,0.278156124702303
"Utp11l",784.247813763707,0.233377630768367,0.113858181693145,2.0497220954866,0.0403915575818067,0.278544377609602
"Ttll4",407.945565914889,0.506497699376376,0.247180193762859,2.04910309222551,0.0404520351939597,0.278836566674927
"Zc3h11a",3502.77923873041,0.240942681195303,0.117651847565272,2.04792943061629,0.0405669146207379,0.279503319125164
"Hhatl",6.81039457054148,-1.37581343283161,0.672327305742154,-2.04634472091373,0.0407224666694969,0.280449581504285
"Ift172",817.150188621092,-0.219158955767913,0.107119479829519,-2.04592998506626,0.0407632597080031,0.280479640859491
"Pvrl3",739.684905773759,-0.30688532016912,0.149991982031657,-2.04601150016372,0.0407552392241054,0.280479640859491
"H2-T24",150.591521329597,0.740859499884964,0.362194138979801,2.0454762243579,0.040807930866221,0.280623198400482
"Mtus2",308.248450419453,-0.922536700596319,0.451041456528493,-2.04534791036008,0.0408205704537359,0.280623198400482
"Ano3",863.911191344529,-0.415409415890846,0.20321197801732,-2.04421717628988,0.0409320970743736,0.281264329695796
"Cwc25",583.457613082329,0.193255174570746,0.09456953569456,2.04352462081362,0.0410005326588928,0.281550259873945
"Klhl13",1712.77222344828,-0.374056247042869,0.183053473886474,-2.04342610441171,0.0410102755307006,0.281550259873945
"Atp13a3",5927.04733306711,0.430259239632391,0.210726496274924,2.04178993737482,0.041172372843379,0.282411300407658
"Schip1",24.6920687010026,0.632532909928264,0.309791067796585,2.04180486683237,0.0411708913114936,0.282411300407658
"Dsg2",108.077957797005,1.70568643263116,0.835520366454863,2.04146601460887,0.0412045285963323,0.282493930525685
"Map4",9991.68096210074,0.141620127071436,0.0693774513638862,2.04129907177817,0.0412211092857467,0.282493930525685
"Pygb",2477.11652266284,-0.255665804475449,0.125271819975427,-2.04088840192152,0.0412619208905121,0.282647829089411
"Neu1",1833.28084415435,-0.291143785733675,0.14270329862873,-2.0402036149924,0.0413300498546422,0.282912974138444
"Pter",456.567944525251,-0.281487588738018,0.137975314554686,-2.040130074329,0.0413373720249041,0.282912974138444
"2810408A11Rik",34.2624349010952,-0.937320734102938,0.459566427843636,-2.03957616856611,0.0413925576706376,0.283164813669546
"Acox3",1372.95273506202,-0.435347230769561,0.213553093705184,-2.03859013801303,0.041490950316421,0.283181026587208
"Klf6",6213.98970572636,0.643555568595133,0.315688924828466,2.03857505911814,0.0414924565243972,0.283181026587208
"Nsfl1c",979.695605630746,0.191044533108085,0.0936829861042329,2.03926605088705,0.0414234819391359,0.283181026587208
"Rcan1",1950.37433382358,0.847987364389066,0.415872363455974,2.03905678497638,0.0414443605399943,0.283181026587208
"Slc25a28",437.065348943756,0.372886956534456,0.182926994965848,2.03844684926942,0.0415052650826241,0.283181026587208
"Wnt5b",46.4293806851934,-0.647523897966774,0.317576930938624,-2.03895130560323,0.0414548876656225,0.283181026587208
"Fbxo3",1347.771374222,-0.203064810132398,0.0996279404360505,-2.03823153669168,0.0415267830040558,0.28320236115122
"Ddhd1",1251.22909549747,0.812136688186278,0.398558609890427,2.0376844660552,0.0415814986777406,0.283449977042287
"Usp6nl",669.616142944462,0.313920767145604,0.154119769619864,2.03686242147837,0.0416638308394029,0.283885544732728
"Mab21l3",105.926093055646,0.51643824821652,0.253730897402385,2.03537784914509,0.0418128683990319,0.284775037804817
"Rbm11",25.7988184650695,-0.825487325369857,0.40564825851428,-2.03498303775116,0.0418525797520171,0.284919485234886
"Gli2",121.858899155686,-1.11767700437203,0.549620786641494,-2.03354209217904,0.041997785494679,0.285730107566554
"Rab3d",429.936910276819,-0.28783139147274,0.141549461899505,-2.03343331447695,0.0420087644347476,0.285730107566554
"D2hgdh",178.023950852621,-0.457101435738427,0.22491551061285,-2.03232509173296,0.0421207559106106,0.285986560964503
"Fam188b",118.793001681037,-0.405990197103721,0.199764375782556,-2.03234533441359,0.0421187080232298,0.285986560964503
"Opa3",799.296025132527,0.218667716882815,0.107592074002286,2.03237756043414,0.0421154479934217,0.285986560964503
"Zfp672",381.052133084566,-0.250029310121074,0.123025306813053,-2.03234047203812,0.042119199926546,0.285986560964503
"Scrn3",464.126103630505,-0.369688125007661,0.18199422759233,-2.03131786045308,0.0422227607301718,0.286552795277177
"Ntn3",154.49792943757,-0.547027275292305,0.269405924728896,-2.0304945997115,0.0423062895438936,0.286993195016043
"Anxa7",3629.79935866725,0.379850423873266,0.18710867555277,2.03010588766707,0.0423457771933515,0.287134576398247
"Eif4a2",4526.00882854116,-0.187578620020312,0.0924176899649334,-2.02968306275007,0.0423887656257678,0.287299560682746
"Actl6a",769.920949486946,0.173824431924254,0.0856887670217731,2.02855564347292,0.0425035703473872,0.287571388303785
"Ankmy2",472.697833788615,-0.331894836889514,0.163598263596101,-2.02871857924428,0.0424869624144597,0.287571388303785
"Gucy1a2",844.605631101394,-0.454534291211224,0.224020064729791,-2.0289891968359,0.042459390674583,0.287571388303785
"Nup210",23.9517746685161,-0.925526867273396,0.4561714720103,-2.02890124451381,0.042468349993114,0.287571388303785
"1810010H24Rik",12.3524034211318,-0.833848114282242,0.411208641406117,-2.02779813048413,0.0425808552527841,0.287612116943756
"Fam53b",556.828900156066,-0.346535993246592,0.170895589914951,-2.02776439941517,0.0425842994111153,0.287612116943756
"Pcnt",755.761100783523,-0.382395357660738,0.188564378714041,-2.02792998480717,0.0425673943414158,0.287612116943756
"Rnf180",82.8650646395984,1.18372986684822,0.583647911297313,2.0281574626337,0.0425441797563155,0.287612116943756
"Gar1",295.117416445268,0.515707930317876,0.254388369667594,2.02724649319364,0.0426372105404467,0.287843228896247
"Bend3",362.806873570429,0.299208608527336,0.147676235164587,2.02611211068501,0.0427532973250039,0.288374080380086
"Fbxo44",305.030604804292,-0.472756845052005,0.23331451366114,-2.02626419434251,0.0427377183821808,0.288374080380086
"Lpar4",169.05917072967,0.660375850404234,0.326038533595575,2.02545338160359,0.0428208307851262,0.288576793549304
"Mical2",6517.69730507827,-0.358481324172225,0.17698564866943,-2.02548244373072,0.0428178494108274,0.288576793549304
"Kazn",616.783270347573,0.389498116465932,0.192518216121768,2.02317538730763,0.0430550682934989,0.29002843248101
"Dkc1",400.912088241315,0.483742236669353,0.23913780975847,2.02285969398956,0.0430876151212184,0.290120763118339
"Cep70",123.536241108671,-0.590811454488461,0.292173091469578,-2.0221282237758,0.0431631069414918,0.290502047111902
"Hp",78.0988752459138,1.57103295422953,0.77704823743379,2.0217959176098,0.0431974397043831,0.290606104852685
"Chrd",145.990238337783,-0.50059623826759,0.247633993420634,-2.02151663975015,0.0432263116043259,0.290673350390836
"Abcf1",2701.14515276916,0.12835307866933,0.0635085340756776,2.02103670848995,0.0432759652525196,0.290880222140354
"Gm12338",5.50183927569838,-1.33443191409789,0.660550944628221,-2.02018016165119,0.0433647032802253,0.291349505153661
"Snca",335.467556887311,-0.637384597108465,0.315602348686066,-2.01958128563384,0.0434268379559578,0.291558744825845
"Ttn",71.4309998255934,0.921920315132023,0.456547006068864,2.01933273655717,0.0434526475339512,0.291558744825845
"Vps39",1404.92313962586,-0.194120185381928,0.0961225100713369,-2.01950807607773,0.0434344387616166,0.291558744825845
"Nudt16",213.233610409023,-0.337047534389778,0.166988459733684,-2.01838818638909,0.0435508487679832,0.291963221670951
"Uhrf2",1818.60175684451,-0.243889743873858,0.1208310651445,-2.01843576883307,0.043545897324924,0.291963221670951
"Nufip1",392.366932552466,0.351656993072497,0.17429094082876,2.01764355278797,0.0436283975342182,0.292334050250256
"Tbx5",439.664295028807,-0.673581528906462,0.333870630218112,-2.01749260923736,0.0436441315361607,0.292334050250256
"Lrtm1",7.42383142269036,-1.73934900884613,0.862442463874377,-2.01677106787205,0.0437194095413086,0.292641354195054
"Rwdd2a",31.1257361745382,-0.601480155258956,0.298251375954728,-2.01668861822873,0.043728018442939,0.292641354195054
"Fam171a2",377.783540832784,-0.539280678394118,0.267438175281829,-2.01646858316251,0.0437510002051191,0.292667963578901
"Wbscr27",481.437865522599,-0.30397905696111,0.150783830229041,-2.01599240780238,0.0438007696958759,0.292873665890922
"Lias",545.148223371929,-0.272287247026243,0.135122796572591,-2.01510961830903,0.0438931646692531,0.293298576868826
"Pbx2",696.305111396764,-0.309467139180285,0.15359393246108,-2.01483961131538,0.043921457124457,0.293298576868826
"Snord53",8.15008167862186,1.21690519431887,0.603946588255717,2.01492187882617,0.0439128351621558,0.293298576868826
"Otub2",317.637859449312,-0.349758873843707,0.173619575643026,-2.01451289434571,0.0439557124731604,0.293314005109876
"Tlk1",1933.07027915851,-0.271469200920708,0.13476066772436,-2.01445425809238,0.0439618627049544,0.293314005109876
"Ifnlr1",40.1522432055703,-0.688751742113228,0.342012531063681,-2.01382019533368,0.0440284146154808,0.29347351786513
"Lhx9",45.5680997898188,-0.92073419232898,0.457356656431608,-2.01316451697181,0.0440973247553154,0.29347351786513
"Oas1c",70.7144151418236,0.874666916615367,0.43429181872583,2.01400735381466,0.0440087614178196,0.29347351786513
"Pcp4l1",133.392437702516,-1.39712323115742,0.69393669261476,-2.0133295241862,0.044079974346579,0.29347351786513
"Rps6ka4",1381.75071056573,0.248132525795516,0.123228131303539,2.01360292630187,0.0440512389641879,0.29347351786513
"Zbtb17",501.408551502007,0.255763303893629,0.127047082485716,2.01313795554798,0.0441001182115664,0.29347351786513
"Grap",131.772807535292,1.1149697799642,0.553938791913978,2.01280321262886,0.0441353358203485,0.293505936426673
"Rasl10b",150.964109765894,-0.50223557595214,0.249529612981392,-2.01272935084299,0.0441431098619505,0.293505936426673
"Mapk1ip1",272.563910754369,-0.415222672934407,0.206319092618138,-2.01252665308545,0.0441644499827352,0.293521089893888
"Eea1",2958.52232117137,0.477115696427703,0.237187477458756,2.01155516952056,0.0442668491729245,0.294074724078458
"Gm12942",120.088081132605,-0.418719083193368,0.208289196467118,-2.01027749060173,0.0444018278714505,0.294757144137002
"Hmha1",746.70883301955,-1.04444824032173,0.519568991103422,-2.01022050623846,0.0444078559905088,0.294757144137002
"Cops8",1410.3499834696,0.173266475100455,0.0862542036142661,2.00878876437504,0.0445595403129917,0.294874242062638
"Cyp2j9",74.0197235029433,-0.526659020495021,0.262110117435411,-2.00930443146591,0.0445048582385377,0.294874242062638
"Fnbp4",1361.4195807034,0.582020300309448,0.289647709858072,2.00940756823052,0.0444939282658766,0.294874242062638
"Gabpb1",497.372626463256,0.206439117425609,0.102767323316606,2.00880115160351,0.0445582260894415,0.294874242062638
"Gtf2f1",2009.84288457335,0.230253814975616,0.114585786357366,2.00944482117101,0.0444899809228054,0.294874242062638
"Rhoc",6937.0763446712,0.283899345950239,0.141319932886894,2.00891226135424,0.0445464393576607,0.294874242062638
"Rnf207",29.864387031738,-0.720855467642632,0.358803078190268,-2.00905597376278,0.0445311979761362,0.294874242062638
"Rdh14",446.140087642742,-0.27321385221767,0.13603926552374,-2.00834554028073,0.0446065857165178,0.295058768663513
"Agbl5",149.391385733762,-0.497222130903315,0.247691656793515,-2.00742381612723,0.0447045550308152,0.295452979793787
"Slain1",31.4033930950931,1.06828308544676,0.532152074650253,2.00747706592871,0.0446988902166632,0.295452979793787
"Il6st",6285.1767895941,0.542690971919317,0.270461635533719,2.0065358654228,0.0447991061786124,0.295950852013922
"1700021K19Rik",1261.46435989652,-0.239256743147481,0.11929670191329,-2.00556041625848,0.0449031687370612,0.296003379872434
"Gpr132",8.17679453629728,1.38351476465259,0.689659001615326,2.00608527027431,0.0448471511216824,0.296003379872434
"Polm",339.292369675062,-0.468897012294701,0.233794453078142,-2.00559511195067,0.0448994638488036,0.296003379872434
"Tesk2",168.22071838153,-0.313995474367248,0.156508236917287,-2.0062552652305,0.0448290202183911,0.296003379872434
"Vps13b",1581.49494353022,-0.157011282884329,0.0782819457596877,-2.00571512831741,0.0448866502047908,0.296003379872434
"Stx4a",1541.29588511087,0.221683246205006,0.110558034069201,2.00513013885765,0.0449491362059593,0.296179609942476
"Gimap6",9.02706594058264,0.887142027418155,0.442487901087194,2.00489555813491,0.0449742136840236,0.296218099452643
"Wisp1",7594.74273166786,0.455995025127138,0.227507060677456,2.00431153112042,0.0450366994161143,0.296502836386808
"Leng9",113.916076504733,-0.363638240244966,0.181516960568501,-2.00332927075283,0.0451419576901132,0.29696581232812
"Rnf24",1047.25278823461,0.326080069594869,0.162771836215184,2.0032953929683,0.0451455917046645,0.29696581232812
"AI115009",15.8795640370553,-1.25571050181558,0.626918863448951,-2.00298726841202,0.0451786550464136,0.297056408650608
"Milr1",352.684730382922,1.41499701956622,0.706718583541524,2.00220717626435,0.0452624542041847,0.297480380832369
"Ubqln4",1483.06924929683,0.247745492948935,0.123754888382457,2.00190470200492,0.0452949818656121,0.297567161155529
"Cdc25b",281.581202953316,-0.893413340831855,0.44636433636264,-2.00153387726303,0.0453348867273481,0.297702311605302
"Aqp9",40.9775098769666,1.430153923168,0.715219142175177,1.99960241390983,0.0455432130835248,0.298845527491552
"Kcnj15",176.426334409555,-0.702050333838948,0.35110240198242,-1.999560042526,0.04554779226071,0.298845527491552
"Slc44a2",4792.83833519732,-0.281333322750934,0.140764784488296,-1.99860585709437,0.0456510161659612,0.299395229105467
"Cry1",250.016723532409,0.363499311449176,0.181929887323034,1.99801866970734,0.0457146360928117,0.299684836608433
"Mkrn2",392.327174795169,-0.189097837191056,0.0946780873686815,-1.99727141143757,0.0457957072076882,0.29970594785006
"Mms19",1178.46360974565,-0.198339467855353,0.099301216155448,-1.99735185060442,0.0457869744345121,0.29970594785006
"Rnf39",22.5706127251436,-0.929442520661701,0.465232228041248,-1.99780338643972,0.0457379800719912,0.29970594785006
"Rpl7l1",1488.90887519083,0.198396573614904,0.0993239974206383,1.9974686759202,0.0457742939449049,0.29970594785006
"Cdyl",508.108021181592,0.297689338723224,0.149099265882554,1.99658487224018,0.0458702975489562,0.300066572623779
"Ndufv3",1067.39667780825,-0.284592507673909,0.142570766066137,-1.9961491091511,0.045917694922287,0.300091632702006
"Patl1",1075.36657899027,0.369600025819675,0.185202432069781,1.99565427780352,0.0459715670851375,0.300091632702006
"Ppfibp2",758.776970611148,0.816977135210953,0.409373324477039,1.99567750598946,0.0459690370481454,0.300091632702006
"Snord32a",8.83004996575293,1.05494117030654,0.528535175421017,1.99597154430866,0.0459370202410464,0.300091632702006
"Zfp275",1441.41411558904,0.351697303626273,0.176177895797059,1.99626236898298,0.045905371834621,0.300091632702006
