gene,log2FC,pvalue,adjusted_pvalue
Hist2h2be,-0.701455805799627,0.0016154557232127,0.0354307392381382
H2-T22,0.255426483077697,0.0016205677784213,0.0354573079518116
Proser1,0.412111270878744,0.0016206441579679,0.0354573079518116
Gm4518,1.92612520245567,0.0016366152688608,0.0357628515429625
Ptplb,0.430305751046847,0.0016431783821361,0.0358623179092657
4933427J07Rik,-0.924707349612546,0.0016473737713553,0.0359099287494341
Zfp174,-0.491597483388916,0.0016701359354166,0.0363616530701033
Junb,1.2211345846357,0.0016825195786696,0.0365865934234856
Olfr920,1.38454378764261,0.0016859938844645,0.0366174871545522
Tdg,0.237655822231469,0.0016941101305945,0.0367464415393579
Gm15964,1.52261240011506,0.0016960530192861,0.0367464415393579
Ehf,1.63374771964557,0.0017122201760066,0.0370067854040905
Zfp931,-0.50850254185495,0.0017118760263917,0.0370067854040905
Gm15559,-1.09680975849395,0.0017232295072108,0.0371996432724896
Cmya5,-1.02730762147151,0.0017265186005439,0.0372091602873986
Gm17388,0.819703017129723,0.0017284561416853,0.0372091602873986
Mpeg1,0.893461647963925,0.0017299306756914,0.0372091602873986
Mmp9,1.62996738681075,0.001741402826768,0.0374107877157854
Gm17096,1.35287502142211,0.0017449456239603,0.0374417875100326
Areg,2.42139804320484,0.0017495235431336,0.037494896992326
Oxld1,-0.650534446971861,0.0017527929233013,0.0375198686859388
Net1,-0.629618426548092,0.0017658652379318,0.0377091533623502
Gtf2i,-0.223228233176308,0.0017654436248045,0.0377091533623502
Msrb2,-0.480174149457707,0.0017698179599617,0.0377483541197105
Akr1c19,-2.35525195188947,0.001777327818738,0.0378632405447053
Ier2,0.713295714591905,0.0017877038936741,0.038038840248334
Gm5345,0.921111633791549,0.0017945693823284,0.038048711838643
Stx3,0.239402580463315,0.0017933524280632,0.038048711838643
Usp36,0.25442671502361,0.0017929613787219,0.038048711838643
Gm14321,-2.02086174557765,0.0018105889924966,0.0383320667647019
Papolb,1.25069548395639,0.0018127333841866,0.0383320667647019
Uap1,0.513692896106366,0.0018143830603672,0.0383320667647019
Ntn1,0.693950313176003,0.001822754517583,0.0384633559799093
5730422E09Rik,-2.27399760284046,0.0018274916722806,0.0385177352345573
Pcbp4,0.425951601329701,0.001854866289238,0.039048548764348
Mad2l1bp,-0.407541557043093,0.0018659897531998,0.0392363953883324
Lsm11,0.40395111799237,0.0018683896848812,0.0392405847716342
Helb,-0.362339998515776,0.0018865289663115,0.0395749388215312
Gm3912,0.917743415952894,0.001895812529016,0.0397229532372318
Ppp1r3c,-1.10077446723328,0.0019085477488693,0.0399428578756915
Slc25a25,0.640352004911301,0.0019263727703154,0.0402686434554458
Dnajc19,-0.533823543788268,0.0019317986510423,0.0403347795629236
Cdk9,0.305341058702202,0.0019856792805896,0.0413699988148208
Slc26a9,3.03183415926243,0.0019860197961688,0.0413699988148208
Gm5380,2.00237528744319,0.0019913490996537,0.0414326088633902
Shpk,-0.470597080137064,0.0020080719713002,0.0417318546856113
Aff1,0.603312852940429,0.0020230907163186,0.0419950297586478
B130011K05Rik,-2.74071091231416,0.0020571150159635,0.0426516486623783
Reps2,-0.985698358096662,0.0020603917249091,0.0426699707861264
Lrrc57,-0.452419047903656,0.002065282417163,0.0427216366362344
Sptlc2,0.321302642728221,0.0020681670945507,0.0427317351830061
Gm15975,-1.33430519973661,0.0020723752460735,0.0427691238573339
Gm10600,-3.05068018269665,0.0020947606993947,0.04318113067157
H2-K2,1.57494497485267,0.0020973809660634,0.0431852194063249
Trip10,0.389262189730157,0.0021007260511067,0.0432042055562676
Fbxo33,0.749867522065095,0.0021072977749317,0.0432396163691684
Nfia,-0.611603218436675,0.0021055497640299,0.0432396163691684
Gm14419,-0.537081334432161,0.0021127932224216,0.0432742967329447
Unc5c,-0.520487830922223,0.0021138417617853,0.0432742967329447
Pxdn,0.485811249465707,0.002121607320914,0.0433834634624054
Adhfe1,1.19081015948281,0.0021416132667505,0.0436923411435112
Atm,-0.24380088868988,0.0021411818296491,0.0436923411435112
Cxxc4,-1.06575163888039,0.0021599375114742,0.0440158237338261
Bcl11a,-0.74459167959583,0.0021681934810104,0.0441336278081022
Snx30,-0.180592167072515,0.0021740799879572,0.0441429297213834
Pja2,-0.242587396768308,0.0021771352862666,0.0441429297213834
1810021B22Rik,-0.577875938986354,0.0021785529782299,0.0441429297213834
F630040L22Rik,-2.38656093923754,0.0021720208077723,0.0441429297213834
Gm14137,0.728171168102563,0.0021827061232082,0.0441768818194389
AK129341,-0.482088947221919,0.0021892103161879,0.0442147309222592
Gm22642,1.71239706979643,0.0021920151497547,0.0442147309222592
Trp53cor1,-0.577407734085674,0.0021911706106667,0.0442147309222592
4933426M11Rik,0.212880820051351,0.0022008190834356,0.0443421526290852
Cenpt,0.349858025241138,0.0022087128706204,0.0444509697472156
Hes1,-0.674453573232235,0.0022277907272516,0.044778994975139
Mta3,-0.345123192903604,0.0022300346328261,0.044778994975139
Casp12,0.641992913750192,0.0022431709636808,0.0449921051219266
2410114N07Rik,-1.62592300433567,0.0022461775878146,0.0450017894026102
Bdnf,-0.369142484529201,0.0022502614254684,0.0450330095146207
Mllt6,0.381381411444378,0.0022560167269563,0.0450975720385188
Gm53,-0.234033166590504,0.0023172499473794,0.0462179908408539
Zbtb46,1.01018177770824,0.0023160591965694,0.0462179908408539
Olfml2a,1.05715179513315,0.0023467372117711,0.0467538225956337
Scd2,-0.277700988876444,0.002358260795338,0.0469309690197231
Cldn15,1.41301969556387,0.0024005772934908,0.04771983692334
Mcc,1.09311388414383,0.0024042938707175,0.0477404944418318
Smyd3,-0.333887309355625,0.0024260520848812,0.0481189485267156
Zfp36l2,0.423127090376366,0.00245111303441,0.0485619961295167
Atr,0.280611156523134,0.0024563143872543,0.0486110342276715
Amotl1,0.430466911899536,0.0024655988675474,0.048740680052371
Irs3,-1.66273658898145,0.0024723423067147,0.0488198623156487
Zfp467,-0.736418211373207,0.0024792680498517,0.0488829574728729
4933421O10Rik,-0.425747955725742,0.0024810204987353,0.0488829574728729
Snord104,-1.94881214237968,0.0025210859038215,0.0496175306302893
Cd36,1.15433277997828,0.0025338138843559,0.0498130489216655
Rmnd1,-0.307136830260244,0.0025435124622141,0.0499486461605069
