gene,log2FC,pvalue,adjusted_pvalue
9030612E09Rik,1.95079904644565,0.0018460656469488,0.0066983298043558
Gtf3c3,0.422320158556688,0.0018507772005733,0.0067141952152692
Flna,-1.15275649562717,0.0018533682124686,0.0067223633845659
Map3k7cl,-1.78107628447811,0.0018548115772563,0.0067263666866846
Nt5dc1,0.698812344695423,0.0018563690721775,0.0067307823334684
Nfrkb,-0.376601644437732,0.0018609027379173,0.0067459853233966
Rprd1a,0.547879770574931,0.0018658445670674,0.0067626621168016
ENSMUSG00000089679,-1.5189221883251,0.0018670304952998,0.0067657222193812
Trnp1,-0.426095556847361,0.0018684933061651,0.0067697843826006
Lyrm4,0.853231189513553,0.001873428329945,0.0067860079069572
Sfmbt2,0.568833619930455,0.0018736563944274,0.0067860079069572
H2-K1,0.247789180530772,0.0018855477887829,0.0068278274655434
Zmat2,0.745509457525889,0.0018935572697542,0.0068555773620133
Klhl22,-0.158604338332929,0.0018989896107611,0.0068739883479277
Dscc1,-1.01144208833779,0.0019035059547875,0.0068890774723341
Pold3,-0.416076959006311,0.001906159982031,0.0068974223066219
Myl6,-0.640925399240912,0.001907655251765,0.006901571904632
Aaed1,0.621219715475855,0.0019085364927617,0.0069034096066648
Gm7666,-0.58659596294558,0.0019088603820489,0.0069034096066648
Pcbd2,0.436908576945655,0.0019130934729637,0.0069174553840742
Mrps33,0.598844341276329,0.0019176259780745,0.0069325784720313
Slc6a4,-0.994114379154966,0.0019239931812919,0.0069543276076485
C430014B12Rik,-1.18429799093663,0.0019260656608223,0.006959278297195
Hist1h1b,0.851589911150131,0.0019257568546869,0.006959278297195
C1ql3,-0.625557896714368,0.0019267387988802,0.0069604405642146
Ubxn6,-0.271019094487043,0.0019281239910626,0.0069641742693787
Mynn,0.658370490103884,0.0019286653040929,0.0069648591689017
Cxcl1,1.06431669418281,0.001930211912064,0.0069691735107597
Nfkb1,-0.427490279516185,0.0019313856078342,0.0069721400979855
ENSMUSG00000090286,0.529988993567715,0.0019450050048044,0.0070187461944511
Zmym3,-0.273205260326125,0.0019449201229148,0.0070187461944511
Hscb,0.947894558678113,0.0019453995160859,0.0070188908756723
Cyp4f17,0.234397203657436,0.001946837858598,0.0070228009019445
Fam149a,-0.178158950291151,0.0019504333235907,0.0070344894446168
Tg,0.779380105757179,0.0019548629618976,0.0070491817366024
Nfe2l2,0.344399643142622,0.0019609902730718,0.0070699893260359
Ina,2.07818903453754,0.0019640198493102,0.0070796230607463
Eif3l,-0.176871400470199,0.0019709219347147,0.007103209826222
2010012O05Rik,0.330623500975069,0.0019714126791008,0.0071036857163232
Sfxn2,-0.607404777659028,0.0019752249660262,0.0071161279292675
Gm10145,-0.891404052456763,0.0019845269919151,0.0071483398595648
Ccin,-1.95654068030011,0.0019901921642056,0.0071674423749644
Nudcd1,0.529033311642992,0.0019951982533227,0.007184164765237
Fam71f2,1.44203294828265,0.0019972502164638,0.0071902460074259
E530011L22Rik,1.09026450498273,0.0020009446354599,0.0072022369248725
Clec2e,-1.28722404941322,0.0020014327919271,0.0072026849012039
ENSMUSG00000086775,1.30624987102828,0.0020182186476144,0.0072617736368743
Rrad,-0.582806910762329,0.0020189176483821,0.0072629691387029
Siglecg,-2.37533817723168,0.0020230481379222,0.0072725440775842
Inpp5k,0.154212814473996,0.0020220316172484,0.0072725440775842
ENSMUSG00000085237,1.76743154558809,0.0020228991698469,0.0072725440775842
Ccndbp1,0.582150037180197,0.0020228974140456,0.0072725440775842
Slc22a17,-0.46765302200429,0.0020266752519625,0.0072842607422623
Mllt4,0.626619513824809,0.0020364931040271,0.00731821982075
Tmem26,-1.118655392678,0.0020379480210098,0.0073221194862263
Gcsh,-0.366128715749838,0.0020386500056984,0.0073233130260932
Pygo1,0.790113654757801,0.0020427214295888,0.0073366077605327
Slc8a1,-1.2587532157273,0.002044733086585,0.0073425011870771
Rap1gap2,0.85548022296394,0.0020528280959213,0.0073702334321294
Wwtr1,0.319611428801607,0.0020595856607146,0.0073931546900114
Tmem40,0.699341045276762,0.0020615621021833,0.0073989082768463
ENSMUSG00000087633,1.42184140915115,0.0020678348573779,0.0074200763753418
Epc1,-0.203326393376628,0.002069219080222,0.0074236983088257
Nefm,0.684846901244196,0.002070123450014,0.007425597682318
Cntnap3,2.26904589718581,0.0020706422221702,0.0074261134675586
Ubp1,-0.247976467669903,0.0020778349274349,0.0074505600041501
Rasgrp4,-1.04216516412711,0.0020825773398516,0.0074648618350084
Slc29a3,-0.413458562811336,0.0020825198665626,0.0074648618350084
Slc4a2,-0.392855851503379,0.0020832954148862,0.0074660844003631
Tac1,2.2918994712644,0.0020877371501938,0.0074806489094336
Cdkn2aip,0.493626016974029,0.0020910148992186,0.0074910381809201
Rab3a,0.984613041475774,0.0020937177311905,0.007499364432718
Trafd1,0.178143127915525,0.0020943433708208,0.0075002488455219
Uvrag,-0.252088911313993,0.002096777850361,0.0075076095730519
Pafah1b3,-0.701686529531553,0.0021003530863387,0.0075190514320052
Cyth1,-0.445765091749927,0.0021031535630398,0.0075277160965915
Apbb1,0.413130609112684,0.0021047074942424,0.0075319167358107
ENSMUSG00000085526,1.39431147272028,0.0021054248588492,0.0075331226566666
Cck,-1.03392700526947,0.0021146726473308,0.0075648441307335
Ptx3,1.71107181839102,0.0021184802919476,0.0075757283679544
Gm7645,-2.21530261088797,0.002118298630396,0.0075757283679544
Alx4,-1.58394044342473,0.0021214879796387,0.0075826280030219
Dagla,0.360964209433078,0.0021208369613019,0.0075826280030219
Zdhhc20,-0.131518526029458,0.0021215583601668,0.0075826280030219
Snrnp35,0.426306629216794,0.0021250978377925,0.0075939078996107
0610040B10Rik,0.797319810352891,0.0021275924442894,0.0075996502241544
Ptpn12,-0.356183678944396,0.0021278560135799,0.0075996502241544
Zfr2,0.492882981664508,0.002127833137645,0.0075996502241544
Rcn2,0.364398019061493,0.0021303342068561,0.0076071292161157
Gdf10,-2.000296029468,0.0021328525214289,0.0076147487532683
Hist1h2br,1.50944662598912,0.002134985358818,0.0076209895540794
Nkap,0.602982669104904,0.0021557982199464,0.0076929283574031
Tmem241,0.551060752103581,0.0021559155919807,0.0076929283574031
Zfp870,0.307284059004116,0.0021574607623944,0.0076970551141164
Stard5,0.369508219975095,0.0021584599752683,0.007699232952128
Rbm3,-0.305909429918812,0.0021589172987201,0.0076994774327127
Prnd,2.00042107867784,0.0021635915531,0.0077147582134665
ENSMUSG00000038521,0.312050438394586,0.0021641242895936,0.0077152686644667
Smpd2,-0.310632417512234,0.0021679094414677,0.0077273719544324
Enoph1,-0.340932670212435,0.0021697329709207,0.0077324800712822
Inpp4b,-1.708565887205,0.0021731540739342,0.0077432787477857
Sec16b,-0.63620695454025,0.0021762483781273,0.0077529093147028
Pgam5,0.232533084207877,0.0021785272679098,0.0077596320168501
Sertad4,-1.19226943695913,0.0021827190550728,0.0077717670202556
Wdhd1,-0.815682509835139,0.0021826021242151,0.0077717670202556
Ppp1r15a,0.529665132653827,0.0021856088201236,0.0077806573923652
Mysm1,0.322891930182582,0.002186413614251,0.0077812086553747
Ppm1h,-0.433945006410622,0.0021865494933932,0.0077812086553747
Hs3st6,1.25876258740508,0.0021880283837532,0.007785072603638
Ifit2,0.448100290451909,0.002189621607455,0.007789341892229
Entpd6,-0.631512864015871,0.0021904850437597,0.0077910139738897
Cdc40,0.3739949072671,0.0021950460252646,0.0078058343480591
Zbtb24,0.392785544961111,0.0022004796593209,0.0078237520957256
Mest,1.49383661525603,0.0022032857427631,0.0078323228952938
Hnmt,1.03868004010677,0.0022041195272425,0.0078338806743558
Kpna1,0.469587718500082,0.0022108601436255,0.0078564281866785
Rab6a,0.519226175900313,0.0022130419765018,0.0078627705960967
Cd320,0.469529051300546,0.0022152938346798,0.0078693594801793
Tsr3,0.476546190926888,0.0022167235975995,0.0078730262063956
Hdac9,0.878275927822675,0.0022203935239467,0.0078846464673197
Papola,-0.218948176960905,0.0022224339967668,0.007890477388306
ENSMUSG00000039781,-0.436389130733042,0.0022311561911495,0.0079200245939283
Trappc12,0.185688290586689,0.0022343956127447,0.0079297349568455
Trp53bp2,0.226588149216016,0.0022346925264671,0.0079297349568455
Sncg,0.843806280823568,0.0022379745175724,0.0079393800104814
Pstpip2,0.795717306371859,0.0022382124115591,0.0079393800104814
Zfp119a,0.37579701921092,0.002239833285411,0.0079437067307093
Cnot4,0.172368132795953,0.0022410268282642,0.007946516617179
Lrrc48,0.616558127010332,0.0022415725890673,0.0079467878064245
Sec23b,0.310438036337457,0.0022420889827065,0.0079467878064245
Slfn4,2.35930356403346,0.0022423071229196,0.0079467878064245
E030010N08Rik,-1.86047631880803,0.0022567786744396,0.0079956199086128
Pdik1l,0.628243548072062,0.0022568933189833,0.0079956199086128
Uggt2,0.433812970434835,0.0022579600767381,0.0079979684063175
S1pr5,2.54419897786898,0.0022593131424202,0.0080013300201162
Dnah7a,1.86691561698554,0.00226097730279,0.0080057919729042
Git2,-0.23615064745376,0.0022618335320324,0.0080073920751467
Antxr2,0.383024089329985,0.0022648426720367,0.0080166120244891
Rcan2,1.46966418670157,0.0022665317225795,0.0080211569395934
Rasgrp3,-1.39545964407691,0.002269194370629,0.0080277108460052
Prdm1,-1.04548777553817,0.0022691003905098,0.0080277108460052
Zbtb37,0.364620326059639,0.0022712156357797,0.0080334264066765
Phlpp2,-0.312792354527961,0.0022722799719798,0.0080357558151945
Scube1,1.89578417483739,0.0022743362171332,0.0080415915808082
Fam222b,-0.319078229379638,0.0022754836297361,0.0080442123890208
Zfyve20,0.183067457070472,0.0022772828622201,0.0080491361419611
Mboat2,-0.537270169044494,0.0022782291326203,0.0080510438512514
Stk11ip,-0.271097443741322,0.0022790893903339,0.0080526469734474
ENSMUSG00000062691,0.459865404906145,0.0022843400279894,0.0080697591712991
ENSMUSG00000086907,-0.48611060161802,0.0022875577621832,0.0080796850226997
Traf5,-0.590931088128374,0.0022901269397946,0.0080873170320423
Hip1,-0.389352762376666,0.0022963622672107,0.0081078905936603
ENSMUSG00000052248,-1.02204527697982,0.0022990663031606,0.0081159909211754
Gtf2a1l,2.20176788636138,0.0023029317099713,0.0081281874147697
Cyp2ab1,1.20336632544578,0.0023049214683997,0.0081337606486437
Slc26a11,-0.273738603569102,0.0023072550630577,0.0081399020511984
Becn1,0.23384976643274,0.0023074838474766,0.0081399020511984
Rhot2,-0.352163232356046,0.0023104559583366,0.0081489349597328
Zfp940,0.919646609485202,0.0023122781298511,0.0081539095590404
Nckipsd,-0.404992711169489,0.0023147428936756,0.0081611479911613
Mtmr14,-0.473210395913861,0.0023171842334443,0.0081683012743203
Esf1,0.60844790523984,0.0023269312843876,0.0082012007752291
Gstm2,-1.22297373766769,0.0023308093238751,0.0082134070907515
Naf1,0.365196843279524,0.0023334642426163,0.0082212997439556
Gmpr,0.463006324873308,0.0023365431516483,0.0082306831332701
Asxl2,0.191123500911598,0.0023437551798078,0.0082546198792307
2210013O21Rik,0.517378398899748,0.0023483437143307,0.0082693099072911
Mipol1,0.635388506892416,0.0023527264629545,0.0082832701995291
Las1l,0.375123963489684,0.0023582408951134,0.0083012091515867
Tcea1,0.480111570153431,0.0023592447289362,0.0083028277258027
Gpsm2,0.511240234192526,0.0023595392062622,0.0083028277258027
Fam26e,1.19323438515921,0.0023621912671833,0.0083106832217622
H2-T23,0.5150031475079,0.0023657410201957,0.0083216936348057
Gm4793,-1.71190121407506,0.002367893356,0.0083233510866567
Hmga1-rs1,-0.607874240782482,0.0023675144306577,0.0083233510866567
Krt222,0.964902766042081,0.0023675537109314,0.0083233510866567
Rnasek,0.485261098319831,0.0023671532039988,0.0083233510866567
Ubxn8,0.363269816510516,0.0023691627606118,0.0083263352814831
Slain2,0.14911635642068,0.0023697474044333,0.0083269122777496
Dr1,0.457693265946425,0.0023738043450113,0.0083396879986882
Fbxo27,1.37290155974617,0.0023744918337543,0.0083406236742944
Arl6ip4,-0.367392183754764,0.0023756252682503,0.0083431251662403
Tmem18,0.380454735765541,0.0023822319336935,0.0083648441870332
Rorb,0.968435385288735,0.0023836929122098,0.0083655244432753
Sdhaf2,0.428383857977424,0.002383012232357,0.0083655244432753
Hdhd2,0.256481604646515,0.0023835897846925,0.0083655244432753
Elovl1,-0.318085581803484,0.0023901256715358,0.0083866138906971
Ift81,0.728857825754373,0.0023937012009734,0.0083976720255233
Ccdc40,0.584612287273033,0.0023970832835122,0.0084080477057522
Lactb2,0.343061717863769,0.00239893657362,0.0084130582440182
Ctla2a,0.667967945569915,0.002400898738871,0.0084184487649792
Wdr17,0.997676397581172,0.0024029707080264,0.0084242223228459
9430015G10Rik,-0.497354605951727,0.0024037108854388,0.0084253257301292
ENSMUSG00000097609,0.637452513381567,0.0024075478551179,0.0084357886982935
Kxd1,0.456966657362891,0.0024072817261023,0.0084357886982935
Ttc34,2.06006094287332,0.0024138926948893,0.0084565241340152
ENSMUSG00000092190,-2.69724747219734,0.0024159780434792,0.0084623327154338
Aoc2,-0.540138359863515,0.0024169590162828,0.0084642716814261
B3galt6,0.601753931851328,0.0024205264351724,0.0084752661814277
Ntn3,0.581471450851505,0.0024222006810794,0.0084781304857013
Dedd,0.301824928433355,0.002422054660178,0.0084781304857013
Zfp266,0.508486550305109,0.0024255537085951,0.0084883664331186
ENSMUSG00000099122,1.79502725341449,0.0024275321230755,0.0084937890751568
Dynlt1a,-0.822273568295658,0.0024316995388815,0.0085068676325756
Bbs1,0.603942193411432,0.002434134985448,0.0085138836545059
Bai1,1.79771117886497,0.0024370334790638,0.0085225165141056
Tfb1m,0.49363938063971,0.0024441504074018,0.0085458959513041
Tcf3,-0.489677152392896,0.0024465422998798,0.0085527491097653
Mroh1,-0.448585492264086,0.0024533501280775,0.0085750345810886
Slc2a3,1.20874559178506,0.0024647087705849,0.00861321554485
Gm17388,-0.682569582350406,0.0024662974011514,0.0086172466006358
Xpo5,-0.252063291008051,0.0024667944640529,0.0086174629680902
Ccdc96,0.956217324480155,0.0024696468399173,0.0086259058232316
Cacna2d2,1.08371092931313,0.0024722566943195,0.0086329199158917
Tmc8,0.841155345887811,0.0024725268512895,0.0086329199158917
Fgfr1op,-0.31825148358815,0.0024751018271994,0.0086403872000452
Invs,0.362393367267041,0.00247908921872,0.0086527816157088
Arhgap36,2.91224178333859,0.0024796730023726,0.0086532941214077
Peli3,0.691410188490923,0.0024853691385511,0.0086716438371857
Gm11525,0.978047013649793,0.0024869970914987,0.0086757953848936
Ywhae,-0.23647312961368,0.002497434532559,0.0087106716243042
Ppig,0.402567324225216,0.0025019687232448,0.0087249495677302
Ccdc58,0.530993521787476,0.0025109090439559,0.0087545849835394
H2-M9,-2.10386796486015,0.0025113895389818,0.0087547189632101
Cops2,0.490189680649519,0.0025153477356932,0.0087654313844219
Hspa5,0.611654904242419,0.0025150540538722,0.0087654313844219
Abca7,-0.314226337462434,0.0025158904201013,0.0087657800632805
Pde1b,-0.432832966511251,0.0025200355617302,0.0087771340598848
Unkl,0.219069142299165,0.0025198433790067,0.0087771340598848
Il1a,1.07032293109963,0.0025219851734815,0.0087823798796604
Pbdc1,0.904535954039208,0.0025236442688705,0.0087866123594783
Calr4,1.84525304974958,0.0025243059045102,0.0087873710903358
Peg12,-0.35842983437715,0.0025252160760842,0.008788994581858
Btf3l4,0.363454175705907,0.0025273775487297,0.0087906800775826
Gm5602,1.24406364875526,0.0025264711161287,0.0087906800775826
L3mbtl3,0.360333931178888,0.0025274758817287,0.0087906800775826
Rhobtb2,-0.338831788930145,0.0025266925366279,0.0087906800775826
Arfgap2,-0.122389926920505,0.0025297723824839,0.00879712243419
Wwox,0.302454394682149,0.0025334803738958,0.0088084700359256
ENSMUSG00000097142,-0.663504444707031,0.0025365673846374,0.008816107491288
Kctd12,-0.663504444707031,0.0025365673846374,0.008816107491288
Gzf1,0.530584313192493,0.002539409338938,0.0088244363130951
Dnm2,-0.284431044748759,0.0025436785931236,0.0088377212031965
Cckar,1.82679562037982,0.0025441683841776,0.0088378724224266
Irak1bp1,0.694929670599632,0.0025448972532026,0.0088388539464092
Tmem38b,0.441059444726888,0.0025495972074632,0.0088536249511839
Gm14686,-2.30594787661568,0.0025569342374467,0.008877546570546
Flad1,-0.234564250273251,0.0025598009924329,0.0088859419551519
Abca6,-0.867753932057895,0.0025616325130419,0.0088907413754439
Cggbp1,0.302450012824652,0.0025698987188137,0.0089178682718392
Dnajb2,0.339900129603245,0.002574283186849,0.008931517910364
C130079G13Rik,2.56377064125866,0.0025767317081736,0.008938447144626
Rfc2,-0.494006431359935,0.0025785927079855,0.0089433362502531
Fam83c,1.09839187128432,0.0025798864317047,0.0089462565038488
Rab3ip,-0.27578195736717,0.0025809888252776,0.0089485123767152
Cacna1g,-1.36184591663882,0.0025880486443237,0.008971418755853
Islr,0.74847944092015,0.002588608080255,0.0089717876131206
ENSMUSG00000098088,-0.876539849953773,0.0025913673064979,0.0089797792017296
Otub1,-0.281288714861286,0.0025929477003538,0.0089836837399943
Lce1h,-1.59875560842266,0.0025983461221772,0.0090008127695642
Anapc10,0.571987805105776,0.0025989272387239,0.009001251317889
Kynu,-1.20252293080954,0.0026019847931732,0.0090102652288865
Osgin1,0.865050890399104,0.0026078456297327,0.0090289816173473
Ube2e3,0.441147408498812,0.0026217896365236,0.009075672428197
Amz1,-0.900625548479667,0.0026251358637822,0.0090843452533399
Med31,0.73173270578282,0.002625212476513,0.0090843452533399
Irak1,-0.324436578760281,0.0026291011015587,0.009096212127056
Rgl3,-0.819737858234618,0.0026339128429821,0.0091112681122128
Copb1,0.270890921516246,0.0026376181834287,0.0091224922292389
Tmem69,0.480032934523665,0.0026406135907434,0.0091312574735609
Eif5,0.48182307806765,0.0026416787951093,0.0091317519389677
Mvk,-0.452621943654347,0.0026413547363702,0.0091317519389677
Tnpo2,-0.285177120552652,0.002643202803582,0.0091354255361499
Gpr176,-0.933969490998057,0.0026442822563562,0.0091375616480334
P2ry10,1.98033508162758,0.0026553127081084,0.0091740776118946
Ptgr2,0.243046754986498,0.0026577511417888,0.009180900682363
Wdr55,-0.407522074584532,0.0026599545200896,0.0091869095423536
Col14a1,2.58710705332793,0.002660527017049,0.0091872845763975
Shisa4,0.170545509133273,0.0026620872442224,0.0091910696974514
A230083N12Rik,1.03565274102525,0.0026662652786935,0.0092027498314191
Pax8,2.06366508117618,0.0026663996431368,0.0092027498314191
Abcb4,-1.23888163605058,0.0026680098692907,0.0092067028143291
Adat3,-0.555919826265777,0.0026712711189802,0.0092163507387256
C1qtnf4,1.77869554902958,0.0026791623243049,0.0092419666731466
Fra10ac1,0.488378717672841,0.0026851479593242,0.0092552999487365
Lmo7,-0.663585361814565,0.0026853642448717,0.0092552999487365
Lyrm5,0.57773486561618,0.0026842862518327,0.0092552999487365
Nhsl2,-0.842927765299329,0.0026846382159737,0.0092552999487365
Sec14l5,1.00842898136171,0.0026853432145431,0.0092552999487365
Ift74,0.69744819500171,0.0026880993888163,0.0092631147200485
Gm4076,1.3800591862247,0.0026893396703043,0.009265776414528
4930430F08Rik,0.929751046499219,0.0026908604964773,0.0092694035957971
Lemd3,0.439922455853972,0.0026926232342091,0.0092715986458523
Naip6,-1.29379894826711,0.0026923538194916,0.0092715986458523
Scn9a,-1.78278966186377,0.0026929022122269,0.0092715986458523
Taf12,0.20294325448325,0.0026952228189289,0.0092779754399562
Pphln1,0.219159395557334,0.0026966389813549,0.0092812371196998
Tfeb,-0.548023900137836,0.002698813499986,0.0092871073073369
Fam46d,1.89550236947208,0.0027009838288775,0.0092923384207862
Ncbp2,0.209185343520675,0.0027012720808153,0.0092923384207862
Zc2hc1c,0.834293662730991,0.0027204643366043,0.0093561657894715
Zdhhc13,0.356596198922439,0.0027207714997761,0.0093561657894715
Actn3,-1.2971161858896,0.0027227243020738,0.009361255569144
Dgkd,-0.3492992893125,0.0027232477905396,0.0093614301759844
Tex16,2.0113398279534,0.0027237637732913,0.0093615789250713
Gdf5,2.45255781573585,0.0027283441885711,0.009375694657377
Cenpl,-0.399845459777074,0.0027319939792444,0.009384979837807
Nat2,0.401265804141547,0.0027318131768144,0.009384979837807
Il1rl1,-1.77973185240081,0.0027365375911138,0.009398957761779
Kmt2d,-0.448752300420944,0.0027377260554516,0.0094014091905954
Pald1,-0.34085485328983,0.0027388656336198,0.009403691922366
Eif4enif1,-0.217790511049784,0.0027463416331508,0.0094277257242016
Fam175b,0.339438468506641,0.0027481371042516,0.0094322542829463
Rhobtb1,-0.559302850558611,0.0027511617159318,0.0094409992414337
Smg9,-0.308959770112687,0.002752780401694,0.009444917372687
Dph7,0.734861674322852,0.0027541824046818,0.0094480908266618
Itga8,1.49961679338966,0.0027613704160459,0.0094711083684403
Rpl13,-0.402848060630238,0.0027619653654957,0.0094715085884463
Abhd17b,0.645484355674646,0.0027637503054158,0.0094759887549266
Gm6055,1.01233017553284,0.0027682979203297,0.0094899380325794
ENSMUSG00000097278,-1.66622324099529,0.0027718770771827,0.0095005631077408
Thrap3,-0.21115388663481,0.002773570009078,0.0095047206194466
Arl3,0.30376734868637,0.002775293099528,0.0095089800247498
Ccnt1,0.324332819383406,0.0027794559874117,0.0095215959824773
BC037032,0.891916002590454,0.0027847127198133,0.0095379541167732
Trip4,0.522636613487545,0.0027856733628488,0.0095395945491715
ENSMUSG00000086506,-0.935141570569278,0.0027883838367452,0.0095472257093537
Lphn2,-0.930416993503562,0.0027913490037275,0.0095557261313433
Rrp9,-0.550440061767994,0.0027933307208019,0.0095608575172418
Dnpep,-0.266699713190763,0.0027950850740546,0.0095652090559148
Amdhd2,-0.508068742926022,0.002798325199742,0.0095746427532294
Creb3l4,0.521463231100429,0.0028014301201265,0.0095836106579696
Sdr39u1,-0.311575376897248,0.0028095805470669,0.0096098330145273
Trim63,0.93933978212068,0.0028102534830684,0.0096104748711253
Zmynd12,1.04650921820993,0.0028119277239785,0.0096145401667249
Fyn,-0.571123169320001,0.0028130344248802,0.0096166638616136
Zkscan14,0.474901328074043,0.0028186058073286,0.0096340471881837
ENSMUSG00000086291,-1.29685532655542,0.0028213694922416,0.0096418294088615
Cers2,0.221323580818865,0.0028432036834355,0.00971309397046
Gm8822,-0.439916445952352,0.0028427841805761,0.00971309397046
Zic4,-1.29439606859964,0.0028482019800059,0.0097284912059395
Spsb4,-1.32012394732442,0.0028570634742893,0.0097570762277679
Aamp,-0.233730835419835,0.0028590650574536,0.0097607432619311
Arhgap21,-0.457483395031262,0.0028595748959189,0.0097607432619311
Rabepk,-0.240179154413552,0.0028596158556718,0.0097607432619311
Itprip,-0.887370786165036,0.002860250595913,0.0097612274343378
Lpin3,0.534659042186844,0.0028617079497083,0.0097645183039323
Rplp0,-0.209518206457347,0.0028623940154745,0.0097651767583905
Pkn1,-0.502246921527309,0.0028645171120258,0.0097707366322012
Fdxr,-0.398069156736147,0.0028738145888011,0.0098007618592419
Sgtb,-0.285578136921067,0.0028790765586168,0.0098170165576529
Aven,-0.239784795347014,0.0028825675025561,0.0098272278913104
Pter,-0.37769764283519,0.0028837532345078,0.0098295781508079
Kif5a,-0.359321370857116,0.0028892512498203,0.0098466239462127
Olfr1315-ps1,1.93346767208646,0.0028921685859384,0.0098548703847082
Slc2a9,0.72508879866327,0.0028995814850097,0.0098784296798784
6330419J24Rik,-1.2729245217934,0.0029069182011738,0.0099017213718689
Amigo2,0.850635912219774,0.0029075779324629,0.0099022654126389
Phospho1,1.19166085019045,0.0029186268558397,0.0099381853942659
Gm3839,0.623445948173695,0.0029246992525369,0.009955438981994
Rbms2,-0.274438354490069,0.0029243018475774,0.009955438981994
Mtpn,0.278204044202263,0.002925424661098,0.0099561969390592
Bex4,-2.1762445323817,0.0029365047690363,0.0099887565176908
Myom2,0.776020801534974,0.0029361100447572,0.0099887565176908
Ppid,0.406997335366254,0.002936045874004,0.0099887565176908
Tgfa,0.871199762823692,0.0029392330139201,0.0099963198708012
Rbm6,0.355721830303239,0.0029451165600138,0.0100146099509811
Cdc42ep1,-0.565283951283217,0.0029475051238738,0.0100210114117078
Mknk1,-0.457000418888235,0.0029491610863687,0.0100249203835303
ENSMUSG00000097031,2.14464996647781,0.0029515550725432,0.010031336306272
Tcf4,0.402625703628027,0.0029534351033341,0.0100360035666489
Abhd5,0.338261334343765,0.002958657420369,0.0100485768398196
Grap,-1.64323540426114,0.0029578929457139,0.0100485768398196
Kif1b,0.247909158028067,0.0029582907050596,0.0100485768398196
Golph3,0.343763847001254,0.0029686226988798,0.010080693403398
Gm7008,1.16170970662632,0.0029700309716198,0.0100837465047077
Rnf25,0.376287465881359,0.0029734715464098,0.0100936973783167
ENSMUSG00000064340,1.3113509892091,0.0029805292290698,0.0101159213114824
Zfp932,0.522485481337977,0.0029841656556385,0.0101265278691341
Atg4c,0.295025047463962,0.0029849945238243,0.0101276051995576
Alpl,2.05302615613859,0.002989476790512,0.010141075429822
Tgfbr1,-0.473536149911296,0.0029909390598355,0.0101442981916396
Pwwp2b,-0.447947924870939,0.0030021057598877,0.0101804285049343
Ccdc79,1.08888976620656,0.0030041534478924,0.010184928797196
Rpp38,0.755272916948339,0.0030044614236123,0.010184928797196
Ubtd2,-0.77790970811582,0.0030075118130506,0.010193524550001
Col16a1,-1.33503949858843,0.0030085946985895,0.0101954499334133
Pdcl3,-0.246495733449502,0.0030121067462313,0.0102056051329967
Zc3h18,-0.234187108433028,0.0030146708017092,0.0102125454254277
Aasdhppt,0.616523722678369,0.0030205642597109,0.0102307601503875
Rpl18-ps1,-2.18336778988278,0.0030213320637985,0.010231610839854
Rnaset2a,0.686237911070956,0.003022679761996,0.010234424689104
Cdc14b,0.347714574983454,0.0030233722296207,0.0102350194248561
Mrpl1,0.593581716440436,0.0030253875977144,0.0102396402549483
Tgif2,-0.788641724961922,0.0030257712973115,0.0102396402549483
Ywhab,-0.133306350627061,0.0030277237476118,0.0102444970267736
1700020L24Rik,1.02274870902169,0.0030284841558502,0.0102453194777003
Csn3,1.18060966083815,0.0030294407118698,0.010246805099551
Rala,0.384067158811864,0.0030311693885443,0.0102509013952753
Nckap5,2.06160616775697,0.0030389368134192,0.010275414828915
Angptl6,1.16547878048609,0.003040677969026,0.0102795470294626
Pcdhb5,-0.486231444412106,0.003047553705817,0.0102981443419729
Xylt2,-0.430292827672865,0.0030474625070254,0.0102981443419729
Zfp84,0.375333441851608,0.003047739042027,0.0102981443419729
Arhgap26,0.364796390981205,0.003049125647454,0.0103010720440429
Ddx10,0.519848654718202,0.0030652559400689,0.0103537998698832
Has1,-1.70375895369431,0.0030659277630225,0.0103543031069063
Gba,0.287109908246396,0.0030772432730041,0.0103907460833035
Myo9a,-0.204905747265348,0.0030895681150574,0.0104305842056935
Phf20l1,0.228025668648163,0.0030905133719747,0.0104319970715167
Egr2,-2.19955080688806,0.0030919124815361,0.0104349411697923
Furin,-0.541216945866062,0.0030987568150863,0.010456258300557
Fam132b,-1.1733247979905,0.0031031124912763,0.0104691720233795
Commd3,0.571266347717567,0.0031074620134214,0.0104820605882811
ENSMUSG00000086027,2.74356270307217,0.003115768642017,0.0105082905630969
ENSMUSG00000064355,1.33093235567619,0.0031171204865297,0.010509270363506
Rps26,-0.376429957348575,0.003116669209458,0.010509270363506
ENSMUSG00000091744,1.28909381564114,0.003128295727412,0.010545152099688
Srcap,-0.461177530819972,0.0031346168372486,0.0105646616482084
Orc2,0.566266382395401,0.0031351695633827,0.0105647265668254
Flywch2,0.826591086890641,0.0031373420476302,0.0105702487089605
Rrbp1,-0.386440125158094,0.0031379989618734,0.0105706636232254
Shq1,0.375650328830493,0.0031406223255427,0.010577701451539
Cox4i1,0.295369781139212,0.0031425833877058,0.0105825066162431
Ube2w,0.520954307677701,0.003152047487586,0.0106125719898255
Mical2,-0.973963760608507,0.003154038040199,0.010617468867602
