gene,log2FC,pvalue,adjusted_pvalue
Tcirg1,0.755176101467383,3.08910086838607e-14,7.07684926212082e-13
Stx6,1.1332743370617,3.27797858558917e-14,7.500695339006159e-13
Agl,-0.463392014171838,3.4227360778429304e-14,7.82270563656822e-13
Arfgef2,-0.347856718744283,3.69821739018517e-14,8.44237767519447e-13
Nol10,0.512007322163968,3.79608626038862e-14,8.6556119619954e-13
Prkcd,0.754874920983296,4.53403671745808e-14,1.03261089748306e-12
Ankrd33b,2.625695738739,4.69619062926958e-14,1.06828702192669e-12
Tshz1,-0.537953144897977,4.72696719859163e-14,1.0740289405324599e-12
ENSMUSG00000081448,1.11505464305355,5.22939062575984e-14,1.18679644096192e-12
Rcan3,-0.405096836828864,5.25516716654921e-14,1.1912530806042199e-12
Armc8,0.66379757220916,5.41198619873511e-14,1.2253696639469799e-12
Rsrp1,-0.260104239284827,5.46673312652175e-14,1.23632272245953e-12
Sema4g,-0.782114776689856,5.75677718220821e-14,1.30040168153164e-12
Ago4,-0.563030678977846,5.8760167475278e-14,1.3257933601049899e-12
Dll1,2.31312016072823,6.01813622415864e-14,1.35628240759087e-12
Tfec,2.4250596862491,6.1038280531829e-14,1.37399860259816e-12
Gm4925,1.50820920794775,6.11761182047329e-14,1.3755056751386299e-12
Slc25a25,1.16797509477392,6.363132804225811e-14,1.4290535756157098e-12
Swap70,0.983788818514152,6.82278474201166e-14,1.53051231368779e-12
Tmcc3,0.59805797265371,6.93875383579259e-14,1.5547295546156998e-12
Wdr6,-0.481815249983157,7.105850503331199e-14,1.59033360053793e-12
Pvrl1,-0.72349672490901,7.176495998895121e-14,1.6042941055594599e-12
Smim3,0.879060012556449,7.78645894888756e-14,1.7386472893465399e-12
Myo7a,-0.76074144769848,7.92700082279852e-14,1.76799452834003e-12
Irf5,1.6266476331555,8.431131264307411e-14,1.8782740648980598e-12
Akap2,1.05133542377913,8.64247598138505e-14,1.92314912778435e-12
Tnfrsf9,1.95722442763979,8.8278178351614e-14,1.96214177861938e-12
Elf1,0.565296261975073,8.87859776060628e-14,1.9711706057986798e-12
Misp,2.22888561266574,9.83185011808012e-14,2.18031108218545e-12
Scd2,-0.524793561509983,1.00008519259046e-13,2.2152572005736497e-12
Cyp27a1,-1.02437631513615,1.01656473924097e-13,2.2491929532761297e-12
Daam1,1.53087816901519,1.03320542130791e-13,2.28340751652149e-12
Bcl10,1.06610679235303,1.03536440208232e-13,2.28557575176398e-12
Nrxn3,3.2497854963355,1.0437821401303e-13,2.3015396189872997e-12
Hsd17b7,-0.379458549212114,1.05113561223792e-13,2.31512320316284e-12
Eif4e2,0.23007843265392,1.09738634686379e-13,2.41424996310033e-12
Helb,-0.59499337037108,1.13788931298614e-13,2.50052143025857e-12
Lrp6,-0.636304584304453,1.17838528084139e-13,2.58658235174732e-12
Gm26648,1.1638179639963,1.29093261085417e-13,2.83042444983212e-12
Pvr,0.960696730605328,1.5137893504798998e-13,3.31530119150248e-12
Ctrl,2.14055019863133,1.52444771537208e-13,3.33487975976098e-12
Kcnj2,-1.95596262491797,1.58966146070342e-13,3.47362511075329e-12
Id4,-1.92443704567252,1.63385232850779e-13,3.56617216899496e-12
Fbxw11,0.551177283621545,1.65751281296179e-13,3.61303153252993e-12
Ncoa1,-0.590138986076776,1.65904509146782e-13,3.61303153252993e-12
Cfb,2.57690329512735,1.66617010769059e-13,3.6244803553394797e-12
Gm7599,2.69712054407929,1.69539595939868e-13,3.68392644973931e-12
Vnn3,4.24084756227288,1.75702699493584e-13,3.81357402793456e-12
Meis1,-1.44004611757378,1.83926245778618e-13,3.98760321015454e-12
Wdr91,-0.580358850223944,1.84557215520865e-13,3.99681719862374e-12
Myo1g,0.643547124550081,1.8803359998759998e-13,4.06756295892909e-12
Erap1,1.00214984970005,2.4224830380516297e-13,5.2345056648501e-12
Rhov,-2.76422523871243,2.57745509906202e-13,5.56317449857613e-12
Clec12a,0.601832853365883,2.73225031296744e-13,5.89073167475779e-12
Ptbp3,0.510816447584915,2.74430693726729e-13,5.91015891351103e-12
Slc46a3,-1.23685938974084,2.93193394147962e-13,6.30723350337811e-12
Srgap3,-0.555927045082672,2.99394072405093e-13,6.43349123028618e-12
Rnf122,0.562285861078878,2.99936553445859e-13,6.43801867595514e-12
Mob1b,0.402105251943399,3.13577990011264e-13,6.72338930185477e-12
Ptpn12,0.723157719712541,3.15399771467251e-13,6.754985833941e-12
Abca5,0.455097851061313,3.33475237170452e-13,7.1342375987380996e-12
Fosl1,1.51540720036104,3.54819085483173e-13,7.58249948757212e-12
Baz1a,0.377529639038371,3.93450431396744e-13,8.39880326823149e-12
5730596B20Rik,-1.61640263262446,4.00102184950577e-13,8.5314096667923e-12
Fnbp4,0.861718959611538,4.01513268218683e-13,8.55210039134503e-12
Scube3,2.49664930286639,4.58733281275268e-13,9.76015415555406e-12
3110043O21Rik,1.49442150283574,4.68336824231049e-13,9.95356816799482e-12
Prkag2,-0.57324570622811,5.47514232849955e-13,1.1623595376608898e-11
Parp8,1.48827446287465,5.82042338702572e-13,1.2343114251568e-11
Mafb,-1.47574042026479,5.8666122130854e-13,1.2427482902042498e-11
Bmp3,3.15476418834809,6.31462319499742e-13,1.3361935493536498e-11
Slpi,2.934947103667,6.40154691138102e-13,1.3531112883272001e-11
Fgf1,1.32036701014396,6.68647387300168e-13,1.4117991189523899e-11
Osmr,1.7190139881993,6.86820165509415e-13,1.4485933142983298e-11
Foxs1,2.18704329218383,6.92174618269425e-13,1.45830144331161e-11
Ptpn9,0.350110383889128,7.37216525991826e-13,1.55151295773811e-11
Wdr59,1.10516225764471,7.47553123136597e-13,1.57156238367741e-11
Sqstm1,1.30902224432109,8.71822854131645e-13,1.83082799367645e-11
Klhl21,-0.907960831686741,8.91466551684623e-13,1.87005588852848e-11
Marf1,0.522539087232023,9.53464517597543e-13,1.9979509178685397e-11
1-Mar,-0.965351554004254,1.00422174546141e-12,2.1020408574901e-11
Dip2b,-0.448819474149121,1.04543767996329e-12,2.1859561144404698e-11
Aida,0.367531594853144,1.05687381858999e-12,2.20748972830142e-11
Fblim1,-0.582839460320606,1.09955995550195e-12,2.2941786426408398e-11
Fam83c,2.19723946836254,1.10214129951932e-12,2.2970944979455298e-11
Ier5,0.753083971754892,1.1262341048799899e-12,2.3447904046235298e-11
Epsti1,2.46837065812315,1.19089241481696e-12,2.47674988393443e-11
Frs2,-0.283687803775787,1.2087137898271298e-12,2.5111223102575598e-11
Ttpal,0.293997171661357,1.2405159059873899e-12,2.5744353625432397e-11
Ccr3,2.52568948480309,1.4192593384550899e-12,2.94223378241267e-11
Fam212b,-0.706981977576235,1.5078225271405398e-12,3.1224960850197595e-11
Il18,1.18372916752632,1.63427629296709e-12,3.3771562501313496e-11
Pigv,0.81564396847011,1.6326223877952899e-12,3.3771562501313496e-11
Il4ra,0.582714830692478,1.66600294650899e-12,3.43905544404898e-11
Chst1,-1.04018129643561,1.70498318344052e-12,3.51578041354727e-11
Adora2b,1.45316576948563,1.71749012737376e-12,3.53781087383868e-11
Itga4,1.81489730944802,1.7879921453697699e-12,3.67913039117233e-11
Samhd1,1.69132607758756,1.80647541910993e-12,3.71322553309419e-11
Rasa2,0.716973079003666,1.82102667411566e-12,3.7391747708508196e-11
Ccdc86,0.721857953840991,1.91795226115534e-12,3.9340323124163095e-11
Scrn1,-0.502811716460681,2.0639301980008597e-12,4.2289864373821197e-11
Efna4,-0.788046068004453,2.07980166492531e-12,4.25701176225851e-11
Gab1,-0.515957968148392,2.22040173661132e-12,4.5400079343736694e-11
Lrch1,1.05462889577266,2.3163797724817897e-12,4.731266642656479e-11
Dixdc1,-1.00680658940767,2.33565559189516e-12,4.760615662303959e-11
Ly9,0.996760982034505,2.3334618501303798e-12,4.760615662303959e-11
Dlgap4,0.984593954634523,2.43935708960698e-12,4.9667665232669296e-11
Ankfy1,0.354406023313952,2.4497287915816997e-12,4.9826559194812694e-11
Ccrn4l,0.726576728778738,2.46671024141888e-12,5.0119419397373693e-11
Rasal3,-1.65804505618937,2.53246795895234e-12,5.1401682296559895e-11
Pdcd4,-0.64714927127049,2.7711689780439e-12,5.6187839968614295e-11
Cmtm6,0.597852357727125,2.81567546490103e-12,5.7030654197223e-11
Tyro3,-0.387086535306392,2.8919208550611197e-12,5.851390226444829e-11
Ntn1,1.18024442292841,3.05174644159025e-12,6.168342495064289e-11
Ctu1,0.681228478438567,3.11887395556948e-12,6.29746412423206e-11
Daglb,-0.394827508195724,3.43552422197292e-12,6.92961663234538e-11
Fbrsl1,0.953073927634095,3.5293167618148698e-12,7.11140835371295e-11
Ttc38,-0.44293800074532,3.63543900748036e-12,7.3176409233557e-11
Il13ra2,2.356240204322,3.77899892842554e-12,7.598724891934629e-11
Pou3f1,3.38679663862543,3.91794457305785e-12,7.869958229359679e-11
Ccnl1,0.460019588039659,4.0153134692625494e-12,8.05720191908692e-11
Rhou,0.71130910965848,4.16920182702706e-12,8.3573545714497e-11
Pcyt1b,-0.697351434297139,4.39629076802825e-12,8.803470181921579e-11
Pbx2,-0.430159653933698,4.51103717621455e-12,9.023934573945059e-11
Morc3,0.578002559924595,4.5286998007899496e-12,9.049937274410729e-11
Gm26547,0.573408847392512,5.03434823898057e-12,1.00500507437427e-10
Kif21a,-0.74100075288251,5.5463919025931895e-12,1.1060862125171501e-10
Cdc25b,-1.1196146477984,5.5598231512407195e-12,1.10762636988373e-10
C5ar1,1.1067595729111,5.87380107237184e-12,1.16897677957234e-10
Zbtb1,-0.473405068796729,6.03855778893417e-12,1.20053458336556e-10
4930431F12Rik,1.83281184835817,6.19464610372505e-12,1.23030617192099e-10
Sash1,0.820006599922786,6.38499616971652e-12,1.26681457747627e-10
Dynlt1c,-0.502791116830624,6.5139101903250595e-12,1.29107163772285e-10
Stard13,0.706396020893418,7.19477920006463e-12,1.4245662816128002e-10
Smg7,0.731472517256123,7.33822714811318e-12,1.45148786525982e-10
Smcr8,0.30720299543298,8.74078582013171e-12,1.72715079484558e-10
Pde4b,1.66041068902507,8.86259169075321e-12,1.74943773313708e-10
Dgkz,-0.67568462658891,9.125915335272039e-12,1.79958598745547e-10
Bdnf,-0.649746629235898,9.71252725248018e-12,1.91042243571848e-10
Maml2,1.04183687227132,9.71751671848145e-12,1.91042243571848e-10
Mmp10,2.57024552312584,9.712174114272009e-12,1.91042243571848e-10
Azi2,0.67346043974118,9.792503968421689e-12,1.92321606278598e-10
Cd36,-0.483781458620363,1.01278933275555e-11,1.98707423789571e-10
Gm7609,1.48159247829989,1.03600786787542e-11,2.02852640446565e-10
Ticam2,0.988319289372534,1.0357418594457398e-11,2.02852640446565e-10
Fzr1,0.535689173915233,1.06031399083392e-11,2.07402547158684e-10
Gramd1a,0.623384906093872,1.0724810777466199e-11,2.09571226914355e-10
Btaf1,0.278555234367204,1.09340332970725e-11,2.13444649996372e-10
Slco4a1,-1.40779044292015,1.0967035392975799e-11,2.13873723382213e-10
Katna1,1.54465789918886,1.1075514028778e-11,2.15772363669084e-10
Tsc22d3,-0.561461143698077,1.12457094121457e-11,2.18868350484729e-10
Adam11,-1.04396832345511,1.1433966863536e-11,2.22309311643339e-10
Itga5,0.751802727269796,1.14663505121028e-11,2.22715781117961e-10
Fbxo10,-0.630734764798492,1.1718381182817399e-11,2.2738346847139002e-10
Rhbdl3,1.055327875137,1.2405635704577099e-11,2.40478476734879e-10
Gm12573,2.22431714557582,1.2430299327222399e-11,2.4071609595351503e-10
Dhx58os,3.21275314978171,1.2442771521115399e-11,2.40717386436415e-10
Wnk4,-0.900485394639103,1.2467557881556e-11,2.40913296155323e-10
Irx5,-1.1811092670239,1.2477729470011298e-11,2.40913296155323e-10
Bdp1,0.46688752255229,1.3935687947895001e-11,2.68795317038723e-10
Tfeb,-1.0785045488303,1.45236379993927e-11,2.7985766806377e-10
Dock10,1.95722144477092,1.46270451605681e-11,2.81570619340936e-10
Egln3,1.19682986250578,1.48467050257458e-11,2.85515821922271e-10
Bcl6b,2.73720252332727,1.54697116447459e-11,2.97202262133317e-10
Ccl17,2.7786284591666,1.5543804531827397e-11,2.9831305906214103e-10
Zcchc6,0.537557567739426,1.55582774567557e-11,2.9831305906214103e-10
Gne,-0.341352648935021,1.5717321269784e-11,3.0106505618844003e-10
Atl1,-0.57604357195035,1.5978758729401098e-11,3.0577103982771e-10
Fbxl5,0.544811599205023,1.6459548844148098e-11,3.14661168248128e-10
Cpeb2,-0.524511886718577,1.65453691153283e-11,3.15990494403377e-10
Ptplb,0.702018484508656,1.7037383589965697e-11,3.25067247964302e-10
Zdhhc5,0.31443011499059,1.76581090261059e-11,3.36579516250058e-10
Adam17,0.945914869693081,1.9561432065686e-11,3.72492667127156e-10
Sestd1,0.51269005699248,2.05259771688201e-11,3.9047653037626004e-10
Stra6l,-1.41282815713547,2.28217634225094e-11,4.3372526684659403e-10
Gm2564,2.62749555875204,2.3717720358623397e-11,4.50311786534959e-10
Cdkn1a,0.470304443707585,2.3846003755030598e-11,4.52304845418001e-10
AI838599,0.708794250765929,2.48261339540307e-11,4.7043584301173e-10
Apol9a,2.86537040165064,2.5407649680499698e-11,4.8098539941504e-10
Zc3h12d,-1.60976861173318,2.5537035123499698e-11,4.82963576546188e-10
Ubash3b,0.755131318497952,2.6181250203746396e-11,4.94665023323755e-10
Kctd18,0.458297896255539,2.6632349353190798e-11,5.02698547518788e-10
Mfsd11,-0.466286223202435,2.7006243319033198e-11,5.09260588301769e-10
Rnf114,0.79917610635021,2.9453050697789294e-11,5.548611609125281e-10
Pdhx,0.495557863552087,2.9736988033365395e-11,5.59666843646384e-10
4930599N23Rik,1.81835252782491,3.05779956977775e-11,5.74937430736119e-10
Atr,0.45389360532193,3.1281386529237497e-11,5.875934406711761e-10
Serpina3e-ps,3.71520657604821,3.43114850537957e-11,6.43887868456336e-10
Mina,0.957014697895658,3.6378979439647394e-11,6.82026779755476e-10
Lims1,0.245079185206612,3.6736665796259097e-11,6.88067821535339e-10
Tdg,0.349711813045066,3.8002666788599596e-11,7.11093294470575e-10
Narf,-1.01720529992356,3.81182436924877e-11,7.12568786713903e-10
Gpr155,-1.56922109337185,4.2070288769983194e-11,7.85689974295239e-10
Spry4,0.763644299657238,4.5097089005068e-11,8.41407610629174e-10
Phip,0.928068920999975,4.7086959755148094e-11,8.77690074052732e-10
Stat5a,1.06124407111,5.0736261841931095e-11,9.448046303079e-10
Pprc1,0.363286570875431,5.0932603992399195e-11,9.47551531992823e-10
Rab21,0.245069874305583,5.1762583481303094e-11,9.620700860835301e-10
Pdlim4,1.35807842828339,5.2385475296662295e-11,9.72715562350655e-10
Trim12c,1.14995435004216,5.5276794858223796e-11,1.02542153673898e-09
Trip10,0.613095219141097,5.6707390374982e-11,1.05095530356843e-09
Hs3st1,-1.95205624084789,5.704713945245129e-11,1.0562430285642801e-09
Wars,0.517451635942701,5.907732377793249e-11,1.0927896955071501e-09
Cd200r1,-1.06756049222227,5.960841494075869e-11,1.1015635081052202e-09
Insig2,0.510484638048181,6.274650111467209e-11,1.15845205292968e-09
Mul1,0.468970682465125,6.28099463475728e-11,1.15852110164287e-09
Prpf38b,0.437197147704656,6.403315389186249e-11,1.17996136573381e-09
Gcnt1,-2.06235911910926,6.4572621095475e-11,1.1887733773592e-09
Abhd16a,0.601131913752162,6.538484091714909e-11,1.20258526365532e-09
Sptlc2,0.514080621155043,6.660212381211689e-11,1.2238140250476501e-09
Pdk2,-0.460257281456773,6.8205092023234e-11,1.25208288138016e-09
Slmapos2,1.43233133728984,6.86756565876699e-11,1.2595297168498602e-09
Arhgap26,0.66565696205668,6.979234327922359e-11,1.27781089068567e-09
Mark2,0.439541533259738,6.98041405961045e-11,1.27781089068567e-09
Sav1,0.648249395522405,7.116776299048629e-11,1.30154502645372e-09
Itpkb,0.948132927830335,7.342273688364849e-11,1.34152051458598e-09
Mb21d1,0.999081135983481,7.485419657138749e-11,1.36638836337837e-09
Klc4,-0.590301017281867,7.548571824357779e-11,1.3766211248105102e-09
Map3k6,0.682681840309567,7.637367545855159e-11,1.3915068531434101e-09
Nav3,1.13554839562837,8.015146426918629e-11,1.4575998244417e-09
Usf1,0.635602795350246,8.00966602310156e-11,1.4575998244417e-09
Cep250,-0.375136179638989,8.477465111032989e-11,1.5402315825326202e-09
Gm15821,2.45642889289914,8.672920532274889e-11,1.5742689430146101e-09
Gm16617,1.5444849696596,9.0123218278202e-11,1.6343466611871302e-09
H2-T23,0.948539387494391,9.19330304689174e-11,1.66561019908392e-09
Gnl1,0.478471606233551,9.305561262147509e-11,1.6843760329357302e-09
Clec2g,2.23147903199833,9.704501324446849e-11,1.7549500810770402e-09
H2-Q1,2.69878970851431,9.737276987268989e-11,1.7592376411635702e-09
Gm20470,2.00632961705571,9.815756920245459e-11,1.7717669514459802e-09
Steap3,-0.762502728249707,1.01971667394769e-10,1.8389017045800201e-09
Ifnar1,0.618561131139608,1.03905337612603e-10,1.8720326564855603e-09
Gpr157,-0.859188486957664,1.0448189807399001e-10,1.88067416533181e-09
Tlr7,0.663513097251956,1.08055545763171e-10,1.94319722890507e-09
Prickle1,-1.07723923099991,1.27158175762868e-10,2.28460855787287e-09
Nfe2l1,0.66657241279846,1.3549032909760301e-10,2.43205767419972e-09
Gtf2i,-0.34784573957995,1.40881628816558e-10,2.5264945707546103e-09
Il17ra,0.462033088597759,1.4315365768792e-10,2.56486941253591e-09
Acer2,0.874062867449524,1.50320557262505e-10,2.6907934438391603e-09
Apobec1,-0.728605274903043,1.51809397971541e-10,2.7149396850136202e-09
Sox12,-0.63559249752582,1.55003276604249e-10,2.76950605822178e-09
Enpp2,2.02548238103265,1.56152481848915e-10,2.7874726382671102e-09
Pnrc1,0.714785863471775,1.60868868987348e-10,2.86902530682951e-09
Rgs2,-1.98326645016798,1.66028345989919e-10,2.9583232558203703e-09
n-R5s29,2.4614518350962,1.69159896992211e-10,3.01135655159345e-09
Tiam2,-0.624474998957385,1.73640075341055e-10,3.0882786635360605e-09
Nfatc2,-1.22656252493025,1.75418056807888e-10,3.1170439325094e-09
Il21r,-1.2546148069167,1.80786983551624e-10,3.2095065222650602e-09
Sgms2,0.514412413196624,1.83690861419349e-10,3.2580781306956603e-09
Gm9821,-1.29336020713059,1.896944033547e-10,3.3614887695841104e-09
Eif6,0.670468556002347,1.90198697377255e-10,3.3673499305732302e-09
Tnfsf8,2.95468365816864,1.93469578141503e-10,3.42213645784661e-09
Pde4d,-0.823605267980445,2.37252230868357e-10,4.1927525389522705e-09
Ivd,-0.376474185070635,2.39383229951181e-10,4.22656250588964e-09
Cenpj,0.750994468327659,2.39655228557023e-10,4.22751823174588e-09
Dzip1,-0.438519593307655,2.50789403278505e-10,4.41990697658139e-09
Rassf10,2.73589180155837,2.52571993783649e-10,4.44728399943551e-09
Tcp11l2,-0.603079844277978,2.55374793619956e-10,4.492558926021411e-09
Kpna3,0.992581662753296,2.73979513808789e-10,4.81548775900882e-09
Gm16091,1.06900667301562,2.93537203807801e-10,5.1545664277706506e-09
Mapk11,1.16183682108406,2.94807692583913e-10,5.17219572052283e-09
AI480526,-0.559375103527621,2.96864626491363e-10,5.20083201773706e-09
Prtg,-1.13122120581352,2.96975977924792e-10,5.20083201773706e-09
Zer1,-0.33050714072017,3.02153618845401e-10,5.286734734063271e-09
Bmp2,2.04452235097607,3.13478731316266e-10,5.47994711933408e-09
Lss,-0.430604400203179,3.14894914596234e-10,5.499748805423341e-09
Rrs1,0.88637790429961,3.20658341841777e-10,5.595372720411731e-09
Zfp945,0.717684156003489,3.21298675594007e-10,5.6015089858276e-09
Far1,0.338573137576845,3.24477648676413e-10,5.6518530475019e-09
Dock4,0.643373369392396,3.27190478760856e-10,5.69399466356561e-09
Mfsd2a,1.56422689314232,3.3135531369698e-10,5.761306905892641e-09
Gab3,-1.29349228267411,3.33158844929547e-10,5.78747916473853e-09
Tchh,-0.866302621881722,3.33481932537297e-10,5.78791003484232e-09
Slc25a22,0.657292926633184,3.37118646614702e-10,5.845800016900511e-09
Mllt3,-0.47290063861974,3.42215748847315e-10,5.92888784877973e-09
Abcg3,-1.49349927979042,3.4628633624959e-10,5.9940589371873706e-09
Noc3l,0.626783784853805,3.73991462021137e-10,6.467852343189071e-09
Cdhr1,0.461333472912749,3.75593797741161e-10,6.489779208699461e-09
Schip1,0.861730612815442,3.81374913492115e-10,6.5838067806058705e-09
Abcc1,0.754000641022536,3.8192466071821703e-10,6.5874365480678e-09
Vps37c,0.558395911182748,3.86988874157874e-10,6.668856229271211e-09
Casp9,-0.676727986960746,3.90011284166322e-10,6.7149768926027605e-09
Aph1b,-0.42291763579754,3.99534700935715e-10,6.872846929926081e-09
Tnrc6a,-0.248152243141408,4.03309544128244e-10,6.9316371959826904e-09
Ankrd10,-0.512238903610282,4.05202763331381e-10,6.958012760780631e-09
Mfsd7b,-1.0268519045162,4.09040951922222e-10,7.0177105491589806e-09
Mast4,0.661213081465523,4.12723741172027e-10,7.074639111044181e-09
Dcbld2,0.711437881093408,4.27290349009256e-10,7.3178657830323e-09
Bcam,0.908035231576993,4.3234193755161703e-10,7.397850931438781e-09
Heatr1,0.469934420870155,4.37712135995416e-10,7.48314210295599e-09
ENSMUSG00000097070,2.14344679238318,4.44705063412714e-10,7.59600092470097e-09
Map3k4,-0.4190304873726,4.59790365857196e-10,7.84676539937821e-09
Mab21l3,1.04484920408266,4.80556297155148e-10,8.1939493760971e-09
Iqce,-0.308377633504242,5.112577031834e-10,8.70978443597076e-09
Phka2,-0.50034877356903,5.30514325340998e-10,9.029912253435731e-09
Rbm5,-0.215461225128471,5.39777442278943e-10,9.17952803679283e-09
Grwd1,0.544065971428056,5.66409112811086e-10,9.62399511820167e-09
Smagp,-1.42097470372777,5.675367139129461e-10,9.634717757451271e-09
Cxxc5,-0.947105038180896,5.81195626096889e-10,9.857971965720311e-09
Rnf24,0.661206003111931,5.915548618496241e-10,1.00249175015984e-08
Fancf,-0.777480672027005,5.94628848104397e-10,1.00682182972231e-08
Gm17132,0.408888129550925,5.96919272378947e-10,1.00981879348222e-08
Csprs,3.44264062062866,6.167628374549851e-10,1.04247962525928e-08
9130008F23Rik,0.902912173594201,6.2934927501229e-10,1.06282796626096e-08
Il18rap,1.30841716941485,6.34455938879402e-10,1.0705202641753e-08
Pwwp2b,-0.807477044127804,6.4325846255484e-10,1.0844298181941e-08
Gm11626,2.44101867673956,7.082397795475601e-10,1.19294137867542e-08
Picalm,0.343453002812416,7.28169986046717e-10,1.22544756368174e-08
1110002E22Rik,1.76086934169211,7.41933025718226e-10,1.24752759367734e-08
Rhob,1.20112770145107,7.50293187193764e-10,1.26049255448552e-08
Zfp598,0.661048134785634,7.61937080386959e-10,1.27894698164607e-08
Slc39a4,3.15793582995944,7.995793693960601e-10,1.34097131233891e-08
Spty2d1,0.567301786390333,8.20585858367724e-10,1.37501278029079e-08
Trem2,-0.872509716170591,8.23098015870383e-10,1.37803226056505e-08
Gpr146,-1.53534978847613,8.261498687085301e-10,1.38194931486382e-08
Chst10,-0.687785721639869,8.34471557798757e-10,1.39466719272412e-08
A230052G05Rik,3.53692265256211,8.605077794423951e-10,1.43694431603272e-08
Plekha5,-0.355471243862015,8.79489761681515e-10,1.46737913462323e-08
Slc25a18,2.38847148201908,8.86170540104984e-10,1.47725542613377e-08
Gpr85,1.11873071748334,9.25927523716699e-10,1.54220580860076e-08
Gpd1l,-0.41789300523096,9.300257529535441e-10,1.54770323416043e-08
Bbs10,-0.717433505942187,9.40913147320494e-10,1.56447975240847e-08
E2f6,-0.604266457276807,9.61863880629946e-10,1.59667239465939e-08
Pnpt1,0.762239789697493,9.61920237763773e-10,1.59667239465939e-08
Ikbkb,0.539600852874686,9.86043182321566e-10,1.63531469314254e-08
Pip5k1a,0.429169061909804,9.90023587622726e-10,1.64051389361498e-08
Tmem140,1.14170066068837,1.04482058930676e-09,1.72983777430959e-08
Dtx4,0.793302873180776,1.0980685931901102e-09,1.81644697205975e-08
Card9,-0.78977294486277,1.1103521745276202e-09,1.83520218011363e-08
Tob1,-0.825773903425021,1.14848384702345e-09,1.89661111213983e-08
Atp7a,0.749003678925516,1.16359114264421e-09,1.91992538536294e-08
Pggt1b,0.432245526751144,1.23852912083908e-09,2.0418367936076e-08
Gm17041,2.75541406742071,1.2582325970114402e-09,2.07255902482259e-08
Nup188,0.293460783205193,1.3249414124276602e-09,2.18059059938476e-08
2410089E03Rik,-0.331229962672285,1.3303851424324301e-09,2.18769434777618e-08
Cebpg,0.327847331659693,1.3534735179092601e-09,2.22377647260892e-08
Mtcl1,-0.773996735131562,1.36763638714651e-09,2.24514521625981e-08
Mcc,1.68270812392676,1.3762793633843e-09,2.25742390254513e-08
Synj1,0.275702661187645,1.38566477212449e-09,2.27089858431619e-08
Gdnf,1.20266664123773,1.3901062941282102e-09,2.27625506592944e-08
Lrrc8b,0.521540965454244,1.3963468742904702e-09,2.28454593159631e-08
Icam5,1.32925957549969,1.3991628017105301e-09,2.28722451595545e-08
Tlk2,0.539092271596999,1.53238052995519e-09,2.50288819892681e-08
Stxbp1,0.620582194453691,1.53824345813427e-09,2.51035122469616e-08
Cacfd1,-0.465947447970109,1.5863792785966901e-09,2.58673138839413e-08
Xrn1,0.482152572823294,1.6413599497838701e-09,2.67413505168817e-08
Lyn,0.633649302808914,1.7464238492818602e-09,2.84292016539138e-08
Hist1h3d,-0.812155553699462,1.7802342669247401e-09,2.89552939777097e-08
Plcd3,-0.628428401571795,1.8049061970356801e-09,2.93319931719266e-08
Accsl,2.82705546074217,1.90191644854892e-09,3.08826667511659e-08
AI607873,2.57614275974908,1.90777233900411e-09,3.09518515602305e-08
1810034E14Rik,-1.11774512570272,1.91304880938009e-09,3.10115280678457e-08
Ifitm3,0.817376874211774,1.94283261993642e-09,3.14680502147298e-08
Unc119,-0.674254027878148,1.9785009279832203e-09,3.20190425409395e-08
Trim65,-0.525327794778724,1.9889587303436303e-09,3.21614626696565e-08
Riok3,0.577696599712941,2.00406909800716e-09,3.23788149689683e-08
Rcor2,-0.897395567986934,2.07653099904762e-09,3.35216368598336e-08
Kcne4,-2.23480808557904,2.11059533106406e-09,3.4043218457163e-08
Maf,-0.943104293648405,2.2473008883126e-09,3.62181282697821e-08
Bmf,-1.8774269055081,2.3251427647954e-09,3.74415520399087e-08
Pcdh10,2.7575373926517,2.32892069578471e-09,3.74712911948644e-08
Plekhh1,1.00548429350774,2.43578721193617e-09,3.91582560566773e-08
Kri1,0.37473001201261,2.48117276532586e-09,3.9854864518529e-08
Uap1,0.756836325222894,2.48549193934064e-09,3.98912205053481e-08
Zc3h11a,0.297188040136098,2.4973720282801502e-09,4.00487659807835e-08
Wtip,-0.461267918772576,2.54705175897137e-09,4.08117195136915e-08
Clec4n,-0.697396165390869,2.6757069034182402e-09,4.28378026022505e-08
Utp14b,-0.858892484755643,2.7003221223343103e-09,4.31962493501855e-08
Snx33,-0.520241906068716,2.7162110044555e-09,4.34146279493036e-08
Ypel3,-0.499125279287287,2.8310187255831102e-09,4.52124175730162e-08
Plekhf2,0.756221787452596,2.84780756190785e-09,4.54431397461019e-08
Etv3,0.48146915019176,2.93282052841635e-09,4.67612568064017e-08
Fchsd2,0.520277554119812,3.0082509445246104e-09,4.79245495300128e-08
Csf2rb2,-0.494016254310327,3.0181831854972303e-09,4.80433359568402e-08
2010111I01Rik,-0.29756202404848,3.1834662788785304e-09,5.06327702257041e-08
Sh3kbp1,0.441223340021543,3.19603710705956e-09,5.07910761878654e-08
Dnajc13,0.222687485053427,3.42887592212358e-09,5.44467335457332e-08
Zmym3,-0.448954761933989,3.4450901704151904e-09,5.46594682475358e-08
Ggct,1.10253026609604,3.4981149242852e-09,5.54554101232271e-08
Gm26637,1.26583357163544,3.5966395536770705e-09,5.69707705302448e-08
